active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,certified_range_scan_skips,certified_scan_skips,clear_calls,cleared,commands,completion_proxy_weight,configured_angle_schedule,configured_probe_angle_deg,coupled_dispatch_model,coupled_route_plans,cpu_s,deferred_nonstationary_skips,discovered_channels,dispatch_implementation,early_optical_success,early_optical_trials,expanded_sensing_candidates,failure,faithful_attempt_memory_updates,faithful_nonstationary_retained,faithful_stationary_skips,fixed_scan_order,forced_continuations,inconsistent_updates,inferred_negative_memory_updates,interrupted_channels,joint_route_solves,known_upper_bound_skips,logical_negative_memory_limit,maximum_source_primary_rf,maximum_source_rounds,measurements,method,minimum_actual_unknown_per_station,missed_channels,move_m,optical_fallback_calls,optical_local_move_saved_m,optical_max_cover_radius,optical_position_adjustments,outer_priority_used,packet_fallbacks,pair_prediction_checks,per_source_s,policy_cleared_channels,predicted_pair_skips,probe_angle_cap_deg,problem,seed,service_entry_weight,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,source_interruptions,source_packets,sources,split,stations_visited,stop_reason,switches,total_virtual_s,transverse_target_m,transverse_width_rule,uniform_area_ranking_prior,wall_s
3,1,True,0,3,5,7,0,clustered__adversarial-negative__69,clustered__adversarial-negative,10,19,19,17,15,269,,bounded_transverse_width,,base,0,0.04781999999999442,0,15,,0,0,,,19,0,19,False,0,0,19,0,39,0,8,2,1,250,lean_cheap_predict8_width015,5,[],20532.651741645004,0,,0.0,,False,0,393,377.7020228,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",0,30.0,4,69,1.0,18,4,13,0,17,15,ordinary,22,full_coverage_and_all_discovered_cleared,228,5665.530342,40.0,constant,,0.04783025005599484
6,0,True,0,6,2,3,0,clustered__adversarial-negative__69,clustered__adversarial-negative,13,24,25,16,15,243,,bounded_transverse_width,,arc,43,0.0670470000000023,0,15,cached_distance_prefix_sum,0,0,,,25,0,25,False,0,0,25,3,0,0,8,2,2,225,cheap_predict8_arc05_width015,5,[],19744.342886755523,0,,0.0,,False,0,380,357.0579047333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",1,30.0,4,69,0.5,34,0,52,3,21,15,ordinary,22,full_coverage_and_all_discovered_cleared,204,5355.868571,40.0,constant,,0.06714466604171321
6,0,True,0,6,2,3,0,clustered__adversarial-negative__69,clustered__adversarial-negative,13,24,25,16,15,243,,bounded_transverse_width,,arc,43,0.06604899999999958,0,15,cached_distance_prefix_sum,0,0,,,25,0,25,False,0,0,25,3,0,0,8,2,2,225,lean_cheap_predict8_arc05_width015,5,[],19744.342886755523,0,,0.0,,False,0,380,357.0579047333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",1,30.0,4,69,0.5,34,0,52,3,21,15,ordinary,22,full_coverage_and_all_discovered_cleared,204,5355.868571,40.0,constant,,0.06608233402948827
13,1,True,0,13,6,12,0,clustered__adversarial-negative__69,clustered__adversarial-negative,9,3,4,21,15,241,,bounded_transverse_width,,locked,49,0.05503699999999867,0,15,cached_distance_prefix_sum,0,0,,,4,0,4,True,0,0,4,5,0,0,8,2,2,218,cheap_predict8_locked_width015,5,[],23077.2732655515,0,,0.0,,False,0,184,399.29697666666664,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",1,30.0,4,69,1.0,39,3,7,5,27,15,ordinary,22,full_coverage_and_all_discovered_cleared,191,5989.45465,40.0,constant,,0.05509683396667242
13,1,True,0,13,6,12,0,clustered__adversarial-negative__69,clustered__adversarial-negative,9,3,4,21,15,241,,bounded_transverse_width,,locked,49,0.05422899999999942,0,15,cached_distance_prefix_sum,0,0,,,4,0,4,True,0,0,4,5,0,0,8,2,2,218,lean_cheap_predict8_locked_width015,5,[],23077.2732655515,0,,0.0,,False,0,184,399.29697666666664,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",1,30.0,4,69,1.0,39,3,7,5,27,15,ordinary,22,full_coverage_and_all_discovered_cleared,191,5989.45465,40.0,constant,,0.054257541021797806
13,3,True,0,13,5,6,0,clustered__adversarial-negative__70,clustered__adversarial-negative,5,8,8,11,10,322,,bounded_transverse_width,,base,0,0.03673099999999607,0,10,,0,0,,,8,0,8,False,0,0,8,2,42,0,4,4,3,309,deferred_width015,10,[],21203.77256149459,0,,0.0,,False,0,0,612.0754508,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,30.0,4,70,1.0,16,1,1,2,20,10,ordinary,22,full_coverage_and_all_discovered_cleared,282,6120.754508,40.0,constant,,0.03674612502800301
13,3,True,0,13,5,6,0,clustered__adversarial-negative__70,clustered__adversarial-negative,5,8,8,11,10,322,,bounded_transverse_width,,base,0,0.03712099999999907,0,10,,0,0,,,8,0,8,False,0,0,8,2,42,0,4,4,3,309,lean_deferred_width015,10,[],21203.77256149459,0,,0.0,,False,0,0,612.0754508,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,30.0,4,70,1.0,16,1,1,2,20,10,ordinary,22,full_coverage_and_all_discovered_cleared,282,6120.754508,40.0,constant,,0.03723183402325958
13,3,True,0,13,5,6,0,clustered__adversarial-negative__70,clustered__adversarial-negative,5,8,8,11,10,322,,bounded_transverse_width,,base,0,0.03842699999999866,0,10,,0,0,,,8,0,8,False,0,0,8,2,42,0,4,4,3,309,cheap_predict4_width015,10,[],21203.77256149459,0,,0.0,,False,0,63,612.0754508,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,30.0,4,70,1.0,16,1,1,2,20,10,ordinary,22,full_coverage_and_all_discovered_cleared,282,6120.754508,40.0,constant,,0.038462708005681634
13,3,True,0,13,5,6,0,clustered__adversarial-negative__70,clustered__adversarial-negative,5,8,8,11,10,322,,bounded_transverse_width,,base,0,0.037358000000004665,0,10,,0,0,,,8,0,8,False,0,0,8,2,42,0,4,4,3,309,lean_cheap_predict4_width015,10,[],21203.77256149459,0,,0.0,,False,0,63,612.0754508,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,30.0,4,70,1.0,16,1,1,2,20,10,ordinary,22,full_coverage_and_all_discovered_cleared,282,6120.754508,40.0,constant,,0.037376917025540024
13,3,True,0,13,5,6,0,clustered__adversarial-negative__70,clustered__adversarial-negative,5,8,9,11,10,321,,bounded_transverse_width,,base,0,0.03865399999999397,0,10,,0,0,,,9,0,9,False,0,0,9,2,42,0,8,4,3,308,cheap_predict8_width015,10,[],21203.77256149459,0,,0.0,,False,0,276,611.4754508,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",1,30.0,4,70,1.0,16,1,1,2,20,10,ordinary,22,full_coverage_and_all_discovered_cleared,281,6114.754508,40.0,constant,,0.03871320799225941
13,3,True,0,13,5,6,0,clustered__adversarial-negative__70,clustered__adversarial-negative,5,8,9,11,10,321,,bounded_transverse_width,,base,0,0.038651000000001545,0,10,,0,0,,,9,0,9,False,0,0,9,2,42,0,8,4,3,308,lean_cheap_predict8_width015,10,[],21203.77256149459,0,,0.0,,False,0,276,611.4754508,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",1,30.0,4,70,1.0,16,1,1,2,20,10,ordinary,22,full_coverage_and_all_discovered_cleared,281,6114.754508,40.0,constant,,0.038730000029318035
11,0,True,0,11,2,2,0,clustered__adversarial-negative__70,clustered__adversarial-negative,8,1,1,10,10,313,,bounded_transverse_width,,arc,43,0.04120100000000093,0,10,cached_distance_prefix_sum,0,0,,,1,0,1,False,0,0,1,4,0,0,8,2,2,301,cheap_predict8_arc05_width015,10,[],22045.49995259052,0,,0.0,,False,0,88,624.0099986,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,30.0,4,70,0.5,11,0,7,4,21,10,ordinary,22,full_coverage_and_all_discovered_cleared,276,6240.099986,40.0,constant,,0.04122191696660593
11,0,True,0,11,2,2,0,clustered__adversarial-negative__70,clustered__adversarial-negative,8,1,1,10,10,313,,bounded_transverse_width,,arc,43,0.040047000000001276,0,10,cached_distance_prefix_sum,0,0,,,1,0,1,False,0,0,1,4,0,0,8,2,2,301,lean_cheap_predict8_arc05_width015,10,[],22045.49995259052,0,,0.0,,False,0,88,624.0099986,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,30.0,4,70,0.5,11,0,7,4,21,10,ordinary,22,full_coverage_and_all_discovered_cleared,276,6240.099986,40.0,constant,,0.040059874998405576
11,2,True,0,11,0,2,0,clustered__adversarial-negative__70,clustered__adversarial-negative,10,22,23,12,10,323,,bounded_transverse_width,,locked,41,0.041415000000000646,2,10,cached_distance_prefix_sum,0,0,,,23,0,21,True,0,0,23,2,0,0,8,4,2,309,cheap_predict8_locked_width015,10,[],20525.282242445224,0,,0.0,,False,0,270,599.3056445999999,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",1,30.0,4,70,1.0,14,23,2,2,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,287,5993.056446,40.0,constant,,0.04142516601132229
11,2,True,0,11,0,2,0,clustered__adversarial-negative__70,clustered__adversarial-negative,10,22,23,12,10,323,,bounded_transverse_width,,locked,41,0.041527999999999565,2,10,cached_distance_prefix_sum,0,0,,,23,0,21,True,0,0,23,2,0,0,8,4,2,309,lean_cheap_predict8_locked_width015,10,[],20525.282242445224,0,,0.0,,False,0,270,599.3056445999999,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",1,30.0,4,70,1.0,14,23,2,2,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,287,5993.056446,40.0,constant,,0.04155779100256041
9,3,True,0,9,4,4,0,clustered__adversarial-negative__71,clustered__adversarial-negative,8,7,7,12,12,285,,bounded_transverse_width,,base,0,0.03756299999999868,0,12,,0,0,,,7,0,7,False,0,0,7,2,40,0,4,4,3,271,deferred_width015,8,[],22654.91192909873,0,,0.0,,False,0,0,515.9151984166666,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",0,30.0,4,71,1.0,17,0,1,2,18,12,ordinary,22,full_coverage_and_all_discovered_cleared,245,6190.982381,40.0,constant,,0.03757862496422604
9,3,True,0,9,4,4,0,clustered__adversarial-negative__71,clustered__adversarial-negative,8,7,7,12,12,285,,bounded_transverse_width,,base,0,0.03607199999999722,0,12,,0,0,,,7,0,7,False,0,0,7,2,40,0,4,4,3,271,lean_deferred_width015,8,[],22654.91192909873,0,,0.0,,False,0,0,515.9151984166666,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",0,30.0,4,71,1.0,17,0,1,2,18,12,ordinary,22,full_coverage_and_all_discovered_cleared,245,6190.982381,40.0,constant,,0.036122500023338944
9,3,True,0,9,4,4,0,clustered__adversarial-negative__71,clustered__adversarial-negative,8,7,8,12,12,284,,bounded_transverse_width,,base,0,0.038406999999999414,0,12,,0,0,,,8,0,8,False,0,0,8,2,40,0,4,4,3,270,cheap_predict4_width015,8,[],22654.91192909873,0,,0.0,,False,0,81,515.4151984166666,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",1,30.0,4,71,1.0,17,0,1,2,18,12,ordinary,22,full_coverage_and_all_discovered_cleared,244,6184.982381,40.0,constant,,0.038492040999699384
9,3,True,0,9,4,4,0,clustered__adversarial-negative__71,clustered__adversarial-negative,8,7,8,12,12,284,,bounded_transverse_width,,base,0,0.03800799999999782,0,12,,0,0,,,8,0,8,False,0,0,8,2,40,0,4,4,3,270,lean_cheap_predict4_width015,8,[],22654.91192909873,0,,0.0,,False,0,81,515.4151984166666,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",1,30.0,4,71,1.0,17,0,1,2,18,12,ordinary,22,full_coverage_and_all_discovered_cleared,244,6184.982381,40.0,constant,,0.038032750017009676
9,3,True,0,9,4,4,0,clustered__adversarial-negative__71,clustered__adversarial-negative,8,7,8,12,12,284,,bounded_transverse_width,,base,0,0.04010199999999742,0,12,,0,0,,,8,0,8,False,0,0,8,2,40,0,8,4,3,270,cheap_predict8_width015,8,[],22654.91192909873,0,,0.0,,False,0,204,515.4151984166666,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",1,30.0,4,71,1.0,17,0,1,2,18,12,ordinary,22,full_coverage_and_all_discovered_cleared,244,6184.982381,40.0,constant,,0.04011662496486679
9,3,True,0,9,4,4,0,clustered__adversarial-negative__71,clustered__adversarial-negative,8,7,8,12,12,284,,bounded_transverse_width,,base,0,0.03960699999999662,0,12,,0,0,,,8,0,8,False,0,0,8,2,40,0,8,4,3,270,lean_cheap_predict8_width015,8,[],22654.91192909873,0,,0.0,,False,0,204,515.4151984166666,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",1,30.0,4,71,1.0,17,0,1,2,18,12,ordinary,22,full_coverage_and_all_discovered_cleared,244,6184.982381,40.0,constant,,0.039660458045545965
9,2,True,0,9,3,5,0,clustered__adversarial-negative__71,clustered__adversarial-negative,9,95,99,14,12,298,,bounded_transverse_width,,arc,41,0.052577999999996905,18,12,cached_distance_prefix_sum,0,0,,,99,0,81,False,0,0,99,2,0,0,8,3,2,282,cheap_predict8_arc05_width015,8,[],21125.134040362813,0,,0.0,,False,0,836,497.41890033333334,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,30.0,4,71,0.5,16,4,25,2,19,12,ordinary,22,full_coverage_and_all_discovered_cleared,268,5969.026804,40.0,constant,,0.05262187501648441
9,2,True,0,9,3,5,0,clustered__adversarial-negative__71,clustered__adversarial-negative,9,95,99,14,12,298,,bounded_transverse_width,,arc,41,0.0525869999999955,18,12,cached_distance_prefix_sum,0,0,,,99,0,81,False,0,0,99,2,0,0,8,3,2,282,lean_cheap_predict8_arc05_width015,8,[],21125.134040362813,0,,0.0,,False,0,836,497.41890033333334,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,30.0,4,71,0.5,16,4,25,2,19,12,ordinary,22,full_coverage_and_all_discovered_cleared,268,5969.026804,40.0,constant,,0.05263654101872817
10,2,True,0,10,4,4,0,clustered__adversarial-negative__71,clustered__adversarial-negative,8,34,35,12,12,299,,bounded_transverse_width,,locked,42,0.039343999999999824,4,12,cached_distance_prefix_sum,0,0,,,35,0,31,True,0,0,35,2,0,0,8,4,3,285,cheap_predict8_locked_width015,8,[],22596.883752076537,0,,0.0,,False,0,289,522.2813955833334,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",1,30.0,4,71,1.0,16,1,13,2,20,12,ordinary,22,full_coverage_and_all_discovered_cleared,263,6267.376747,40.0,constant,,0.039369250007439405
10,2,True,0,10,4,4,0,clustered__adversarial-negative__71,clustered__adversarial-negative,8,34,35,12,12,299,,bounded_transverse_width,,locked,42,0.038204999999997824,4,12,cached_distance_prefix_sum,0,0,,,35,0,31,True,0,0,35,2,0,0,8,4,3,285,lean_cheap_predict8_locked_width015,8,[],22596.883752076537,0,,0.0,,False,0,289,522.2813955833334,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",1,30.0,4,71,1.0,16,1,13,2,20,12,ordinary,22,full_coverage_and_all_discovered_cleared,263,6267.376747,40.0,constant,,0.0383126669912599
13,2,True,0,13,1,2,0,clustered__adversarial-spatial__67,clustered__adversarial-spatial,9,14,14,11,10,320,,bounded_transverse_width,,base,0,0.030000999999998612,0,10,,0,0,,,14,0,14,False,0,0,14,3,43,0,4,5,3,307,deferred_width015,10,[],22279.722782531688,0,,0.0,,False,0,0,632.5944554,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,30.0,4,67,1.0,17,2,15,3,21,10,ordinary,22,full_coverage_and_all_discovered_cleared,282,6325.944554,40.0,constant,,0.03001375001622364
13,2,True,0,13,1,2,0,clustered__adversarial-spatial__67,clustered__adversarial-spatial,9,14,14,11,10,320,,bounded_transverse_width,,base,0,0.029621999999996262,0,10,,0,0,,,14,0,14,False,0,0,14,3,43,0,4,5,3,307,lean_deferred_width015,10,[],22279.722782531688,0,,0.0,,False,0,0,632.5944554,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,30.0,4,67,1.0,17,2,15,3,21,10,ordinary,22,full_coverage_and_all_discovered_cleared,282,6325.944554,40.0,constant,,0.029648000025190413
13,2,True,0,13,1,2,0,clustered__adversarial-spatial__67,clustered__adversarial-spatial,9,14,14,11,10,320,,bounded_transverse_width,,base,0,0.03143499999999477,0,10,,0,0,,,14,0,14,False,0,0,14,3,43,0,4,5,3,307,cheap_predict4_width015,10,[],22279.722782531688,0,,0.0,,False,0,96,632.5944554,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,30.0,4,67,1.0,17,2,15,3,21,10,ordinary,22,full_coverage_and_all_discovered_cleared,282,6325.944554,40.0,constant,,0.031460875004995614
13,2,True,0,13,1,2,0,clustered__adversarial-spatial__67,clustered__adversarial-spatial,9,14,14,11,10,320,,bounded_transverse_width,,base,0,0.03199599999999947,0,10,,0,0,,,14,0,14,False,0,0,14,3,43,0,4,5,3,307,lean_cheap_predict4_width015,10,[],22279.722782531688,0,,0.0,,False,0,96,632.5944554,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,30.0,4,67,1.0,17,2,15,3,21,10,ordinary,22,full_coverage_and_all_discovered_cleared,282,6325.944554,40.0,constant,,0.032046791980974376
13,2,True,0,13,1,2,0,clustered__adversarial-spatial__67,clustered__adversarial-spatial,9,14,14,11,10,320,,bounded_transverse_width,,base,0,0.03361900000000162,0,10,,0,0,,,14,0,14,False,0,0,14,3,43,0,8,5,3,307,cheap_predict8_width015,10,[],22279.722782531688,0,,0.0,,False,0,441,632.5944554,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,30.0,4,67,1.0,17,2,15,3,21,10,ordinary,22,full_coverage_and_all_discovered_cleared,282,6325.944554,40.0,constant,,0.033669291995465755
13,2,True,0,13,1,2,0,clustered__adversarial-spatial__67,clustered__adversarial-spatial,9,14,14,11,10,320,,bounded_transverse_width,,base,0,0.033000999999998726,0,10,,0,0,,,14,0,14,False,0,0,14,3,43,0,8,5,3,307,lean_cheap_predict8_width015,10,[],22279.722782531688,0,,0.0,,False,0,441,632.5944554,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,30.0,4,67,1.0,17,2,15,3,21,10,ordinary,22,full_coverage_and_all_discovered_cleared,282,6325.944554,40.0,constant,,0.03302316594636068
12,1,True,0,12,2,4,0,clustered__adversarial-spatial__67,clustered__adversarial-spatial,8,6,6,12,10,301,,bounded_transverse_width,,arc,43,0.04133099999999956,0,10,cached_distance_prefix_sum,0,0,,,6,0,6,False,0,0,6,4,0,0,8,4,3,287,cheap_predict8_arc05_width015,10,[],20966.99788660571,0,,0.0,,False,0,204,594.8399575999999,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,30.0,4,67,0.5,12,5,7,4,21,10,ordinary,22,full_coverage_and_all_discovered_cleared,264,5948.399576,40.0,constant,,0.041370916995219886
12,1,True,0,12,2,4,0,clustered__adversarial-spatial__67,clustered__adversarial-spatial,8,6,6,12,10,301,,bounded_transverse_width,,arc,43,0.040921999999994796,0,10,cached_distance_prefix_sum,0,0,,,6,0,6,False,0,0,6,4,0,0,8,4,3,287,lean_cheap_predict8_arc05_width015,10,[],20966.99788660571,0,,0.0,,False,0,204,594.8399575999999,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,30.0,4,67,0.5,12,5,7,4,21,10,ordinary,22,full_coverage_and_all_discovered_cleared,264,5948.399576,40.0,constant,,0.04099929198855534
9,1,True,0,9,2,2,0,clustered__adversarial-spatial__67,clustered__adversarial-spatial,8,12,12,10,10,311,,bounded_transverse_width,,locked,40,0.032438999999996554,0,10,cached_distance_prefix_sum,0,0,,,12,0,12,True,0,0,12,4,0,0,8,2,2,299,cheap_predict8_locked_width015,10,[],22373.201033780948,0,,0.0,,False,0,261,629.5640204,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,30.0,4,67,1.0,14,1,21,4,18,10,ordinary,22,full_coverage_and_all_discovered_cleared,276,6295.640204,40.0,constant,,0.032439750037156045
9,1,True,0,9,2,2,0,clustered__adversarial-spatial__67,clustered__adversarial-spatial,8,12,12,10,10,311,,bounded_transverse_width,,locked,40,0.03131899999999632,0,10,cached_distance_prefix_sum,0,0,,,12,0,12,True,0,0,12,4,0,0,8,2,2,299,lean_cheap_predict8_locked_width015,10,[],22373.201033780948,0,,0.0,,False,0,261,629.5640204,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,30.0,4,67,1.0,14,1,21,4,18,10,ordinary,22,full_coverage_and_all_discovered_cleared,276,6295.640204,40.0,constant,,0.031335834006313235
9,0,True,0,9,1,4,0,clustered__adversarial-spatial__68,clustered__adversarial-spatial,14,8,8,18,15,244,,bounded_transverse_width,,base,0,0.04648199999999747,0,15,,0,0,,,8,0,8,False,0,0,8,4,46,0,4,2,2,224,deferred_width015,5,[],24379.930295853046,0,,0.0,,False,0,0,418.3324038,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",0,30.0,4,68,1.0,24,7,22,4,24,15,ordinary,22,full_coverage_and_all_discovered_cleared,195,6274.986057,40.0,constant,,0.0465066249598749
9,0,True,0,9,1,4,0,clustered__adversarial-spatial__68,clustered__adversarial-spatial,14,8,8,18,15,244,,bounded_transverse_width,,base,0,0.046064000000001215,0,15,,0,0,,,8,0,8,False,0,0,8,4,46,0,4,2,2,224,lean_deferred_width015,5,[],24379.930295853046,0,,0.0,,False,0,0,418.3324038,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",0,30.0,4,68,1.0,24,7,22,4,24,15,ordinary,22,full_coverage_and_all_discovered_cleared,195,6274.986057,40.0,constant,,0.046126416011247784
9,0,True,0,9,1,4,0,clustered__adversarial-spatial__68,clustered__adversarial-spatial,14,8,9,18,15,243,,bounded_transverse_width,,base,0,0.04758499999999799,0,15,,0,0,,,9,0,9,False,0,0,9,4,46,0,4,2,2,223,cheap_predict4_width015,5,[],24379.930295853046,0,,0.0,,False,0,151,417.93240380000003,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",1,30.0,4,68,1.0,24,7,22,4,24,15,ordinary,22,full_coverage_and_all_discovered_cleared,194,6268.986057,40.0,constant,,0.047604416962713
9,0,True,0,9,1,4,0,clustered__adversarial-spatial__68,clustered__adversarial-spatial,14,8,9,18,15,243,,bounded_transverse_width,,base,0,0.04740199999999817,0,15,,0,0,,,9,0,9,False,0,0,9,4,46,0,4,2,2,223,lean_cheap_predict4_width015,5,[],24379.930295853046,0,,0.0,,False,0,151,417.93240380000003,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",1,30.0,4,68,1.0,24,7,22,4,24,15,ordinary,22,full_coverage_and_all_discovered_cleared,194,6268.986057,40.0,constant,,0.047437625005841255
9,0,True,0,9,1,4,0,clustered__adversarial-spatial__68,clustered__adversarial-spatial,14,8,9,18,15,243,,bounded_transverse_width,,base,0,0.0485439999999997,0,15,,0,0,,,9,0,9,False,0,0,9,4,46,0,8,2,2,223,cheap_predict8_width015,5,[],24379.930295853046,0,,0.0,,False,0,531,417.93240380000003,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",1,30.0,4,68,1.0,24,7,22,4,24,15,ordinary,22,full_coverage_and_all_discovered_cleared,194,6268.986057,40.0,constant,,0.04862966702785343
9,0,True,0,9,1,4,0,clustered__adversarial-spatial__68,clustered__adversarial-spatial,14,8,9,18,15,243,,bounded_transverse_width,,base,0,0.04701299999999975,0,15,,0,0,,,9,0,9,False,0,0,9,4,46,0,8,2,2,223,lean_cheap_predict8_width015,5,[],24379.930295853046,0,,0.0,,False,0,531,417.93240380000003,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",1,30.0,4,68,1.0,24,7,22,4,24,15,ordinary,22,full_coverage_and_all_discovered_cleared,194,6268.986057,40.0,constant,,0.04702275001909584
13,1,True,0,13,2,2,0,clustered__adversarial-spatial__68,clustered__adversarial-spatial,13,40,41,15,15,227,,bounded_transverse_width,,arc,49,0.061917999999998585,4,15,cached_distance_prefix_sum,0,0,,,41,0,37,False,0,0,41,7,0,0,8,3,2,210,cheap_predict8_arc05_width015,5,[],20444.288142654346,0,,0.0,,False,0,486,360.3905084666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",1,30.0,4,68,0.5,23,4,13,8,27,15,ordinary,22,full_coverage_and_all_discovered_cleared,192,5405.857627,40.0,constant,,0.06197441602125764
13,1,True,0,13,2,2,0,clustered__adversarial-spatial__68,clustered__adversarial-spatial,13,40,41,15,15,227,,bounded_transverse_width,,arc,49,0.06286300000000011,4,15,cached_distance_prefix_sum,0,0,,,41,0,37,False,0,0,41,7,0,0,8,3,2,210,lean_cheap_predict8_arc05_width015,5,[],20444.288142654346,0,,0.0,,False,0,486,360.3905084666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",1,30.0,4,68,0.5,23,4,13,8,27,15,ordinary,22,full_coverage_and_all_discovered_cleared,192,5405.857627,40.0,constant,,0.06295399996452034
17,3,True,0,17,0,3,1,clustered__adversarial-spatial__68,clustered__adversarial-spatial,15,26,26,18,15,271,,bounded_transverse_width,,locked,52,0.04189500000000379,4,15,cached_distance_prefix_sum,0,0,,,26,0,22,True,0,0,26,2,0,0,8,4,3,251,cheap_predict8_locked_width015,5,[],22773.557947598543,0,,0.0,,False,0,412,408.18077246666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",0,30.0,4,68,1.0,29,16,42,2,30,15,ordinary,22,full_coverage_and_all_discovered_cleared,229,6122.711587,40.0,constant,,0.04190916701918468
17,3,True,0,17,0,3,1,clustered__adversarial-spatial__68,clustered__adversarial-spatial,15,26,26,18,15,271,,bounded_transverse_width,,locked,52,0.04088799999999537,4,15,cached_distance_prefix_sum,0,0,,,26,0,22,True,0,0,26,2,0,0,8,4,3,251,lean_cheap_predict8_locked_width015,5,[],22773.557947598543,0,,0.0,,False,0,412,408.18077246666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",0,30.0,4,68,1.0,29,16,42,2,30,15,ordinary,22,full_coverage_and_all_discovered_cleared,229,6122.711587,40.0,constant,,0.040920292027294636
4,1,True,0,4,2,4,0,clustered__adversarial-spatial__69,clustered__adversarial-spatial,13,0,0,17,15,266,,bounded_transverse_width,,base,0,0.04876999999999754,0,15,,0,0,,,0,0,0,False,0,0,0,1,40,0,4,2,1,247,deferred_width015,5,[],22079.88695788794,0,,0.0,,False,0,0,397.06515920000004,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",0,30.0,4,69,1.0,21,2,4,1,18,15,ordinary,22,full_coverage_and_all_discovered_cleared,224,5955.977388,40.0,constant,,0.0488852079724893
