active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,clear_calls,cleared,commands,cpu_s,discovered_channels,early_optical_success,early_optical_trials,failure,inconsistent_updates,joint_route_solves,known_upper_bound_skips,measurements,method,missed_channels,move_m,optical_fallback_calls,optical_max_cover_radius,outer_priority_used,per_source_s,policy_cleared_channels,problem,seed,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,sources,split,stations_visited,stop_reason,switches,total_virtual_s,wall_s
29,17,True,0,29,5,6,8,near_collinear_min__n10__positive,near_collinear_min,5,11,10,362,0.028928999999997984,10,0,0,,0,32,0,349,fast22,[],24943.946045629124,0,0.0,,710.3789207,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",4,148,19,,0,10,stress,22,full_coverage_and_all_discovered_cleared,317,7103.789207,0.02894604200264439
29,17,True,0,29,5,6,8,near_collinear_min__n10__positive,near_collinear_min,5,11,10,362,0.028609000000002993,10,0,0,,0,32,0,349,probe05_22,[],24944.237437336673,0,0.0,False,710.3847485,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",4,148,19,0,0,10,stress,22,full_coverage_and_all_discovered_cleared,317,7103.847485,0.028638584015425295
33,18,True,0,33,4,5,8,near_collinear_min__n10__positive,near_collinear_min,6,11,10,366,0.03136599999999845,10,0,0,,0,32,0,353,first025_22,[],26106.048032636816,0,0.0,False,735.6209606,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",4,148,19,0,0,10,stress,22,full_coverage_and_all_discovered_cleared,317,7356.209606,0.0314250829978846
33,10,True,0,33,4,4,4,near_collinear_min__n10__positive,near_collinear_min,6,10,10,366,0.033914000000002886,10,0,0,,0,32,0,354,quarter22,[],24397.548340556797,0,0.0,False,701.8509664999999,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",4,148,20,0,0,10,stress,22,full_coverage_and_all_discovered_cleared,319,7018.509665,0.033922166971024126
31,12,True,0,31,5,7,5,near_collinear_min__n10__positive,near_collinear_min,5,12,10,369,0.033428999999998155,10,0,0,,0,32,0,355,third22,[],24533.275516455175,0,0.0,False,706.2655096999999,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",4,148,23,0,0,10,stress,22,full_coverage_and_all_discovered_cleared,325,7062.655097,0.03344587504398078
27,8,True,0,27,4,4,3,near_collinear_min__n10__positive,near_collinear_min,6,10,10,350,0.029741999999998825,10,0,0,,0,32,0,338,march150_22,[],24632.925021074934,0,0.0,False,696.7584998,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",4,148,10,0,0,10,stress,22,full_coverage_and_all_discovered_cleared,301,6967.584998,0.029772666050121188
27,14,True,0,27,4,4,5,near_collinear_min__n10__positive,near_collinear_min,6,10,10,357,0.028596000000000288,10,0,0,,0,32,0,345,march300_22,[],24127.14124735664,0,0.0,False,691.5428247,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",4,148,17,0,0,10,stress,22,full_coverage_and_all_discovered_cleared,315,6915.428247,0.028603749989997596
29,17,True,0,29,5,6,8,near_collinear_min__n10__positive,near_collinear_min,5,11,10,353,0.028479000000004362,10,0,0,,0,32,0,340,cooldown150_22,[],24944.237437336673,0,0.0,False,704.8847485,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",4,148,10,9,0,10,stress,22,full_coverage_and_all_discovered_cleared,307,7048.847485,0.02855416596867144
33,18,True,0,33,4,5,8,near_collinear_min__n10__positive,near_collinear_min,6,11,10,361,0.03063900000000075,10,0,0,,0,32,0,348,first025_cd22,[],26106.048032636816,0,0.0,False,732.5209606000001,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",4,148,14,5,0,10,stress,22,full_coverage_and_all_discovered_cleared,311,7325.209606,0.030643917038105428
33,10,True,0,33,4,4,4,near_collinear_min__n10__positive,near_collinear_min,6,10,10,358,0.03320899999999938,10,0,0,,0,32,0,346,quarter_cd22,[],24397.548340556797,0,0.0,False,696.8509664999999,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",4,148,12,8,0,10,stress,22,full_coverage_and_all_discovered_cleared,309,6968.509665,0.033220125013031065
40,11,True,0,40,4,5,4,near_collinear_min__n10__positive,near_collinear_min,6,11,10,392,0.03653800000000018,10,0,0,,0,32,0,379,quarter_prediction22,[],23172.373654743587,0,0.0,False,691.8474724,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",4,148,19,29,15,10,stress,22,full_coverage_and_all_discovered_cleared,336,6918.474724,0.03654312499566004
39,20,True,0,39,5,8,10,near_collinear_min__n10__positive,near_collinear_min,5,13,10,401,0.027469999999993888,10,0,0,,0,32,0,386,outer05_22,[],26688.185517820617,0,0.0,True,766.76371,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",4,148,21,0,0,10,stress,22,full_coverage_and_all_discovered_cleared,341,7667.6371,0.027569708006922156
33,14,True,0,33,4,4,7,near_collinear_min__n10__positive,near_collinear_min,6,10,10,383,0.028227999999998588,10,0,0,,0,32,0,371,outer_first025_22,[],26817.90616906302,0,0.0,True,760.0581235,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",4,148,12,5,0,10,stress,22,full_coverage_and_all_discovered_cleared,332,7600.581235,0.02826525003183633
33,14,True,0,33,4,4,7,near_collinear_min__n10__positive,near_collinear_min,6,10,10,383,0.027283999999994535,10,0,0,,0,32,0,371,sparse_first025_22,[],26817.90616906302,0,0.0,True,760.0581235,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",4,148,12,5,0,10,stress,22,full_coverage_and_all_discovered_cleared,332,7600.581235,0.02732483303407207
39,14,True,0,39,5,7,7,near_collinear_min__n10__positive,near_collinear_min,5,12,10,456,0.03330400000000111,10,0,0,,0,35,0,442,outer_first025_25,[],27128.681207964564,0,0.0,True,808.7736241,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",4,148,6,4,0,10,stress,25,full_coverage_and_all_discovered_cleared,396,8087.736241,0.03338454203912988
35,22,True,0,35,2,3,10,near_collinear_min__n10__positive,near_collinear_min,8,11,10,443,0.031328999999999496,10,0,0,,0,35,0,430,first025_cd25,[],27703.86173825322,0,0.0,False,813.1772348000001,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",4,148,11,12,14,10,stress,25,full_coverage_and_all_discovered_cleared,388,8131.772348,0.031348584045190364
26,18,True,0,26,5,6,8,near_collinear_min__n10__negative,near_collinear_min,5,11,10,374,0.027454999999996232,10,0,0,,0,32,,361,joint22,[],24767.500400178254,0,0.0,,714.6500078,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",4,149,17,,0,10,stress,22,full_coverage_and_all_discovered_cleared,335,7146.500078,0.027555500040762126
26,18,True,0,26,5,6,8,near_collinear_min__n10__negative,near_collinear_min,5,11,10,374,0.027000000000001023,10,0,0,,0,32,0,361,fast22,[],24767.500400178254,0,0.0,,714.6500078,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",4,149,17,,0,10,stress,22,full_coverage_and_all_discovered_cleared,335,7146.500078,0.02699945803033188
26,18,True,0,26,5,6,8,near_collinear_min__n10__negative,near_collinear_min,5,11,10,374,0.02764100000000269,10,0,0,,0,32,0,361,probe05_22,[],24767.50040017826,0,0.0,False,714.6500078,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",4,149,17,0,0,10,stress,22,full_coverage_and_all_discovered_cleared,335,7146.500078,0.02764091599965468
22,12,True,0,22,5,5,5,near_collinear_min__n10__negative,near_collinear_min,5,10,10,364,0.027618999999994287,10,0,0,,0,32,0,352,first025_22,[],24531.632065619546,0,0.0,False,704.332641,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",4,149,12,0,0,10,stress,22,full_coverage_and_all_discovered_cleared,327,7043.32641,0.02765612496295944
26,12,True,0,26,6,6,5,near_collinear_min__n10__negative,near_collinear_min,4,10,10,368,0.029248000000002605,10,0,0,,0,32,0,356,quarter22,[],23989.949367748442,0,0.0,False,695.0989872,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",4,149,12,0,0,10,stress,22,full_coverage_and_all_discovered_cleared,323,6950.989872,0.029262416996061802
19,8,True,0,19,5,5,3,near_collinear_min__n10__negative,near_collinear_min,5,10,10,358,0.02790199999999743,10,0,0,,0,32,0,346,third22,[],23934.588788205096,0,0.0,False,688.5917755,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",4,149,9,0,0,10,stress,22,full_coverage_and_all_discovered_cleared,319,6885.917755,0.027941957989241928
25,11,True,0,25,4,5,5,near_collinear_min__n10__negative,near_collinear_min,6,11,10,370,0.02842499999999859,10,0,0,,0,32,0,357,march150_22,[],24364.792330294746,0,0.0,False,703.995846,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",4,149,14,0,0,10,stress,22,full_coverage_and_all_discovered_cleared,329,7039.95846,0.0284395829658024
23,12,True,0,23,5,6,6,near_collinear_min__n10__negative,near_collinear_min,5,11,10,368,0.027501000000000886,10,0,0,,0,32,0,355,march300_22,[],24469.463069898193,0,0.0,False,705.0892609,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",4,149,14,0,0,10,stress,22,full_coverage_and_all_discovered_cleared,329,7050.892609,0.02750883303815499
26,18,True,0,26,5,6,8,near_collinear_min__n10__negative,near_collinear_min,5,11,10,367,0.027227000000003443,10,0,0,,0,32,0,354,cooldown150_22,[],24767.50040017826,0,0.0,False,710.1500078,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",4,149,10,7,0,10,stress,22,full_coverage_and_all_discovered_cleared,325,7101.500078,0.02724787499755621
22,12,True,0,22,5,5,5,near_collinear_min__n10__negative,near_collinear_min,5,10,10,362,0.027115999999999474,10,0,0,,0,32,0,350,first025_cd22,[],24531.632065619546,0,0.0,False,702.932641,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",4,149,10,2,0,10,stress,22,full_coverage_and_all_discovered_cleared,323,7029.32641,0.02714687498519197
26,12,True,0,26,6,6,5,near_collinear_min__n10__negative,near_collinear_min,4,10,10,365,0.02881500000000159,10,0,0,,0,32,0,353,quarter_cd22,[],23989.949367748442,0,0.0,False,693.1989872,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",4,149,9,3,0,10,stress,22,full_coverage_and_all_discovered_cleared,319,6931.989872,0.028852792049292475
34,4,True,0,34,6,7,2,near_collinear_min__n10__negative,near_collinear_min,4,11,10,380,0.03841800000000006,10,0,0,,0,32,0,367,quarter_prediction22,[],22885.91853992099,0,0.0,False,679.2183703,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",4,149,18,16,10,10,stress,22,full_coverage_and_all_discovered_cleared,327,6792.183703,0.03844074998050928
60,42,True,0,60,6,7,21,near_collinear_min__n10__negative,near_collinear_min,4,11,10,439,0.028734999999997513,10,0,0,,0,32,0,426,outer05_22,[],28455.65708789229,0,0.0,True,824.7131412000001,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",4,149,40,0,0,10,stress,22,full_coverage_and_all_discovered_cleared,373,8247.131412,0.02875487500568852
39,16,True,0,39,4,4,8,near_collinear_min__n10__negative,near_collinear_min,6,10,10,391,0.030070999999999515,10,0,0,,0,32,0,379,outer_first025_22,[],27001.69614364764,0,0.0,True,768.4339227,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",4,149,14,12,0,10,stress,22,full_coverage_and_all_discovered_cleared,339,7684.339227,0.03009150002617389
39,16,True,0,39,4,4,8,near_collinear_min__n10__negative,near_collinear_min,6,10,10,391,0.029797000000002072,10,0,0,,0,32,0,379,sparse_first025_22,[],27001.69614364764,0,0.0,True,768.4339227,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",4,149,14,12,0,10,stress,22,full_coverage_and_all_discovered_cleared,339,7684.339227,0.029860000009648502
36,23,True,0,36,5,7,10,near_collinear_min__n10__negative,near_collinear_min,5,12,10,452,0.02738300000000038,10,0,0,,0,35,0,438,outer_first025_25,[],26573.643169817155,0,0.0,True,795.0728631,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",4,149,4,3,0,10,stress,25,full_coverage_and_all_discovered_cleared,390,7950.728631,0.027400082966778427
45,32,True,0,45,4,6,15,near_collinear_min__n10__negative,near_collinear_min,6,12,10,457,0.0313200000000009,10,0,0,,0,35,0,443,first025_cd25,[],28376.03813765005,0,0.0,False,833.8207624,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",4,149,14,14,14,10,stress,25,full_coverage_and_all_discovered_cleared,392,8338.207624,0.03133995900861919
22,9,True,0,22,2,7,4,near_collinear_min__n10__spatial,near_collinear_min,8,15,10,353,0.02809100000000342,10,0,0,,0,32,,336,joint22,[],23642.508848802016,0,0.0,,677.6501768,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",4,150,13,,0,10,stress,22,full_coverage_and_all_discovered_cleared,303,6776.501768,0.028116792032960802
22,9,True,0,22,2,7,4,near_collinear_min__n10__spatial,near_collinear_min,8,15,10,353,0.027546999999998434,10,0,0,,0,32,0,336,fast22,[],23642.508848802016,0,0.0,,677.6501768,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",4,150,13,,0,10,stress,22,full_coverage_and_all_discovered_cleared,303,6776.501768,0.027569958998356014
21,9,True,0,21,2,6,4,near_collinear_min__n10__spatial,near_collinear_min,8,14,10,350,0.027404999999994573,10,0,0,,0,32,0,334,probe05_22,[],23630.642689495475,0,0.0,False,675.9128536999999,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",4,150,12,0,0,10,stress,22,full_coverage_and_all_discovered_cleared,301,6759.128537,0.027433250041212887
30,17,True,0,30,3,5,8,near_collinear_min__n10__spatial,near_collinear_min,7,12,10,361,0.028479999999994732,10,0,0,,0,32,0,347,first025_22,[],25930.05704174266,0,0.0,False,728.6011407,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",4,150,16,0,0,10,stress,22,full_coverage_and_all_discovered_cleared,309,7286.011407,0.02848395798355341
31,14,True,0,31,3,6,7,near_collinear_min__n10__spatial,near_collinear_min,7,13,10,362,0.02985800000000438,10,0,0,,0,32,0,347,quarter22,[],24377.634500141172,0,0.0,False,697.6526894,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",4,150,15,0,0,10,stress,22,full_coverage_and_all_discovered_cleared,307,6976.526894,0.029876624990720302
25,15,True,0,25,4,6,7,near_collinear_min__n10__spatial,near_collinear_min,6,12,10,357,0.028173000000002446,10,0,0,,0,32,0,343,third22,[],24569.169451937672,0,0.0,False,699.3833887,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",4,150,17,0,0,10,stress,22,full_coverage_and_all_discovered_cleared,309,6993.833887,0.02821404201677069
35,20,True,0,35,2,4,9,near_collinear_min__n10__spatial,near_collinear_min,8,12,10,368,0.0284989999999965,10,0,0,,0,32,0,354,march150_22,[],25544.186917179617,0,0.0,False,724.9837378999999,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",4,150,18,0,0,10,stress,22,full_coverage_and_all_discovered_cleared,315,7249.837379,0.028498833999037743
22,10,True,0,22,1,4,4,near_collinear_min__n10__spatial,near_collinear_min,9,13,10,351,0.027836999999998113,10,0,0,,0,32,0,336,march300_22,[],23283.65060774727,0,0.0,False,669.8730115000001,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",4,150,13,0,0,10,stress,22,full_coverage_and_all_discovered_cleared,303,6698.730115,0.02789179200772196
21,9,True,0,21,2,6,4,near_collinear_min__n10__spatial,near_collinear_min,8,14,10,345,0.03267499999999757,10,0,0,,0,32,0,329,cooldown150_22,[],23630.642689495475,0,0.0,False,673.2128537,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",4,150,7,5,0,10,stress,22,full_coverage_and_all_discovered_cleared,299,6732.128537,0.032692666980437934
30,17,True,0,30,3,5,8,near_collinear_min__n10__spatial,near_collinear_min,7,12,10,357,0.027861000000001468,10,0,0,,0,32,0,343,first025_cd22,[],25930.05704174266,0,0.0,False,726.2011407,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",4,150,12,4,0,10,stress,22,full_coverage_and_all_discovered_cleared,305,7262.011407,0.02787945797899738
31,14,True,0,31,3,6,7,near_collinear_min__n10__spatial,near_collinear_min,7,13,10,357,0.030118000000001643,10,0,0,,0,32,0,342,quarter_cd22,[],24377.634500141172,0,0.0,False,694.7526894,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",4,150,10,5,0,10,stress,22,full_coverage_and_all_discovered_cleared,303,6947.526894,0.03018224996048957
29,9,True,0,29,2,5,3,near_collinear_min__n10__spatial,near_collinear_min,8,13,10,381,0.03083600000000075,10,0,0,,0,32,0,366,quarter_prediction22,[],23252.14245411341,0,0.0,False,687.5428484,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",4,150,17,17,15,10,stress,22,full_coverage_and_all_discovered_cleared,336,6875.428484,0.03084620798472315
56,36,True,0,56,4,7,18,near_collinear_min__n10__spatial,near_collinear_min,6,13,10,434,0.028648000000004004,10,0,0,,0,32,0,419,outer05_22,[],28203.043504920144,0,0.0,True,816.2608698,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",4,150,37,0,0,10,stress,22,full_coverage_and_all_discovered_cleared,368,8162.608698,0.028655708010774106
38,18,True,0,38,1,6,9,near_collinear_min__n10__spatial,near_collinear_min,9,15,10,392,0.027408999999998684,10,0,0,,0,32,0,375,outer_first025_22,[],27294.695502181763,0,0.0,True,773.0939101,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",4,150,11,7,0,10,stress,22,full_coverage_and_all_discovered_cleared,332,7730.939101,0.027418999990914017
38,18,True,0,38,1,6,9,near_collinear_min__n10__spatial,near_collinear_min,9,15,10,392,0.02737600000000384,10,0,0,,0,32,0,375,sparse_first025_22,[],27294.695502181763,0,0.0,True,773.0939101,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",4,150,11,7,0,10,stress,22,full_coverage_and_all_discovered_cleared,332,7730.939101,0.027397791971452534
38,19,True,0,38,3,7,9,near_collinear_min__n10__spatial,near_collinear_min,7,14,10,457,0.028773000000001048,10,0,0,,0,35,0,441,outer_first025_25,[],26985.19803461728,0,0.0,True,805.9039606,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",4,150,7,3,1,10,stress,25,full_coverage_and_all_discovered_cleared,395,8059.039606,0.028798417013604194
43,27,True,0,43,1,3,13,near_collinear_min__n10__spatial,near_collinear_min,9,12,10,454,0.03241599999999778,10,0,0,,0,35,0,440,first025_cd25,[],28845.90781275002,0,0.0,False,841.7181563,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",4,150,13,14,14,10,stress,25,full_coverage_and_all_discovered_cleared,392,8417.181563,0.032472291961312294
58,34,True,0,58,7,10,15,near_collinear_min__n16__positive,near_collinear_min,9,19,16,445,0.05050599999999861,16,0,0,,0,38,,424,joint22,[],26902.127658992344,0,0.0,,498.33909575,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,151,80,,9,16,stress,22,public_upper_bound_16,384,7973.425532,0.0505260830395855
67,40,True,0,67,8,10,19,near_collinear_min__n16__positive,near_collinear_min,8,18,16,391,0.04974899999999138,16,0,0,,0,27,11,371,fast22,[],19282.814557851154,0,0.0,,383.2851820625,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,151,119,,0,16,stress,11,public_upper_bound_16,335,6132.562913,0.049788250005804
63,36,True,0,63,8,11,17,near_collinear_min__n16__positive,near_collinear_min,8,19,16,380,0.04939099999999996,16,0,0,,0,27,11,359,probe05_22,[],18699.03491955275,0,0.0,False,371.6754365625,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,151,111,0,0,16,stress,11,public_upper_bound_16,323,5946.806985,0.049441957962699234
58,28,True,0,58,9,11,12,near_collinear_min__n16__positive,near_collinear_min,7,18,16,368,0.052916999999993664,16,0,0,,0,27,11,348,first025_22,[],20810.947543225615,0,0.0,False,393.6993440625,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,151,105,0,0,16,stress,11,public_upper_bound_16,311,6299.189505,0.05294512497493997
65,18,True,0,65,8,12,8,near_collinear_min__n16__positive,near_collinear_min,8,20,16,376,0.061957999999989966,16,0,0,,0,27,11,354,quarter22,[],18525.741341735098,0,0.0,False,367.32176625,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,151,104,0,0,16,stress,11,public_upper_bound_16,310,5877.14826,0.06202166702132672
37,15,True,0,37,10,11,6,near_collinear_min__n16__positive,near_collinear_min,6,17,16,305,0.04453400000001295,16,0,0,,0,27,11,286,third22,[],16395.469667251065,0,0.0,False,315.2558708125,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,151,64,0,0,16,stress,11,public_upper_bound_16,252,5044.093933,0.04458475002320483
57,21,True,0,57,9,12,9,near_collinear_min__n16__positive,near_collinear_min,7,19,16,358,0.05342299999999511,16,0,0,,0,27,11,337,march150_22,[],21548.263928714063,0,0.0,False,398.7282991875,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,151,95,0,0,16,stress,11,public_upper_bound_16,296,6379.652787,0.05343758297385648
72,43,True,0,72,10,11,20,near_collinear_min__n16__positive,near_collinear_min,6,17,16,389,0.05215400000000159,16,0,0,,0,27,11,370,march300_22,[],22940.396010509416,0,0.0,False,427.9424500625,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,151,113,0,0,16,stress,11,public_upper_bound_16,326,6847.079201,0.05216520797694102
63,36,True,0,63,8,11,17,near_collinear_min__n16__positive,near_collinear_min,8,19,16,326,0.04489300000000185,16,0,0,,0,27,11,305,cooldown150_22,[],18699.03491955275,0,0.0,False,350.5504365625,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,151,57,54,0,16,stress,11,public_upper_bound_16,255,5608.806985,0.04497375001665205
58,28,True,0,58,9,11,12,near_collinear_min__n16__positive,near_collinear_min,7,18,16,326,0.04954299999999989,16,0,0,,0,27,11,306,first025_cd22,[],20810.947543225615,0,0.0,False,377.6368440625,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,151,63,42,0,16,stress,11,public_upper_bound_16,264,6042.189505,0.049560040992219
65,18,True,0,65,8,12,8,near_collinear_min__n16__positive,near_collinear_min,8,20,16,334,0.05958800000000508,16,0,0,,0,27,11,312,quarter_cd22,[],18525.741341735098,0,0.0,False,351.32176625,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,151,62,42,0,16,stress,11,public_upper_bound_16,264,5621.14826,0.059657457983121276
85,24,True,0,85,10,11,12,near_collinear_min__n16__positive,near_collinear_min,6,17,16,353,0.056482000000002586,16,0,0,,0,28,10,334,quarter_prediction22,[],20708.107960539553,0,0.0,False,386.1638493125,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,151,81,81,0,16,stress,12,public_upper_bound_16,284,6178.621589,0.05649408302269876
74,42,True,0,74,5,10,20,near_collinear_min__n16__positive,near_collinear_min,11,21,16,442,0.04064499999999782,16,0,0,,0,36,2,419,outer05_22,[],29662.9369447843,0,0.0,True,530.161711875,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,151,75,0,0,16,stress,20,public_upper_bound_16,360,8482.58739,0.04068391700275242
80,39,True,0,80,5,7,17,near_collinear_min__n16__positive,near_collinear_min,11,18,16,417,0.043072000000009325,16,0,0,,0,36,2,397,outer_first025_22,[],31644.95904686849,0,0.0,True,545.99948825,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,151,47,61,0,16,stress,20,public_upper_bound_16,336,8735.991812,0.043082459014840424
80,39,True,0,80,5,7,17,near_collinear_min__n16__positive,near_collinear_min,11,18,16,417,0.04340700000000197,16,0,0,,0,36,2,397,sparse_first025_22,[],31644.95904686849,0,0.0,True,545.99948825,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,151,47,61,0,16,stress,20,public_upper_bound_16,336,8735.991812,0.04351387498900294
82,42,True,0,82,9,12,19,near_collinear_min__n16__positive,near_collinear_min,7,19,16,464,0.045820999999989453,16,0,0,,0,39,2,443,outer_first025_25,[],32141.173444922726,0,0.0,True,569.2646681875,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,151,21,26,1,16,stress,23,public_upper_bound_16,376,9108.234691,0.04591887496644631
32,11,True,0,32,7,9,5,near_collinear_min__n16__positive,near_collinear_min,9,18,16,298,0.03730299999999431,16,0,0,,0,31,10,278,first025_cd25,[],20664.149114411553,0,0.0,False,365.8643639375,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,151,16,9,0,16,stress,15,public_upper_bound_16,245,5853.829823,0.03732629196019843
39,22,True,0,39,8,11,9,near_collinear_min__n16__negative,near_collinear_min,8,19,16,408,0.04285600000000045,16,0,0,,0,36,,387,joint22,[],23379.473128407073,0,0.0,,441.2434135,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,152,72,,9,16,stress,20,public_upper_bound_16,360,7059.894616,0.04290287499316037
50,29,True,0,50,10,13,13,near_collinear_min__n16__negative,near_collinear_min,6,19,16,351,0.04268400000000838,16,0,0,,0,27,11,330,fast22,[],17474.941673522095,0,0.0,,346.061770625,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,152,95,,0,16,stress,11,public_upper_bound_16,303,5536.98833,0.042701708036474884
50,29,True,0,50,10,13,13,near_collinear_min__n16__negative,near_collinear_min,6,19,16,351,0.04275599999999713,16,0,0,,0,27,11,330,probe05_22,[],17478.213108799682,0,0.0,False,346.102663625,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,152,95,0,0,16,stress,11,public_upper_bound_16,303,5537.642618,0.04279224999481812
42,12,True,0,42,8,10,5,near_collinear_min__n16__negative,near_collinear_min,8,18,16,338,0.04840199999999584,16,0,0,,0,27,11,318,first025_22,[],19330.99013882434,0,0.0,False,364.512376625,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,152,91,0,0,16,stress,11,public_upper_bound_16,290,5832.198026,0.04846287501277402
51,12,True,0,51,9,11,6,near_collinear_min__n16__negative,near_collinear_min,7,18,16,342,0.05026200000000358,16,0,0,,0,27,11,322,quarter22,[],17976.128635536516,0,0.0,False,348.5766078125,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,152,86,0,0,16,stress,11,public_upper_bound_16,286,5577.225725,0.05026841699145734
39,13,True,0,39,9,12,5,near_collinear_min__n16__negative,near_collinear_min,7,19,16,312,0.043653999999989423,16,0,0,,0,27,11,291,third22,[],16752.777305559164,0,0.0,False,321.972216375,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",4,152,67,0,0,16,stress,11,public_upper_bound_16,257,5151.555462,0.043687375029549
