active_measurements,active_no_signal,all_cleared,case_id,category,certified_clears,clear_calls,cleared,commands,cpu_s,discovered_channels,failure,inconsistent_updates,measurements,method,missed_channels,move_m,optical_fallback_calls,optical_max_cover_radius,per_source_s,policy_cleared_channels,problem,seed,sources,split,stations_visited,stop_reason,switches,total_virtual_s,wall_s
0,0,True,edge__adversarial-positive__71,edge__adversarial-positive,9,26,12,420,0.03414700000001858,12,,0,392,q4_polar25_conservative,[],30291.538575508253,14,17.378196278069197,707.3589762500001,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,71,12,ordinary,25,full_coverage_and_all_discovered_cleared,368,8488.307715,0.03422899998258799
26,2,True,edge__adversarial-positive__71,edge__adversarial-positive,10,54,12,367,0.3121449999999868,12,,0,311,q4_polar25_active,[],31436.366738891433,42,17.123956643556237,692.2727781666667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,71,12,ordinary,25,full_coverage_and_all_discovered_cleared,279,8307.273338,0.312529832997825
0,0,True,edge__adversarial-positive__71,edge__adversarial-positive,10,16,12,488,0.03373099999998885,12,,0,470,q4_polar28_conservative,[],28119.917635658574,4,14.302092237609806,707.5819602500001,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,71,12,ordinary,28,full_coverage_and_all_discovered_cleared,445,8490.983523,0.033767832966987044
20,3,True,edge__adversarial-positive__71,edge__adversarial-positive,9,93,12,425,0.2382029999999986,12,,0,330,q4_polar28_active,[],34053.542402668114,81,19.09035534935589,755.3090404166666,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,71,12,ordinary,28,full_coverage_and_all_discovered_cleared,300,9063.708485,0.2386305420077406
0,0,True,edge__adversarial-positive__71,edge__adversarial-positive,11,13,12,545,0.034809999999993124,12,,0,530,q4_polar37_conservative,[],29928.495595773526,1,13.87527766939316,765.9749268333334,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,71,12,ordinary,37,full_coverage_and_all_discovered_cleared,493,9191.699122,0.03481858398299664
23,3,True,edge__adversarial-positive__71,edge__adversarial-positive,9,108,12,607,0.29226499999998623,12,,0,497,q4_polar37_active,[],45200.14967153548,96,19.073056741328827,1027.5024925833334,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,71,12,ordinary,37,full_coverage_and_all_discovered_cleared,457,12330.029911,0.2925253339926712
25,3,True,edge__adversarial-negative__67,edge__adversarial-negative,7,18,10,412,0.30662300000000187,10,,0,392,baseline_triangle31_active,[],43965.70982049181,8,18.119353166842735,1118.0141965999999,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,10,ordinary,31,full_coverage_and_all_discovered_cleared,353,11180.141966,0.3084130000206642
0,0,True,edge__adversarial-negative__67,edge__adversarial-negative,10,10,10,723,0.03366500000001338,10,,0,711,baseline_square45_conservative,[],40141.3798923083,0,0.0,1229.9275979,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,10,ordinary,45,full_coverage_and_all_discovered_cleared,666,12299.275979,0.03366587497293949
0,0,True,edge__adversarial-negative__67,edge__adversarial-negative,9,10,10,406,0.02719600000000355,10,,0,394,q4_polar25_conservative,[],23887.87893971608,0,0.0,716.7575787,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,10,ordinary,25,full_coverage_and_all_discovered_cleared,370,7167.575787,0.02719679201254621
25,3,True,edge__adversarial-negative__67,edge__adversarial-negative,7,52,10,362,0.2979119999999966,10,,0,308,q4_polar25_active,[],31823.26938195929,42,16.533675944704452,835.4653881,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,10,ordinary,25,full_coverage_and_all_discovered_cleared,274,8354.653881,0.2982305840123445
0,0,True,edge__adversarial-negative__67,edge__adversarial-negative,10,10,10,428,0.029111999999997806,10,,0,416,q4_polar28_conservative,[],23316.07818310013,0,0.0,718.1215629000001,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,10,ordinary,28,full_coverage_and_all_discovered_cleared,388,7181.215629,0.029320415982510895
23,4,True,edge__adversarial-negative__67,edge__adversarial-negative,6,24,10,374,0.2726869999999906,10,,0,348,q4_polar28_active,[],33339.71731880381,14,17.206249245451684,881.2943461000001,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,10,ordinary,28,full_coverage_and_all_discovered_cleared,313,8812.943461,0.27295208297437057
0,0,True,edge__adversarial-negative__67,edge__adversarial-negative,8,10,10,555,0.03242900000000759,10,,0,543,q4_polar37_conservative,[],32969.0784305491,0,0.0,986.5815693000001,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,10,ordinary,37,full_coverage_and_all_discovered_cleared,507,9865.815693,0.03258137498050928
24,1,True,edge__adversarial-negative__67,edge__adversarial-negative,9,11,10,496,0.2899019999999837,10,,0,483,q4_polar37_active,[],38394.485647805785,1,14.603476277459466,1058.5897134000002,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,10,ordinary,37,full_coverage_and_all_discovered_cleared,439,10585.897134,0.290287125040777
34,2,True,edge__adversarial-negative__68,edge__adversarial-negative,13,41,15,309,0.40331199999999967,15,,0,266,baseline_triangle31_active,[],48375.18852916094,26,18.975991371593135,758.7358476666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,15,ordinary,31,full_coverage_and_all_discovered_cleared,223,11381.037715,0.40368945902446285
0,0,True,edge__adversarial-negative__68,edge__adversarial-negative,15,15,15,590,0.04331999999999425,15,,0,573,baseline_square45_conservative,[],40227.28453092366,0,0.0,767.7637937333333,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,15,ordinary,45,full_coverage_and_all_discovered_cleared,531,11516.456906,0.043428625038359314
0,0,True,edge__adversarial-negative__68,edge__adversarial-negative,13,15,15,387,0.03417100000001483,15,,0,370,q4_polar25_conservative,[],27959.16599526875,0,0.0,524.1222131333333,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,15,ordinary,25,full_coverage_and_all_discovered_cleared,345,7861.833197,0.03421666601207107
29,5,True,edge__adversarial-negative__68,edge__adversarial-negative,10,168,15,432,0.3425149999999917,15,,0,262,q4_polar25_active,[],39669.81591798837,153,19.19147623291311,667.2642146666666,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,15,ordinary,25,full_coverage_and_all_discovered_cleared,231,10008.96322,0.3429802500177175
0,0,True,edge__adversarial-negative__68,edge__adversarial-negative,13,16,15,421,0.03645399999999199,15,,0,403,q4_polar28_conservative,[],32397.612764484235,1,12.813876547587293,596.5681700666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,15,ordinary,28,full_coverage_and_all_discovered_cleared,376,8948.522551,0.03645466599846259
34,1,True,edge__adversarial-negative__68,edge__adversarial-negative,14,18,15,288,0.39981599999998707,15,,0,268,q4_polar28_active,[],34969.32179970107,3,18.71736946007687,576.3242901333334,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,15,ordinary,28,full_coverage_and_all_discovered_cleared,227,8644.864352,0.4004005000460893
0,0,True,edge__adversarial-negative__68,edge__adversarial-negative,14,15,15,492,0.036784000000011474,15,,0,475,q4_polar37_conservative,[],33370.04066670257,0,0.0,637.5338758,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,15,ordinary,37,full_coverage_and_all_discovered_cleared,439,9563.008137,0.036788083030842245
29,3,True,edge__adversarial-negative__68,edge__adversarial-negative,12,98,15,536,0.36203700000001504,15,,0,436,q4_polar37_active,[],44634.05526216719,83,19.24503937413024,788.3207387333333,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,15,ordinary,37,full_coverage_and_all_discovered_cleared,394,11824.811081,0.3625234169885516
35,4,True,edge__adversarial-negative__69,edge__adversarial-negative,11,98,15,384,0.3913379999999904,15,,0,284,baseline_triangle31_active,[],50668.14457393756,83,18.24411215934414,807.9752632,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,15,ordinary,31,full_coverage_and_all_discovered_cleared,242,12119.628948,0.39171437500044703
0,0,True,edge__adversarial-negative__69,edge__adversarial-negative,15,15,15,600,0.04802599999999302,15,,0,583,baseline_square45_conservative,[],41495.76744653147,0,0.0,788.4768995333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,15,ordinary,45,full_coverage_and_all_discovered_cleared,538,11827.153493,0.048188457963988185
0,0,True,edge__adversarial-negative__69,edge__adversarial-negative,15,15,15,339,0.032976999999988266,15,,0,322,q4_polar25_conservative,[],28575.42932149519,0,0.0,513.1390577999999,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,15,ordinary,25,full_coverage_and_all_discovered_cleared,297,7697.085867,0.032981791999191046
33,4,True,edge__adversarial-negative__69,edge__adversarial-negative,11,97,15,334,0.38605000000001155,15,,0,235,q4_polar25_active,[],36768.3627476574,82,19.20883837470196,603.3781679333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,15,ordinary,25,full_coverage_and_all_discovered_cleared,201,9050.672519,0.38654812501044944
0,0,True,edge__adversarial-negative__69,edge__adversarial-negative,14,18,15,418,0.03908400000000256,15,,0,398,q4_polar28_conservative,[],31720.616318741744,3,13.173657320106496,585.8748840666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,15,ordinary,28,full_coverage_and_all_discovered_cleared,370,8788.123261,0.03913329099304974
32,6,True,edge__adversarial-negative__69,edge__adversarial-negative,9,187,15,444,0.3637429999999995,15,,0,255,q4_polar28_active,[],44870.60022184315,172,19.18273098497162,737.2746731999999,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,15,ordinary,28,full_coverage_and_all_discovered_cleared,219,11059.120098,0.36387441598344594
0,0,True,edge__adversarial-negative__69,edge__adversarial-negative,14,17,15,470,0.039312999999992826,15,,0,451,q4_polar37_conservative,[],33178.87953445387,2,13.68625264604772,625.7183942666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,15,ordinary,37,full_coverage_and_all_discovered_cleared,414,9385.775914,0.039313542016316205
37,4,True,edge__adversarial-negative__69,edge__adversarial-negative,11,22,15,411,0.4395059999999944,15,,0,387,q4_polar37_active,[],49470.57570325893,7,19.184655461548445,817.6076764000001,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,15,ordinary,37,full_coverage_and_all_discovered_cleared,339,12264.115146,0.4396974580013193
21,3,True,edge__adversarial-negative__70,edge__adversarial-negative,7,82,10,491,0.25617900000000304,10,,0,407,baseline_triangle31_active,[],44007.24670101636,72,19.198204160910834,1147.444931,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",4,70,10,ordinary,31,full_coverage_and_all_discovered_cleared,372,11474.44931,0.2563340420019813
0,0,True,edge__adversarial-negative__70,edge__adversarial-negative,10,10,10,774,0.0392230000000211,10,,0,762,baseline_square45_conservative,[],37804.87775220517,0,0.0,1213.8975550999999,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",4,70,10,ordinary,45,full_coverage_and_all_discovered_cleared,718,12138.975551,0.039266582985874265
0,0,True,edge__adversarial-negative__70,edge__adversarial-negative,10,10,10,412,0.030152000000015278,10,,0,400,q4_polar25_conservative,[],20515.552393339338,0,0.0,652.9110478,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",4,70,10,ordinary,25,full_coverage_and_all_discovered_cleared,376,6529.110478,0.030167332966811955
20,3,True,edge__adversarial-negative__70,edge__adversarial-negative,7,104,10,432,0.24513899999999467,10,,0,326,q4_polar25_active,[],32326.561085117388,94,19.172722656302373,872.4312196000001,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",4,70,10,ordinary,25,full_coverage_and_all_discovered_cleared,297,8724.312196,0.24521837499924004
0,0,True,edge__adversarial-negative__70,edge__adversarial-negative,9,10,10,497,0.03223599999998328,10,,0,485,q4_polar28_conservative,[],24608.123620486364,0,0.0,785.4624716999999,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",4,70,10,ordinary,28,full_coverage_and_all_discovered_cleared,458,7854.624717,0.0322372920345515
20,3,True,edge__adversarial-negative__70,edge__adversarial-negative,7,115,10,500,0.2470869999999934,10,,0,383,q4_polar28_active,[],32339.01023834311,105,19.237471603555637,909.6802084999999,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",4,70,10,ordinary,28,full_coverage_and_all_discovered_cleared,349,9096.802085,0.24719879199983552
0,0,True,edge__adversarial-negative__70,edge__adversarial-negative,10,10,10,543,0.03168700000000513,10,,0,531,q4_polar37_conservative,[],30059.795883761828,0,0.0,921.2959182000001,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",4,70,10,ordinary,37,full_coverage_and_all_discovered_cleared,496,9212.959182,0.03168704197742045
25,3,True,edge__adversarial-negative__70,edge__adversarial-negative,7,33,10,526,0.3019170000000031,10,,0,491,q4_polar37_active,[],37689.403997244975,23,17.096860754365764,1055.9880798,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",4,70,10,ordinary,37,full_coverage_and_all_discovered_cleared,448,10559.880798,0.30201362498337403
26,4,True,edge__adversarial-negative__71,edge__adversarial-negative,8,121,12,476,0.2988149999999905,12,,0,353,baseline_triangle31_active,[],46917.19861594488,109,18.666651947248905,987.61997475,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,71,12,ordinary,31,full_coverage_and_all_discovered_cleared,316,11851.439697,0.2997860839823261
0,0,True,edge__adversarial-negative__71,edge__adversarial-negative,12,12,12,653,0.04078900000001795,12,,0,639,baseline_square45_conservative,[],39414.749695701925,0,0.0,977.74582825,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,71,12,ordinary,45,full_coverage_and_all_discovered_cleared,595,11732.949939,0.04089254199061543
0,0,True,edge__adversarial-negative__71,edge__adversarial-negative,9,17,12,411,0.0302430000000129,12,,0,392,q4_polar25_conservative,[],29954.36213615123,5,17.250740278922834,699.48936925,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,71,12,ordinary,25,full_coverage_and_all_discovered_cleared,368,8393.872431,0.030351958994287997
27,3,True,edge__adversarial-negative__71,edge__adversarial-negative,9,34,12,348,0.3195729999999912,12,,0,312,q4_polar25_active,[],30547.691735921897,22,16.191566398011858,672.8781955833333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,71,12,ordinary,25,full_coverage_and_all_discovered_cleared,279,8074.538347,0.32010075001744553
0,0,True,edge__adversarial-negative__71,edge__adversarial-negative,10,15,12,487,0.033655000000010205,12,,0,470,q4_polar28_conservative,[],28425.255681765462,3,12.852757614938358,712.4209275833333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,71,12,ordinary,28,full_coverage_and_all_discovered_cleared,445,8549.051131,0.03368687501642853
21,3,True,edge__adversarial-negative__71,edge__adversarial-negative,9,74,12,407,0.24514099999998962,12,,0,331,q4_polar28_active,[],33310.08010011421,62,17.292507911169796,738.5846661666666,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,71,12,ordinary,28,full_coverage_and_all_discovered_cleared,300,8863.015994,0.2456098329857923
0,0,True,edge__adversarial-negative__71,edge__adversarial-negative,11,12,12,544,0.03509600000001001,12,,0,530,q4_polar37_conservative,[],29956.380161472887,0,0.0,766.1896698333334,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,71,12,ordinary,37,full_coverage_and_all_discovered_cleared,493,9194.276038,0.0351138329715468
22,4,True,edge__adversarial-negative__71,edge__adversarial-negative,8,192,12,690,0.27142299999999864,12,,0,496,q4_polar37_active,[],48002.11213430949,180,19.19317787708007,1094.785202,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",4,71,12,ordinary,37,full_coverage_and_all_discovered_cleared,457,13137.422424,0.2717563330079429
24,1,True,edge__adversarial-spatial__67,edge__adversarial-spatial,9,14,10,407,0.2908479999999827,10,,0,391,baseline_triangle31_active,[],43222.357496916535,4,18.119353166842735,1101.4471498,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,10,ordinary,31,full_coverage_and_all_discovered_cleared,353,11014.471498,0.29138258297462016
0,0,True,edge__adversarial-spatial__67,edge__adversarial-spatial,10,10,10,720,0.03314800000001128,10,,0,708,baseline_square45_conservative,[],40649.653877287594,0,0.0,1238.2930777,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,10,ordinary,45,full_coverage_and_all_discovered_cleared,663,12382.930777,0.03317808295832947
0,0,True,edge__adversarial-spatial__67,edge__adversarial-spatial,9,14,10,409,0.026346000000017966,10,,0,393,q4_polar25_conservative,[],24650.460246347928,4,10.818360540509204,732.7092048000001,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,10,ordinary,25,full_coverage_and_all_discovered_cleared,370,7327.092048,0.02634745801333338
21,3,True,edge__adversarial-spatial__67,edge__adversarial-spatial,7,45,10,351,0.2415900000000022,10,,0,304,q4_polar25_active,[],32114.075780115472,35,19.54700739485523,837.1815144,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,10,ordinary,25,full_coverage_and_all_discovered_cleared,274,8371.815144,0.24212658300530165
0,0,True,edge__adversarial-spatial__67,edge__adversarial-spatial,10,10,10,426,0.0271720000000073,10,,0,414,q4_polar28_conservative,[],22519.031129654195,0,0.0,700.9806217,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,10,ordinary,28,full_coverage_and_all_discovered_cleared,386,7009.806217,0.02719958301167935
21,4,True,edge__adversarial-spatial__67,edge__adversarial-spatial,6,51,10,399,0.23962900000000786,10,,0,346,q4_polar28_active,[],35133.38785920297,41,16.792192294525854,924.2677575,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,10,ordinary,28,full_coverage_and_all_discovered_cleared,313,9242.677575,0.2569505409919657
0,0,True,edge__adversarial-spatial__67,edge__adversarial-spatial,9,10,10,529,0.02898099999998749,10,,0,517,q4_polar37_conservative,[],31851.85448211375,0,0.0,948.6370901,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,10,ordinary,37,full_coverage_and_all_discovered_cleared,481,9486.370901,0.029003125033341348
25,1,True,edge__adversarial-spatial__67,edge__adversarial-spatial,9,10,10,496,0.295410999999973,10,,0,484,q4_polar37_active,[],38626.62058517927,0,0.0,1063.4324119999999,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,10,ordinary,37,full_coverage_and_all_discovered_cleared,439,10634.32412,0.2955686670029536
33,2,True,edge__adversarial-spatial__68,edge__adversarial-spatial,13,80,15,347,0.3936160000000086,15,,0,265,baseline_triangle31_active,[],49934.74899643579,65,19.18571084164961,786.9966541333334,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,15,ordinary,31,full_coverage_and_all_discovered_cleared,223,11804.949812,0.3938019589986652
0,0,True,edge__adversarial-spatial__68,edge__adversarial-spatial,15,15,15,583,0.041233000000005404,15,,0,566,baseline_square45_conservative,[],41455.699629196315,0,0.0,781.2759951333334,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,15,ordinary,45,full_coverage_and_all_discovered_cleared,523,11719.139927,0.04123195802094415
0,0,True,edge__adversarial-spatial__68,edge__adversarial-spatial,13,16,15,380,0.032834000000008245,15,,0,362,q4_polar25_conservative,[],28702.236382876603,1,13.574580795304238,531.0298182666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,15,ordinary,25,full_coverage_and_all_discovered_cleared,337,7965.447274,0.032856584002729505
29,5,True,edge__adversarial-spatial__68,edge__adversarial-spatial,10,125,15,389,0.3346249999999884,15,,0,262,q4_polar25_active,[],39027.924327632696,110,19.228740869870972,650.1056596,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,15,ordinary,25,full_coverage_and_all_discovered_cleared,231,9751.584894,0.3347832500003278
0,0,True,edge__adversarial-spatial__68,edge__adversarial-spatial,13,18,15,420,0.035619999999994434,15,,0,400,q4_polar28_conservative,[],35697.617546372014,3,12.156923762258717,639.7682336666666,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,15,ordinary,28,full_coverage_and_all_discovered_cleared,373,9596.523505,0.035664458002429456
33,1,True,edge__adversarial-spatial__68,edge__adversarial-spatial,14,19,15,288,0.3882289999999955,15,,0,267,q4_polar28_active,[],34693.05033880861,4,19.179652895750728,572.5073374,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,15,ordinary,28,full_coverage_and_all_discovered_cleared,227,8587.610061,0.3900529999518767
0,0,True,edge__adversarial-spatial__68,edge__adversarial-spatial,14,15,15,483,0.036853000000007796,15,,0,466,q4_polar37_conservative,[],36269.97938433815,0,0.0,672.5997254666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,15,ordinary,37,full_coverage_and_all_discovered_cleared,430,10088.995882,0.04056316701462492
27,3,True,edge__adversarial-spatial__68,edge__adversarial-spatial,12,56,15,492,0.32805700000000115,15,,0,434,q4_polar37_active,[],43974.99142582619,41,19.24503937413024,770.466552,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,15,ordinary,37,full_coverage_and_all_discovered_cleared,394,11556.99828,0.32828954100841656
27,2,True,edge__adversarial-spatial__69,edge__adversarial-spatial,13,55,15,333,0.3099870000000067,15,,0,276,baseline_triangle31_active,[],48680.24488381981,40,18.054625368796543,770.2032655999999,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,15,ordinary,31,full_coverage_and_all_discovered_cleared,242,11553.048984,0.31014379096450284
0,0,True,edge__adversarial-spatial__69,edge__adversarial-spatial,15,15,15,591,0.043403999999981124,15,,0,574,baseline_square45_conservative,[],43222.3423752821,0,0.0,807.8978985333334,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,15,ordinary,45,full_coverage_and_all_discovered_cleared,529,12118.468478,0.043422624992672354
0,0,True,edge__adversarial-spatial__69,edge__adversarial-spatial,15,15,15,329,0.030225999999998976,15,,0,312,q4_polar25_conservative,[],31207.489431860806,0,0.0,544.2331924666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,15,ordinary,25,full_coverage_and_all_discovered_cleared,287,8163.497887,0.030226790986489505
30,5,True,edge__adversarial-spatial__69,edge__adversarial-spatial,10,98,15,332,0.3449239999999918,15,,0,232,q4_polar25_active,[],36775.49790296425,83,19.23338988334144,602.6733036,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,15,ordinary,25,full_coverage_and_all_discovered_cleared,201,9040.099554,0.34538058401085436
0,0,True,edge__adversarial-spatial__69,edge__adversarial-spatial,14,18,15,414,0.040617999999994936,15,,0,394,q4_polar28_conservative,[],32087.172523489848,3,13.17402931224645,589.1622999333334,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,15,ordinary,28,full_coverage_and_all_discovered_cleared,366,8837.434499,0.04064725001808256
29,4,True,edge__adversarial-spatial__69,edge__adversarial-spatial,11,131,15,385,0.33368600000000015,15,,0,252,q4_polar28_active,[],43237.16525469807,116,19.191478792281032,703.2955378666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,15,ordinary,28,full_coverage_and_all_discovered_cleared,219,10549.433068,0.3338600000133738
0,0,True,edge__adversarial-spatial__69,edge__adversarial-spatial,15,15,15,455,0.03692800000001739,15,,0,438,q4_polar37_conservative,[],32627.975395739722,0,0.0,612.7730056,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,15,ordinary,37,full_coverage_and_all_discovered_cleared,401,9191.595084,0.0369278330472298
33,2,True,edge__adversarial-spatial__69,edge__adversarial-spatial,13,20,15,405,0.4050200000000075,15,,0,383,q4_polar37_active,[],49462.664990663136,5,19.184655461548445,815.768867,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",4,69,15,ordinary,37,full_coverage_and_all_discovered_cleared,339,12236.533005,0.40544333396246657
23,2,True,edge__adversarial-spatial__70,edge__adversarial-spatial,8,15,10,426,0.26634599999999864,10,,0,409,baseline_triangle31_active,[],41711.867894333715,5,16.605161295647733,1082.4373577000001,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",4,70,10,ordinary,31,full_coverage_and_all_discovered_cleared,372,10824.373577,0.2664570410270244
0,0,True,edge__adversarial-spatial__70,edge__adversarial-spatial,10,10,10,776,0.04011800000000676,10,,0,764,baseline_square45_conservative,[],36302.905778202796,0,0.0,1185.0581157000001,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",4,70,10,ordinary,45,full_coverage_and_all_discovered_cleared,720,11850.581157,0.040141374978702515
0,0,True,edge__adversarial-spatial__70,edge__adversarial-spatial,10,10,10,412,0.028309000000007245,10,,0,400,q4_polar25_conservative,[],20439.287211113,0,0.0,651.3857442000001,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",4,70,10,ordinary,25,full_coverage_and_all_discovered_cleared,376,6513.857442,0.02830966596957296
18,3,True,edge__adversarial-spatial__70,edge__adversarial-spatial,7,104,10,430,0.2264949999999999,10,,0,324,q4_polar25_active,[],32339.144299560667,94,19.172722656302373,871.6828831,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",4,70,10,ordinary,25,full_coverage_and_all_discovered_cleared,297,8716.828831,0.22681800002465025
0,0,True,edge__adversarial-spatial__70,edge__adversarial-spatial,9,14,10,499,0.03028399999999465,10,,0,483,q4_polar28_conservative,[],26258.562249505067,4,12.227992420753276,818.4712445,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",4,70,10,ordinary,28,full_coverage_and_all_discovered_cleared,456,8184.712445,0.030313083028886467
18,3,True,edge__adversarial-spatial__70,edge__adversarial-spatial,7,118,10,501,0.19658599999999637,10,,0,381,q4_polar28_active,[],32518.59504479763,108,19.237471603555637,913.1719047,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",4,70,10,ordinary,28,full_coverage_and_all_discovered_cleared,349,9131.719047,0.19682075001765043
0,0,True,edge__adversarial-spatial__70,edge__adversarial-spatial,10,10,10,539,0.02977599999999825,10,,0,527,q4_polar37_conservative,[],29173.522415382933,0,0.0,901.1704487999999,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",4,70,10,ordinary,37,full_coverage_and_all_discovered_cleared,492,9011.704488,0.02982429100666195
