active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,certified_range_scan_skips,certified_scan_skips,clear_calls,cleared,commands,completion_proxy_weight,configured_angle_schedule,configured_probe_angle_deg,coupled_dispatch_model,coupled_route_plans,cpu_s,deferred_nonstationary_skips,discovered_channels,dispatch_implementation,early_optical_success,early_optical_trials,expanded_sensing_candidates,failure,faithful_attempt_memory_updates,faithful_nonstationary_retained,faithful_stationary_skips,fixed_scan_order,forced_continuations,inconsistent_updates,inferred_negative_memory_updates,initialization_s,interrupted_channels,joint_route_solves,known_upper_bound_skips,logical_negative_memory_limit,maximum_source_primary_rf,maximum_source_rounds,measurements,method,minimum_actual_unknown_per_station,minimum_unknown_actions_per_station,missed_channels,move_m,optical_fallback_calls,optical_local_move_saved_m,optical_max_cover_radius,optical_position_adjustments,outer_priority_used,packet_fallbacks,pair_prediction_checks,per_source_s,policy_cleared_channels,predicted_pair_skips,probe_angle_cap_deg,problem,public_empty_scan_skips,public_empty_scans,seed,service_entry_weight,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,source_interruptions,source_packets,sources,split,stations_visited,stop_reason,switches,total_virtual_s,transverse_target_m,transverse_width_rule,uniform_area_ranking_prior,wall_s
10,1,True,0,10,2,2,0,near_collinear__n10__spatial,near_collinear,8,0,0,10,10,338,,bounded_transverse_width,,locked,40,0.025670999999988453,0,10,cached_distance_prefix_sum,0,0,,,0,0,0,True,0,0,0,0.00019220798276364803,1,0,0,8,3,3,326,lean_locked_grid21_29,10,,[],23823.766384382463,0,,0.0,,False,0,10,674.9753274,"[1, 2, 4, 9, 11, 13, 14, 16, 19, 20]",0,30.0,4,,,3662,1.0,10,3,12,1,19,10,stress,21,full_coverage_and_all_discovered_cleared,305,6749.753274,40.0,constant,,0.0257980830501765
21,6,True,0,21,1,3,2,near_collinear__n10__spatial,near_collinear,9,5,,12,10,365,,bounded_transverse_width,,base,0,0.030950999999987516,,10,,0,0,,,,,,False,0,0,5,0.00018833298236131668,3,48,0,,3,3,351,range_grid21_7,,,[],24563.2725262964,0,,0.0,,False,0,,704.5654501,"[1, 2, 4, 9, 11, 13, 14, 16, 19, 20]",,30.0,4,,,3662,1.0,10,1,1,3,27,10,stress,21,full_coverage_and_all_discovered_cleared,322,7045.654501,40.0,constant,,0.03101687500020489
18,5,True,0,18,0,1,2,near_collinear__n10__spatial,near_collinear,10,4,,11,10,347,,bounded_transverse_width,,base,0,0.030268000000006623,,10,,0,0,,,,,,False,0,0,4,0.00024504202883690596,2,46,0,,3,3,334,range_closed21_3,,,[],24602.207574366006,0,,0.0,,False,0,,694.7441516,"[1, 2, 4, 9, 11, 13, 14, 16, 19, 20]",,30.0,4,,,3662,1.0,11,1,3,2,25,10,stress,21,full_coverage_and_all_discovered_cleared,304,6947.441516,40.0,constant,,0.030335791991092265
18,4,True,0,18,3,4,0,near_collinear__n13__positive,near_collinear,10,,,14,13,320,,bounded_transverse_width,,,,0.05153699999999617,,13,,0,0,,,,,,,0,0,,0.00016024999786168337,2,49,0,,3,2,304,width_convex22,,,[],25781.49960713709,0,,0.0,,False,0,,540.1769165384615,"[2, 3, 4, 7, 8, 9, 10, 11, 14, 15, 16, 18, 20]",,30.0,4,,,3663,,17,7,0,2,27,13,stress,22,full_coverage_and_all_discovered_cleared,278,7022.299915,40.0,constant,,0.053293875011149794
18,4,True,0,18,3,4,0,near_collinear__n13__positive,near_collinear,10,13,,14,13,307,,bounded_transverse_width,,base,0,0.034741000000025224,,13,,0,0,,,,,,False,0,0,13,0.00022062502102926373,2,49,0,,3,2,291,range_convex22,,,[],25781.49960713709,0,,0.0,,False,0,,534.1769165384615,"[2, 3, 4, 7, 8, 9, 10, 11, 14, 15, 16, 18, 20]",,30.0,4,,,3663,1.0,17,7,0,2,27,13,stress,22,full_coverage_and_all_discovered_cleared,265,6944.299915,40.0,constant,,0.03485350002301857
18,4,True,0,18,3,4,0,near_collinear__n13__positive,near_collinear,10,13,15,14,13,305,,bounded_transverse_width,,base,0,0.037292000000007874,0,13,,0,0,,,15,0,15,False,0,0,15,0.0001593329943716526,2,49,0,8,3,2,289,predict_convex22,7,,[],25781.49960713709,0,,0.0,,False,0,303,533.2538396153845,"[2, 3, 4, 7, 8, 9, 10, 11, 14, 15, 16, 18, 20]",2,30.0,4,,,3663,1.0,17,7,0,2,27,13,stress,22,full_coverage_and_all_discovered_cleared,263,6932.299915,40.0,constant,,0.03736520797247067
14,3,True,0,14,3,4,0,near_collinear__n13__positive,near_collinear,10,0,,14,13,327,,bounded_transverse_width,,locked,46,0.031114000000002306,,13,cached_distance_prefix_sum,0,0,,,,,,True,0,0,0,0.00029066699789837003,2,0,0,,3,2,311,locked_full_convex22,,,[],25250.01498294025,0,,0.0,,False,0,,535.3848455384615,"[2, 3, 4, 7, 8, 9, 10, 11, 14, 15, 16, 18, 20]",,30.0,4,,,3663,1.0,18,6,0,2,24,13,stress,22,full_coverage_and_all_discovered_cleared,287,6960.002992,40.0,constant,,0.031186999985948205
14,3,True,0,14,3,4,0,near_collinear__n13__positive,near_collinear,10,13,13,14,13,314,,bounded_transverse_width,,locked,46,0.03369499999999448,0,13,cached_distance_prefix_sum,0,0,,,13,0,13,True,0,0,13,0.00022933300351724029,2,0,0,8,3,2,298,count_locked_convex22,7,7,[],25250.01498294025,0,,0.0,,False,0,233,529.3848455384615,"[2, 3, 4, 7, 8, 9, 10, 11, 14, 15, 16, 18, 20]",0,30.0,4,0,0,3663,1.0,18,6,0,2,24,13,stress,22,full_coverage_and_all_discovered_cleared,274,6882.002992,40.0,constant,,0.033755249984096736
18,4,True,0,18,3,4,0,near_collinear__n13__positive,near_collinear,10,13,15,14,13,305,,bounded_transverse_width,,base,0,0.038218999999998005,0,13,,0,0,,,15,0,15,False,0,0,15,0.00019466702360659838,2,49,0,8,3,2,289,original_predict_convex22,7,,[],25781.49960713709,0,,0.0,,False,0,303,533.2538396153845,"[2, 3, 4, 7, 8, 9, 10, 11, 14, 15, 16, 18, 20]",2,30.0,4,,,3663,1.0,17,7,0,2,27,13,stress,22,full_coverage_and_all_discovered_cleared,263,6932.299915,40.0,constant,,0.0383954580174759
14,3,True,0,14,3,4,0,near_collinear__n13__positive,near_collinear,10,13,13,14,13,314,,bounded_transverse_width,,locked,46,0.0338390000000004,0,13,cached_distance_prefix_sum,0,0,,,13,0,13,True,0,0,13,0.00018408300820738077,2,0,0,8,3,2,298,lean_locked_convex22,7,,[],25250.01498294025,0,,0.0,,False,0,233,529.3848455384615,"[2, 3, 4, 7, 8, 9, 10, 11, 14, 15, 16, 18, 20]",0,30.0,4,,,3663,1.0,18,6,0,2,24,13,stress,22,full_coverage_and_all_discovered_cleared,274,6882.002992,40.0,constant,,0.033909999998286366
20,4,True,0,20,4,6,0,near_collinear__n13__positive,near_collinear,9,,,15,13,318,,bounded_transverse_width,,,,0.03651700000000346,,13,,0,0,,,,,,,0,0,,0.00016895902808755636,4,50,0,,4,3,301,width_grid21_29,,,[],24076.258492261917,0,,0.0,,False,0,,512.634746,"[2, 3, 4, 7, 8, 9, 10, 11, 14, 15, 16, 18, 20]",,30.0,4,,,3663,,19,7,1,4,29,13,stress,21,full_coverage_and_all_discovered_cleared,273,6664.251698,40.0,constant,,0.036579416948370636
20,4,True,0,20,4,6,0,near_collinear__n13__positive,near_collinear,9,1,,15,13,317,,bounded_transverse_width,,base,0,0.03649200000000974,,13,,0,0,,,,,,False,0,0,1,0.00015366700245067477,4,50,0,,4,3,300,range_grid21_29,,,[],24076.258492261917,0,,0.0,,False,0,,512.1732075384615,"[2, 3, 4, 7, 8, 9, 10, 11, 14, 15, 16, 18, 20]",,30.0,4,,,3663,1.0,19,7,1,4,29,13,stress,21,full_coverage_and_all_discovered_cleared,272,6658.251698,40.0,constant,,0.036563250003382564
20,4,True,0,20,4,6,0,near_collinear__n13__positive,near_collinear,9,1,1,15,13,317,,bounded_transverse_width,,base,0,0.038628999999986036,0,13,,0,0,,,1,0,1,False,0,0,1,0.00017200002912431955,4,50,0,8,4,3,300,predict_grid21_29,7,,[],24076.258492261917,0,,0.0,,False,0,58,512.1732075384615,"[2, 3, 4, 7, 8, 9, 10, 11, 14, 15, 16, 18, 20]",0,30.0,4,,,3663,1.0,19,7,1,4,29,13,stress,21,full_coverage_and_all_discovered_cleared,272,6658.251698,40.0,constant,,0.03873441700125113
13,4,True,0,13,5,6,0,near_collinear__n13__positive,near_collinear,8,0,,14,13,330,,bounded_transverse_width,,locked,43,0.02770399999999995,,13,cached_distance_prefix_sum,0,0,,,,,,True,0,0,0,0.00018050003563985229,1,0,0,,3,2,314,locked_full_grid21_29,,,[],23787.571139118838,0,,0.0,,False,0,,514.2703249230769,"[2, 3, 4, 7, 8, 9, 10, 11, 14, 15, 16, 18, 20]",,30.0,4,,,3663,1.0,12,5,0,1,22,13,stress,21,full_coverage_and_all_discovered_cleared,290,6685.514224,40.0,constant,,0.02779566601384431
13,4,True,0,13,5,6,0,near_collinear__n13__positive,near_collinear,8,7,7,14,13,323,,bounded_transverse_width,,locked,43,0.03066799999999148,0,13,cached_distance_prefix_sum,0,0,,,7,0,7,True,0,0,7,0.00023354199947789311,1,0,0,8,3,2,307,count_locked_grid21_29,7,7,[],23787.571139118838,0,,0.0,,False,0,94,511.03955569230766,"[2, 3, 4, 7, 8, 9, 10, 11, 14, 15, 16, 18, 20]",0,30.0,4,0,0,3663,1.0,12,5,0,1,22,13,stress,21,full_coverage_and_all_discovered_cleared,283,6643.514224,40.0,constant,,0.030843042011838406
13,4,True,0,13,5,6,0,near_collinear__n13__positive,near_collinear,8,7,7,14,13,323,,bounded_transverse_width,,locked,43,0.02961500000000683,0,13,cached_distance_prefix_sum,0,0,,,7,0,7,True,0,0,7,0.00017962499987334013,1,0,0,8,3,2,307,lean_locked_grid21_29,7,,[],23787.571139118838,0,,0.0,,False,0,94,511.03955569230766,"[2, 3, 4, 7, 8, 9, 10, 11, 14, 15, 16, 18, 20]",0,30.0,4,,,3663,1.0,12,5,0,1,22,13,stress,21,full_coverage_and_all_discovered_cleared,283,6643.514224,40.0,constant,,0.02969166700495407
16,2,True,0,16,3,5,0,near_collinear__n13__positive,near_collinear,10,4,,15,13,338,,bounded_transverse_width,,base,0,0.03385699999998337,,13,,0,0,,,,,,False,0,0,4,0.00017379201017320156,3,48,0,,4,3,321,range_grid21_7,,,[],24440.391725233192,0,,0.0,,False,0,,527.775257076923,"[2, 3, 4, 7, 8, 9, 10, 11, 14, 15, 16, 18, 20]",,30.0,4,,,3663,1.0,18,6,14,3,27,13,stress,21,full_coverage_and_all_discovered_cleared,297,6861.078342,40.0,constant,,0.03393662499729544
19,4,True,0,19,4,6,0,near_collinear__n13__positive,near_collinear,9,0,,15,13,331,,bounded_transverse_width,,base,0,0.030788000000001148,,13,,0,0,,,,,,False,0,0,0,0.0001639999682083726,2,49,0,,3,3,314,range_closed21_3,,,[],24947.50562678101,0,,0.0,,False,0,,532.1923941538462,"[2, 3, 4, 7, 8, 9, 10, 11, 14, 15, 16, 18, 20]",,30.0,4,,,3663,1.0,13,10,0,2,28,13,stress,21,full_coverage_and_all_discovered_cleared,288,6918.501124,40.0,constant,,0.03090499999234453
22,5,True,0,22,4,5,0,near_collinear__n13__negative,near_collinear,9,,,14,13,311,,bounded_transverse_width,,,,0.03477900000001455,,13,,0,0,,,,,,,0,0,,0.00017845799447968602,2,52,0,,3,2,295,width_convex22,,,[],24146.42987570832,0,,0.0,,False,0,,510.4835363846154,"[2, 3, 4, 7, 8, 9, 10, 11, 14, 15, 16, 18, 20]",,30.0,4,,,3664,,16,4,0,2,30,13,stress,22,full_coverage_and_all_discovered_cleared,264,6636.285973,40.0,constant,,0.03486908302875236
22,5,True,0,22,4,5,0,near_collinear__n13__negative,near_collinear,9,0,,14,13,311,,bounded_transverse_width,,base,0,0.03513900000001513,,13,,0,0,,,,,,False,0,0,0,0.00014270900283008814,2,52,0,,3,2,295,range_convex22,,,[],24146.42987570832,0,,0.0,,False,0,,510.4835363846154,"[2, 3, 4, 7, 8, 9, 10, 11, 14, 15, 16, 18, 20]",,30.0,4,,,3664,1.0,16,4,0,2,30,13,stress,22,full_coverage_and_all_discovered_cleared,264,6636.285973,40.0,constant,,0.03520329197635874
22,5,True,0,22,4,5,0,near_collinear__n13__negative,near_collinear,9,0,0,14,13,311,,bounded_transverse_width,,base,0,0.03744199999999864,0,13,,0,0,,,0,0,0,False,0,0,0,0.0001593329943716526,2,52,0,8,3,2,295,predict_convex22,7,,[],24146.42987570832,0,,0.0,,False,0,2,510.4835363846154,"[2, 3, 4, 7, 8, 9, 10, 11, 14, 15, 16, 18, 20]",0,30.0,4,,,3664,1.0,16,4,0,2,30,13,stress,22,full_coverage_and_all_discovered_cleared,264,6636.285973,40.0,constant,,0.037543041980825365
22,5,True,0,22,1,2,0,near_collinear__n13__negative,near_collinear,12,0,,14,13,336,,bounded_transverse_width,,locked,52,0.03282999999998992,,13,cached_distance_prefix_sum,0,0,,,,,,True,0,0,0,0.00016845803475007415,1,0,0,,3,3,320,locked_full_convex22,,,[],25898.85030152352,0,,0.0,,False,0,,549.5207736923077,"[2, 3, 4, 7, 8, 9, 10, 11, 14, 15, 16, 18, 20]",,30.0,4,,,3664,1.0,19,13,0,1,30,13,stress,22,full_coverage_and_all_discovered_cleared,296,7143.770058,40.0,constant,,0.03300449997186661
22,5,True,0,22,1,2,0,near_collinear__n13__negative,near_collinear,12,13,13,14,13,323,,bounded_transverse_width,,locked,52,0.03581599999998275,0,13,cached_distance_prefix_sum,0,0,,,13,0,13,True,0,0,13,0.00022674998035654426,1,0,0,8,3,3,307,count_locked_convex22,7,7,[],25898.85030152352,0,,0.0,,False,0,233,543.5207736923077,"[2, 3, 4, 7, 8, 9, 10, 11, 14, 15, 16, 18, 20]",0,30.0,4,0,0,3664,1.0,19,13,0,1,30,13,stress,22,full_coverage_and_all_discovered_cleared,283,7065.770058,40.0,constant,,0.03592895803740248
22,5,True,0,22,4,5,0,near_collinear__n13__negative,near_collinear,9,0,0,14,13,311,,bounded_transverse_width,,base,0,0.03766999999999143,0,13,,0,0,,,0,0,0,False,0,0,0,0.00019808299839496613,2,52,0,8,3,2,295,original_predict_convex22,7,,[],24146.42987570832,0,,0.0,,False,0,2,510.4835363846154,"[2, 3, 4, 7, 8, 9, 10, 11, 14, 15, 16, 18, 20]",0,30.0,4,,,3664,1.0,16,4,0,2,30,13,stress,22,full_coverage_and_all_discovered_cleared,264,6636.285973,40.0,constant,,0.03776708402438089
22,5,True,0,22,1,2,0,near_collinear__n13__negative,near_collinear,12,13,13,14,13,323,,bounded_transverse_width,,locked,52,0.03650500000000534,0,13,cached_distance_prefix_sum,0,0,,,13,0,13,True,0,0,13,0.00018383405404165387,1,0,0,8,3,3,307,lean_locked_convex22,7,,[],25898.85030152352,0,,0.0,,False,0,233,543.5207736923077,"[2, 3, 4, 7, 8, 9, 10, 11, 14, 15, 16, 18, 20]",0,30.0,4,,,3664,1.0,19,13,0,1,30,13,stress,22,full_coverage_and_all_discovered_cleared,283,7065.770058,40.0,constant,,0.0366927909781225
20,5,True,0,20,5,5,1,near_collinear__n13__negative,near_collinear,8,,,13,13,299,,bounded_transverse_width,,,,0.03178700000000845,,13,,0,0,,,,,,,0,0,,0.0002318330225534737,2,50,0,,3,2,284,width_grid21_29,,,[],24488.190302295654,0,,0.0,,False,0,,510.9721586153846,"[2, 3, 4, 7, 8, 9, 10, 11, 14, 15, 16, 18, 20]",,30.0,4,,,3664,,16,7,1,2,29,13,stress,21,full_coverage_and_all_discovered_cleared,260,6642.638062,40.0,constant,,0.03199962497455999
20,5,True,0,20,5,5,1,near_collinear__n13__negative,near_collinear,8,0,,13,13,299,,bounded_transverse_width,,base,0,0.03160199999999236,,13,,0,0,,,,,,False,0,0,0,0.00017554196529090405,2,50,0,,3,2,284,range_grid21_29,,,[],24488.190302295654,0,,0.0,,False,0,,510.9721586153846,"[2, 3, 4, 7, 8, 9, 10, 11, 14, 15, 16, 18, 20]",,30.0,4,,,3664,1.0,16,7,1,2,29,13,stress,21,full_coverage_and_all_discovered_cleared,260,6642.638062,40.0,constant,,0.031665500020608306
20,5,True,0,20,5,5,1,near_collinear__n13__negative,near_collinear,8,0,0,13,13,299,,bounded_transverse_width,,base,0,0.03395299999999679,0,13,,0,0,,,0,0,0,False,0,0,0,0.00017320801271125674,2,50,0,8,3,2,284,predict_grid21_29,7,,[],24488.190302295654,0,,0.0,,False,0,21,510.9721586153846,"[2, 3, 4, 7, 8, 9, 10, 11, 14, 15, 16, 18, 20]",0,30.0,4,,,3664,1.0,16,7,1,2,29,13,stress,21,full_coverage_and_all_discovered_cleared,260,6642.638062,40.0,constant,,0.03424058301607147
12,4,True,0,12,4,4,1,near_collinear__n13__negative,near_collinear,9,0,,13,13,329,,bounded_transverse_width,,locked,43,0.027910999999988917,,13,cached_distance_prefix_sum,0,0,,,,,,True,0,0,0,0.00017545901937410235,1,0,0,,3,2,314,locked_full_grid21_29,,,[],23855.420660263986,0,,0.0,,False,0,,515.0064717692308,"[2, 3, 4, 7, 8, 9, 10, 11, 14, 15, 16, 18, 20]",,30.0,4,,,3664,1.0,13,3,0,1,22,13,stress,21,full_coverage_and_all_discovered_cleared,289,6695.084133,40.0,constant,,0.028068499988876283
12,4,True,0,12,4,4,1,near_collinear__n13__negative,near_collinear,9,7,7,13,13,322,,bounded_transverse_width,,locked,43,0.0306810000000155,0,13,cached_distance_prefix_sum,0,0,,,7,0,7,True,0,0,7,0.00020312500419095159,1,0,0,8,3,2,307,count_locked_grid21_29,7,7,[],23855.420660263986,0,,0.0,,False,0,94,511.7757025384616,"[2, 3, 4, 7, 8, 9, 10, 11, 14, 15, 16, 18, 20]",0,30.0,4,0,0,3664,1.0,13,3,0,1,22,13,stress,21,full_coverage_and_all_discovered_cleared,282,6653.084133,40.0,constant,,0.030918416974600405
12,4,True,0,12,4,4,1,near_collinear__n13__negative,near_collinear,9,7,7,13,13,322,,bounded_transverse_width,,locked,43,0.03037899999998217,0,13,cached_distance_prefix_sum,0,0,,,7,0,7,True,0,0,7,0.00018916698172688484,1,0,0,8,3,2,307,lean_locked_grid21_29,7,,[],23855.420660263986,0,,0.0,,False,0,94,511.7757025384616,"[2, 3, 4, 7, 8, 9, 10, 11, 14, 15, 16, 18, 20]",0,30.0,4,,,3664,1.0,13,3,0,1,22,13,stress,21,full_coverage_and_all_discovered_cleared,282,6653.084133,40.0,constant,,0.030493833008222282
24,5,True,0,24,2,2,0,near_collinear__n13__negative,near_collinear,11,0,,13,13,321,,bounded_transverse_width,,base,0,0.03583800000001247,,13,,0,0,,,,,,False,0,0,0,0.00018170796101912856,2,53,0,,4,3,306,range_grid21_7,,,[],25368.809543710224,0,,0.0,,False,0,,534.5970697692308,"[2, 3, 4, 7, 8, 9, 10, 11, 14, 15, 16, 18, 20]",,30.0,4,,,3664,1.0,21,9,3,2,32,13,stress,21,full_coverage_and_all_discovered_cleared,281,6949.761907,40.0,constant,,0.03591895796125755
25,4,True,0,25,2,4,0,near_collinear__n13__negative,near_collinear,11,0,,15,13,322,,bounded_transverse_width,,base,0,0.03672199999999748,,13,,0,0,,,,,,False,0,0,0,0.00016504101222380996,2,55,0,,4,3,305,range_closed21_3,,,[],26115.355383823015,0,,0.0,,False,0,,546.0054673846154,"[2, 3, 4, 7, 8, 9, 10, 11, 14, 15, 16, 18, 20]",,30.0,4,,,3664,1.0,19,10,3,2,34,13,stress,21,full_coverage_and_all_discovered_cleared,279,7098.071076,40.0,constant,,0.03679912502411753
26,6,True,0,26,0,3,0,near_collinear__n13__spatial,near_collinear,13,,,16,13,325,,bounded_transverse_width,,,,0.036819999999977426,,13,,0,0,,,,,,,0,0,,0.00016774999676272273,2,55,0,,4,3,307,width_convex22,,,[],25902.169393761567,0,,0.0,,False,0,,543.6487596153846,"[2, 3, 4, 7, 8, 9, 10, 11, 14, 15, 16, 18, 20]",,30.0,4,,,3665,,14,4,0,2,33,13,stress,22,full_coverage_and_all_discovered_cleared,278,7067.433875,40.0,constant,,0.0369613750372082
26,6,True,0,26,0,3,0,near_collinear__n13__spatial,near_collinear,13,13,,16,13,312,,bounded_transverse_width,,base,0,0.03618699999998398,,13,,0,0,,,,,,False,0,0,13,0.00016854197019711137,2,55,0,,4,3,294,range_convex22,,,[],25902.169393761567,0,,0.0,,False,0,,537.6487596153846,"[2, 3, 4, 7, 8, 9, 10, 11, 14, 15, 16, 18, 20]",,30.0,4,,,3665,1.0,14,4,0,2,33,13,stress,22,full_coverage_and_all_discovered_cleared,265,6989.433875,40.0,constant,,0.03625341702718288
26,6,True,0,26,0,3,0,near_collinear__n13__spatial,near_collinear,13,13,15,16,13,310,,bounded_transverse_width,,base,0,0.038743999999979906,0,13,,0,0,,,15,0,15,False,0,0,15,0.00017816695617511868,2,55,0,8,4,3,292,predict_convex22,7,,[],25902.169393761567,0,,0.0,,False,0,283,536.7256826923077,"[2, 3, 4, 7, 8, 9, 10, 11, 14, 15, 16, 18, 20]",2,30.0,4,,,3665,1.0,14,4,0,2,33,13,stress,22,full_coverage_and_all_discovered_cleared,263,6977.433875,40.0,constant,,0.03883508301805705
20,4,True,0,20,1,1,0,near_collinear__n13__spatial,near_collinear,12,0,,13,13,333,,bounded_transverse_width,,locked,51,0.03199900000001321,,13,cached_distance_prefix_sum,0,0,,,,,,True,0,0,0,0.00016983295790851116,1,0,0,,3,3,318,locked_full_convex22,,,[],25911.129749965752,0,,0.0,,False,0,,548.401996,"[2, 3, 4, 7, 8, 9, 10, 11, 14, 15, 16, 18, 20]",,30.0,4,,,3665,1.0,19,6,0,1,29,13,stress,22,full_coverage_and_all_discovered_cleared,292,7129.225948,40.0,constant,,0.032094124995637685
20,4,True,0,20,1,1,0,near_collinear__n13__spatial,near_collinear,12,13,13,13,13,320,,bounded_transverse_width,,locked,51,0.034882000000010294,0,13,cached_distance_prefix_sum,0,0,,,13,0,13,True,0,0,13,0.0002044580178335309,1,0,0,8,3,3,305,count_locked_convex22,7,7,[],25911.129749965752,0,,0.0,,False,0,233,542.401996,"[2, 3, 4, 7, 8, 9, 10, 11, 14, 15, 16, 18, 20]",0,30.0,4,0,0,3665,1.0,19,6,0,1,29,13,stress,22,full_coverage_and_all_discovered_cleared,279,7051.225948,40.0,constant,,0.0350019580218941
26,6,True,0,26,0,3,0,near_collinear__n13__spatial,near_collinear,13,13,15,16,13,310,,bounded_transverse_width,,base,0,0.039434999999997444,0,13,,0,0,,,15,0,15,False,0,0,15,0.00018520798766985536,2,55,0,8,4,3,292,original_predict_convex22,7,,[],25902.169393761567,0,,0.0,,False,0,283,536.7256826923077,"[2, 3, 4, 7, 8, 9, 10, 11, 14, 15, 16, 18, 20]",2,30.0,4,,,3665,1.0,14,4,0,2,33,13,stress,22,full_coverage_and_all_discovered_cleared,263,6977.433875,40.0,constant,,0.0395045000477694
20,4,True,0,20,1,1,0,near_collinear__n13__spatial,near_collinear,12,13,13,13,13,320,,bounded_transverse_width,,locked,51,0.03433300000000372,0,13,cached_distance_prefix_sum,0,0,,,13,0,13,True,0,0,13,0.00017683301120996475,1,0,0,8,3,3,305,lean_locked_convex22,7,,[],25911.129749965752,0,,0.0,,False,0,233,542.401996,"[2, 3, 4, 7, 8, 9, 10, 11, 14, 15, 16, 18, 20]",0,30.0,4,,,3665,1.0,19,6,0,1,29,13,stress,22,full_coverage_and_all_discovered_cleared,279,7051.225948,40.0,constant,,0.03441016701981425
19,5,True,0,19,3,6,1,near_collinear__n13__spatial,near_collinear,10,,,16,13,315,,bounded_transverse_width,,,,0.03298499999999649,,13,,0,0,,,,,,,0,0,,0.00021008303156122565,3,49,0,,3,3,297,width_grid21_29,,,[],24212.139372472226,0,,0.0,,False,0,,513.3406056923077,"[2, 3, 4, 7, 8, 9, 10, 11, 14, 15, 16, 18, 20]",,30.0,4,,,3665,,18,2,1,3,28,13,stress,21,full_coverage_and_all_discovered_cleared,272,6673.427874,40.0,constant,,0.03303241700632498
19,5,True,0,19,3,6,1,near_collinear__n13__spatial,near_collinear,10,0,,16,13,315,,bounded_transverse_width,,base,0,0.03338600000000724,,13,,0,0,,,,,,False,0,0,0,0.00019583303947001696,3,49,0,,3,3,297,range_grid21_29,,,[],24212.139372472226,0,,0.0,,False,0,,513.3406056923077,"[2, 3, 4, 7, 8, 9, 10, 11, 14, 15, 16, 18, 20]",,30.0,4,,,3665,1.0,18,2,1,3,28,13,stress,21,full_coverage_and_all_discovered_cleared,272,6673.427874,40.0,constant,,0.03350562497507781
19,5,True,0,19,3,6,1,near_collinear__n13__spatial,near_collinear,10,0,0,16,13,315,,bounded_transverse_width,,base,0,0.03518700000000763,0,13,,0,0,,,0,0,0,False,0,0,0,0.00018024997552856803,3,49,0,8,3,3,297,predict_grid21_29,7,,[],24212.139372472226,0,,0.0,,False,0,43,513.3406056923077,"[2, 3, 4, 7, 8, 9, 10, 11, 14, 15, 16, 18, 20]",0,30.0,4,,,3665,1.0,18,2,1,3,28,13,stress,21,full_coverage_and_all_discovered_cleared,272,6673.427874,40.0,constant,,0.03525766701204702
15,5,True,0,15,1,4,1,near_collinear__n13__spatial,near_collinear,12,0,,16,13,336,,bounded_transverse_width,,locked,45,0.028296000000011645,,13,cached_distance_prefix_sum,0,0,,,,,,True,0,0,0,0.00018041598377749324,1,0,0,,2,2,318,locked_full_grid21_29,,,[],23659.164832309656,0,,0.0,,False,0,,514.602535923077,"[2, 3, 4, 7, 8, 9, 10, 11, 14, 15, 16, 18, 20]",,30.0,4,,,3665,1.0,15,1,1,1,24,13,stress,21,full_coverage_and_all_discovered_cleared,294,6689.832967,40.0,constant,,0.028425332973711193
15,5,True,0,15,1,4,1,near_collinear__n13__spatial,near_collinear,12,7,7,16,13,329,,bounded_transverse_width,,locked,45,0.03065899999998578,0,13,cached_distance_prefix_sum,0,0,,,7,0,7,True,0,0,7,0.00019379198784008622,1,0,0,8,2,2,311,count_locked_grid21_29,7,7,[],23659.164832309656,0,,0.0,,False,0,94,511.3717666923077,"[2, 3, 4, 7, 8, 9, 10, 11, 14, 15, 16, 18, 20]",0,30.0,4,0,0,3665,1.0,15,1,1,1,24,13,stress,21,full_coverage_and_all_discovered_cleared,287,6647.832967,40.0,constant,,0.030724417010787874
15,5,True,0,15,1,4,1,near_collinear__n13__spatial,near_collinear,12,7,7,16,13,329,,bounded_transverse_width,,locked,45,0.03064000000000533,0,13,cached_distance_prefix_sum,0,0,,,7,0,7,True,0,0,7,0.00019204203272238374,1,0,0,8,2,2,311,lean_locked_grid21_29,7,,[],23659.164832309656,0,,0.0,,False,0,94,511.3717666923077,"[2, 3, 4, 7, 8, 9, 10, 11, 14, 15, 16, 18, 20]",0,30.0,4,,,3665,1.0,15,1,1,1,24,13,stress,21,full_coverage_and_all_discovered_cleared,287,6647.832967,40.0,constant,,0.03071950003504753
24,3,True,0,24,0,3,0,near_collinear__n13__spatial,near_collinear,13,0,,16,13,316,,bounded_transverse_width,,base,0,0.03521699999998873,,13,,0,0,,,,,,False,0,0,0,0.00018695800099521875,2,55,0,,4,3,298,range_grid21_7,,,[],25411.267418914977,0,,0.0,,False,0,,532.3271908461538,"[2, 3, 4, 7, 8, 9, 10, 11, 14, 15, 16, 18, 20]",,30.0,4,,,3665,1.0,19,7,16,2,34,13,stress,21,full_coverage_and_all_discovered_cleared,274,6920.253481,40.0,constant,,0.03539924998767674
