active_measurements,active_no_signal,all_cleared,case_id,category,certified_clears,clear_calls,cleared,commands,cpu_s,discovered_channels,failure,inconsistent_updates,measurements,method,missed_channels,move_m,optical_fallback_calls,optical_max_cover_radius,per_source_s,policy_cleared_channels,role,seed,sources,split,stations_visited,stop_reason,switches,task,total_virtual_s,wall_s
0,0,True,uniform__adversarial-positive__62,uniform__adversarial-positive,14,14,14,597,0.07170999999999594,14,,0,581,two_opt,[],43105.99986885761,0,0.0,866.6571412857144,"[1, 3, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19, 20]",baseline,62,14,confirmation,45,full_coverage_and_all_discovered_cleared,537,q4_conservative,12133.199978,0.07228920899797231
0,0,True,uniform__adversarial-positive__62,uniform__adversarial-positive,14,14,14,597,0.07331299999998464,14,,0,581,two_opt,[],43105.99986885761,0,0.0,866.6571412857144,"[1, 3, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19, 20]",selected,62,14,confirmation,45,full_coverage_and_all_discovered_cleared,537,q4_conservative,12133.199978,0.07420987501973286
0,0,True,uniform__adversarial-positive__63,uniform__adversarial-positive,13,13,13,667,0.07511800000003177,13,,0,652,two_opt,[],40650.2882470977,0,0.0,927.8505884615386,"[2, 3, 4, 5, 7, 9, 10, 11, 12, 13, 14, 15, 16]",baseline,63,13,confirmation,45,full_coverage_and_all_discovered_cleared,607,q4_conservative,12062.05765,0.07598241703817621
0,0,True,uniform__adversarial-positive__63,uniform__adversarial-positive,13,13,13,667,0.07272000000000389,13,,0,652,two_opt,[],40650.2882470977,0,0.0,927.8505884615386,"[2, 3, 4, 5, 7, 9, 10, 11, 12, 13, 14, 15, 16]",selected,63,13,confirmation,45,full_coverage_and_all_discovered_cleared,607,q4_conservative,12062.05765,0.07321770797716454
0,0,True,uniform__adversarial-positive__64,uniform__adversarial-positive,13,13,13,585,0.07079099999998562,13,,0,570,two_opt,[],41537.14653652254,0,0.0,903.8791775384616,"[1, 2, 3, 4, 5, 7, 11, 12, 13, 16, 18, 19, 20]",baseline,64,13,confirmation,45,full_coverage_and_all_discovered_cleared,528,q4_conservative,11750.429308,0.07142345799366012
0,0,True,uniform__adversarial-positive__64,uniform__adversarial-positive,13,13,13,585,0.07031200000000126,13,,0,570,two_opt,[],41537.14653652254,0,0.0,903.8791775384616,"[1, 2, 3, 4, 5, 7, 11, 12, 13, 16, 18, 19, 20]",selected,64,13,confirmation,45,full_coverage_and_all_discovered_cleared,528,q4_conservative,11750.429308,0.07110691699199378
0,0,True,uniform__adversarial-positive__65,uniform__adversarial-positive,13,13,13,605,0.07123599999999897,13,,0,590,two_opt,[],42052.31480391745,0,0.0,920.8817662307691,"[2, 4, 6, 7, 8, 9, 10, 14, 15, 16, 17, 18, 20]",baseline,65,13,confirmation,45,full_coverage_and_all_discovered_cleared,546,q4_conservative,11971.462961,0.07176820799941197
0,0,True,uniform__adversarial-positive__65,uniform__adversarial-positive,13,13,13,605,0.07204400000000533,13,,0,590,two_opt,[],42052.31480391745,0,0.0,920.8817662307691,"[2, 4, 6, 7, 8, 9, 10, 14, 15, 16, 17, 18, 20]",selected,65,13,confirmation,45,full_coverage_and_all_discovered_cleared,546,q4_conservative,11971.462961,0.07469154201680794
0,0,True,uniform__adversarial-positive__66,uniform__adversarial-positive,10,10,10,692,0.06139300000000958,10,,0,680,two_opt,[],39672.37656218536,0,0.0,1202.0475314999999,"[2, 5, 8, 9, 10, 13, 14, 15, 19, 20]",baseline,66,10,confirmation,45,full_coverage_and_all_discovered_cleared,636,q4_conservative,12020.475315,0.06189483299385756
0,0,True,uniform__adversarial-positive__66,uniform__adversarial-positive,10,10,10,692,0.06126399999999421,10,,0,680,two_opt,[],39672.37656218536,0,0.0,1202.0475314999999,"[2, 5, 8, 9, 10, 13, 14, 15, 19, 20]",selected,66,10,confirmation,45,full_coverage_and_all_discovered_cleared,636,q4_conservative,12020.475315,0.0618568750214763
0,0,True,uniform__adversarial-negative__57,uniform__adversarial-negative,10,10,10,642,0.06226299999997309,10,,0,630,two_opt,[],38754.75570951909,0,0.0,1153.5951142,"[1, 5, 7, 8, 11, 12, 13, 16, 17, 19]",baseline,57,10,confirmation,45,full_coverage_and_all_discovered_cleared,585,q4_conservative,11535.951142,0.0629930830327794
0,0,True,uniform__adversarial-negative__57,uniform__adversarial-negative,10,10,10,642,0.06787799999995059,10,,0,630,two_opt,[],38754.75570951909,0,0.0,1153.5951142,"[1, 5, 7, 8, 11, 12, 13, 16, 17, 19]",selected,57,10,confirmation,45,full_coverage_and_all_discovered_cleared,585,q4_conservative,11535.951142,0.0687025420484133
0,0,True,uniform__adversarial-negative__58,uniform__adversarial-negative,13,15,14,654,0.07994800000000168,14,,0,637,two_opt,[],47691.717639977986,1,10.760634328183373,956.3816805,"[2, 5, 6, 7, 8, 9, 11, 12, 14, 15, 16, 18, 19, 20]",baseline,58,14,confirmation,45,full_coverage_and_all_discovered_cleared,593,q4_conservative,13389.343527,0.08081699995091185
0,0,True,uniform__adversarial-negative__58,uniform__adversarial-negative,13,15,14,654,0.08231100000000424,14,,0,637,two_opt,[],47691.717639977986,1,10.760634328183373,956.3816805,"[2, 5, 6, 7, 8, 9, 11, 12, 14, 15, 16, 18, 19, 20]",selected,58,14,confirmation,45,full_coverage_and_all_discovered_cleared,593,q4_conservative,13389.343527,0.0833395830122754
0,0,True,uniform__adversarial-negative__59,uniform__adversarial-negative,11,11,11,651,0.06776899999999841,11,,0,638,two_opt,[],39808.742923026264,0,0.0,1072.704416909091,"[1, 3, 5, 8, 10, 11, 12, 14, 15, 16, 18]",baseline,59,11,confirmation,45,full_coverage_and_all_discovered_cleared,593,q4_conservative,11799.748586,0.06878312502522022
0,0,True,uniform__adversarial-negative__59,uniform__adversarial-negative,11,11,11,651,0.06630400000000236,11,,0,638,two_opt,[],39808.742923026264,0,0.0,1072.704416909091,"[1, 3, 5, 8, 10, 11, 12, 14, 15, 16, 18]",selected,59,11,confirmation,45,full_coverage_and_all_discovered_cleared,593,q4_conservative,11799.748586,0.06708816601894796
0,0,True,uniform__adversarial-negative__60,uniform__adversarial-negative,12,12,12,566,0.06019800000001396,12,,0,552,two_opt,[],41846.12004693253,0,0.0,974.68533425,"[1, 2, 3, 5, 6, 8, 9, 10, 13, 14, 16, 19]",baseline,60,12,confirmation,45,full_coverage_and_all_discovered_cleared,507,q4_conservative,11696.224011,0.06141308299265802
0,0,True,uniform__adversarial-negative__60,uniform__adversarial-negative,12,12,12,566,0.06135599999998931,12,,0,552,two_opt,[],41846.12004693253,0,0.0,974.68533425,"[1, 2, 3, 5, 6, 8, 9, 10, 13, 14, 16, 19]",selected,60,12,confirmation,45,full_coverage_and_all_discovered_cleared,507,q4_conservative,11696.224011,0.06229491700651124
0,0,True,uniform__adversarial-negative__61,uniform__adversarial-negative,13,13,13,576,0.06107200000002422,13,,0,561,two_opt,[],39553.744415114365,0,0.0,869.0576063846154,"[1, 2, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 20]",baseline,61,13,confirmation,45,full_coverage_and_all_discovered_cleared,517,q4_conservative,11297.748883,0.06181912496685982
0,0,True,uniform__adversarial-negative__61,uniform__adversarial-negative,13,13,13,576,0.0604280000000017,13,,0,561,two_opt,[],39553.744415114365,0,0.0,869.0576063846154,"[1, 2, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 20]",selected,61,13,confirmation,45,full_coverage_and_all_discovered_cleared,517,q4_conservative,11297.748883,0.06102341605583206
0,0,True,uniform__adversarial-negative__62,uniform__adversarial-negative,14,14,14,597,0.07252600000003895,14,,0,581,two_opt,[],42897.39698415091,0,0.0,863.6770998571428,"[1, 3, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19, 20]",baseline,62,14,confirmation,45,full_coverage_and_all_discovered_cleared,537,q4_conservative,12091.479398,0.07306637504370883
0,0,True,uniform__adversarial-negative__62,uniform__adversarial-negative,14,14,14,597,0.07179899999999861,14,,0,581,two_opt,[],42897.39698415091,0,0.0,863.6770998571428,"[1, 3, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19, 20]",selected,62,14,confirmation,45,full_coverage_and_all_discovered_cleared,537,q4_conservative,12091.479398,0.07236470800125971
0,0,True,uniform__adversarial-negative__63,uniform__adversarial-negative,13,13,13,668,0.07386100000002216,13,,0,653,two_opt,[],39839.05696189647,0,0.0,915.8316456153846,"[2, 3, 4, 5, 7, 9, 10, 11, 12, 13, 14, 15, 16]",baseline,63,13,confirmation,45,full_coverage_and_all_discovered_cleared,608,q4_conservative,11905.811393,0.07461750000948086
0,0,True,uniform__adversarial-negative__63,uniform__adversarial-negative,13,13,13,668,0.07266099999998232,13,,0,653,two_opt,[],39839.05696189647,0,0.0,915.8316456153846,"[2, 3, 4, 5, 7, 9, 10, 11, 12, 13, 14, 15, 16]",selected,63,13,confirmation,45,full_coverage_and_all_discovered_cleared,608,q4_conservative,11905.811393,0.0732480000006035
0,0,True,uniform__adversarial-negative__64,uniform__adversarial-negative,13,13,13,584,0.06808799999998882,13,,0,569,two_opt,[],41172.11460209235,0,0.0,897.647917076923,"[1, 2, 3, 4, 5, 7, 11, 12, 13, 16, 18, 19, 20]",baseline,64,13,confirmation,45,full_coverage_and_all_discovered_cleared,525,q4_conservative,11669.422922,0.06865874998038635
0,0,True,uniform__adversarial-negative__64,uniform__adversarial-negative,13,13,13,584,0.06791299999997591,13,,0,569,two_opt,[],41172.11460209235,0,0.0,897.647917076923,"[1, 2, 3, 4, 5, 7, 11, 12, 13, 16, 18, 19, 20]",selected,64,13,confirmation,45,full_coverage_and_all_discovered_cleared,525,q4_conservative,11669.422922,0.06834554200759158
0,0,True,uniform__adversarial-negative__65,uniform__adversarial-negative,13,13,13,604,0.07013299999999845,13,,0,589,two_opt,[],43044.49788754532,0,0.0,935.6845828461538,"[2, 4, 6, 7, 8, 9, 10, 14, 15, 16, 17, 18, 20]",baseline,65,13,confirmation,45,full_coverage_and_all_discovered_cleared,545,q4_conservative,12163.899577,0.07078658399404958
0,0,True,uniform__adversarial-negative__65,uniform__adversarial-negative,13,13,13,604,0.07270899999997482,13,,0,589,two_opt,[],43044.49788754532,0,0.0,935.6845828461538,"[2, 4, 6, 7, 8, 9, 10, 14, 15, 16, 17, 18, 20]",selected,65,13,confirmation,45,full_coverage_and_all_discovered_cleared,545,q4_conservative,12163.899577,0.07340295799076557
0,0,True,uniform__adversarial-negative__66,uniform__adversarial-negative,10,10,10,692,0.06053900000000567,10,,0,680,two_opt,[],39613.772471226504,0,0.0,1200.8754494,"[2, 5, 8, 9, 10, 13, 14, 15, 19, 20]",baseline,66,10,confirmation,45,full_coverage_and_all_discovered_cleared,636,q4_conservative,12008.754494,0.06113266700413078
0,0,True,uniform__adversarial-negative__66,uniform__adversarial-negative,10,10,10,692,0.05946199999999635,10,,0,680,two_opt,[],39613.772471226504,0,0.0,1200.8754494,"[2, 5, 8, 9, 10, 13, 14, 15, 19, 20]",selected,66,10,confirmation,45,full_coverage_and_all_discovered_cleared,636,q4_conservative,12008.754494,0.05995491601061076
0,0,True,uniform__adversarial-spatial__57,uniform__adversarial-spatial,10,10,10,620,0.05611099999998714,10,,0,608,two_opt,[],39493.485745422775,0,0.0,1155.269715,"[1, 5, 7, 8, 11, 12, 13, 16, 17, 19]",baseline,57,10,confirmation,45,full_coverage_and_all_discovered_cleared,564,q4_conservative,11552.69715,0.056955042004119605
0,0,True,uniform__adversarial-spatial__57,uniform__adversarial-spatial,10,10,10,620,0.057302999999990334,10,,0,608,two_opt,[],39493.485745422775,0,0.0,1155.269715,"[1, 5, 7, 8, 11, 12, 13, 16, 17, 19]",selected,57,10,confirmation,45,full_coverage_and_all_discovered_cleared,564,q4_conservative,11552.69715,0.05787387501914054
0,0,True,uniform__adversarial-spatial__58,uniform__adversarial-spatial,13,18,14,648,0.07230100000003858,14,,0,628,two_opt,[],48209.532863059205,4,12.039348795747216,960.5647551428572,"[2, 5, 6, 7, 8, 9, 11, 12, 14, 15, 16, 18, 19, 20]",baseline,58,14,confirmation,45,full_coverage_and_all_discovered_cleared,584,q4_conservative,13447.906572,0.07291312498273328
0,0,True,uniform__adversarial-spatial__58,uniform__adversarial-spatial,13,18,14,648,0.0855900000000247,14,,0,628,two_opt,[],48209.532863059205,4,12.039348795747216,960.5647551428572,"[2, 5, 6, 7, 8, 9, 11, 12, 14, 15, 16, 18, 19, 20]",selected,58,14,confirmation,45,full_coverage_and_all_discovered_cleared,584,q4_conservative,13447.906572,0.08885041699977592
0,0,True,uniform__adversarial-spatial__59,uniform__adversarial-spatial,11,11,11,643,0.07096100000001115,11,,0,630,two_opt,[],43248.11905177403,0,0.0,1130.8748918181818,"[1, 3, 5, 8, 10, 11, 12, 14, 15, 16, 18]",baseline,59,11,confirmation,45,full_coverage_and_all_discovered_cleared,585,q4_conservative,12439.62381,0.08532008400652558
0,0,True,uniform__adversarial-spatial__59,uniform__adversarial-spatial,11,11,11,643,0.059920999999974356,11,,0,630,two_opt,[],43248.11905177403,0,0.0,1130.8748918181818,"[1, 3, 5, 8, 10, 11, 12, 14, 15, 16, 18]",selected,59,11,confirmation,45,full_coverage_and_all_discovered_cleared,585,q4_conservative,12439.62381,0.06048679200466722
0,0,True,uniform__adversarial-spatial__60,uniform__adversarial-spatial,12,12,12,560,0.05251799999996365,12,,0,546,two_opt,[],42727.23480460305,0,0.0,986.4539135,"[1, 2, 3, 5, 6, 8, 9, 10, 13, 14, 16, 19]",baseline,60,12,confirmation,45,full_coverage_and_all_discovered_cleared,502,q4_conservative,11837.446962,0.05298416700679809
0,0,True,uniform__adversarial-spatial__60,uniform__adversarial-spatial,12,12,12,560,0.052680000000009386,12,,0,546,two_opt,[],42727.23480460305,0,0.0,986.4539135,"[1, 2, 3, 5, 6, 8, 9, 10, 13, 14, 16, 19]",selected,60,12,confirmation,45,full_coverage_and_all_discovered_cleared,502,q4_conservative,11837.446962,0.05312904197489843
0,0,True,uniform__adversarial-spatial__61,uniform__adversarial-spatial,13,13,13,578,0.06051400000001195,13,,0,563,two_opt,[],40192.02439927773,0,0.0,879.8003753846153,"[1, 2, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 20]",baseline,61,13,confirmation,45,full_coverage_and_all_discovered_cleared,519,q4_conservative,11437.40488,0.06093412498012185
0,0,True,uniform__adversarial-spatial__61,uniform__adversarial-spatial,13,13,13,578,0.06129900000001953,13,,0,563,two_opt,[],40192.02439927773,0,0.0,879.8003753846153,"[1, 2, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 20]",selected,61,13,confirmation,45,full_coverage_and_all_discovered_cleared,519,q4_conservative,11437.40488,0.062198458006605506
0,0,True,uniform__adversarial-spatial__62,uniform__adversarial-spatial,14,14,14,594,0.06786499999998341,14,,0,578,two_opt,[],43317.98693827758,0,0.0,868.3283849285715,"[1, 3, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19, 20]",baseline,62,14,confirmation,45,full_coverage_and_all_discovered_cleared,533,q4_conservative,12156.597389,0.06858270900556818
0,0,True,uniform__adversarial-spatial__62,uniform__adversarial-spatial,14,14,14,594,0.06795599999998103,14,,0,578,two_opt,[],43317.98693827758,0,0.0,868.3283849285715,"[1, 3, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19, 20]",selected,62,14,confirmation,45,full_coverage_and_all_discovered_cleared,533,q4_conservative,12156.597389,0.06866062496555969
0,0,True,uniform__adversarial-spatial__63,uniform__adversarial-spatial,13,13,13,664,0.07048900000000913,13,,0,649,two_opt,[],40665.44001286624,0,0.0,926.6990772307691,"[2, 3, 4, 5, 7, 9, 10, 11, 12, 13, 14, 15, 16]",baseline,63,13,confirmation,45,full_coverage_and_all_discovered_cleared,604,q4_conservative,12047.088004,0.07103641598951072
0,0,True,uniform__adversarial-spatial__63,uniform__adversarial-spatial,13,13,13,664,0.07080899999999701,13,,0,649,two_opt,[],40665.44001286624,0,0.0,926.6990772307691,"[2, 3, 4, 5, 7, 9, 10, 11, 12, 13, 14, 15, 16]",selected,63,13,confirmation,45,full_coverage_and_all_discovered_cleared,604,q4_conservative,12047.088004,0.07148800004506484
0,0,True,uniform__adversarial-spatial__64,uniform__adversarial-spatial,13,13,13,551,0.058233999999970365,13,,0,536,two_opt,[],44291.82946144347,0,0.0,930.4127610769231,"[1, 2, 3, 4, 5, 7, 11, 12, 13, 16, 18, 19, 20]",baseline,64,13,confirmation,45,full_coverage_and_all_discovered_cleared,492,q4_conservative,12095.365894,0.05872004199773073
0,0,True,uniform__adversarial-spatial__64,uniform__adversarial-spatial,13,13,13,551,0.05679400000002488,13,,0,536,two_opt,[],44291.82946144347,0,0.0,930.4127610769231,"[1, 2, 3, 4, 5, 7, 11, 12, 13, 16, 18, 19, 20]",selected,64,13,confirmation,45,full_coverage_and_all_discovered_cleared,492,q4_conservative,12095.365894,0.057118791970424354
0,0,True,uniform__adversarial-spatial__65,uniform__adversarial-spatial,13,13,13,594,0.06525499999997919,13,,0,579,two_opt,[],42325.44685379771,0,0.0,920.0837978461539,"[2, 4, 6, 7, 8, 9, 10, 14, 15, 16, 17, 18, 20]",baseline,65,13,confirmation,45,full_coverage_and_all_discovered_cleared,536,q4_conservative,11961.089372,0.06581295799696818
0,0,True,uniform__adversarial-spatial__65,uniform__adversarial-spatial,13,13,13,594,0.06611000000003742,13,,0,579,two_opt,[],42325.44685379771,0,0.0,920.0837978461539,"[2, 4, 6, 7, 8, 9, 10, 14, 15, 16, 17, 18, 20]",selected,65,13,confirmation,45,full_coverage_and_all_discovered_cleared,536,q4_conservative,11961.089372,0.06667725002625957
0,0,True,uniform__adversarial-spatial__66,uniform__adversarial-spatial,10,10,10,695,0.06076100000001361,10,,0,683,two_opt,[],37827.5740180379,0,0.0,1166.8514805999998,"[2, 5, 8, 9, 10, 13, 14, 15, 19, 20]",baseline,66,10,confirmation,45,full_coverage_and_all_discovered_cleared,638,q4_conservative,11668.514806,0.061749666987452656
0,0,True,uniform__adversarial-spatial__66,uniform__adversarial-spatial,10,10,10,695,0.05912999999998192,10,,0,683,two_opt,[],37827.5740180379,0,0.0,1166.8514805999998,"[2, 5, 8, 9, 10, 13, 14, 15, 19, 20]",selected,66,10,confirmation,45,full_coverage_and_all_discovered_cleared,638,q4_conservative,11668.514806,0.05963795800926164
0,0,True,edge__iid__57,edge__iid,10,10,10,684,0.06007899999997335,10,,0,672,two_opt,[],40014.29421646332,0,0.0,1204.0858844,"[1, 5, 7, 8, 11, 12, 13, 16, 17, 19]",baseline,57,10,confirmation,45,full_coverage_and_all_discovered_cleared,628,q4_conservative,12040.858844,0.060535333992447704
0,0,True,edge__iid__57,edge__iid,10,10,10,684,0.05988600000000588,10,,0,672,two_opt,[],40014.29421646332,0,0.0,1204.0858844,"[1, 5, 7, 8, 11, 12, 13, 16, 17, 19]",selected,57,10,confirmation,45,full_coverage_and_all_discovered_cleared,628,q4_conservative,12040.858844,0.06034991599153727
0,0,True,edge__iid__58,edge__iid,14,14,14,610,0.061570000000017444,14,,0,594,two_opt,[],44930.106090787434,0,0.0,898.28723,"[2, 5, 6, 7, 8, 9, 11, 12, 14, 15, 16, 18, 19, 20]",baseline,58,14,confirmation,45,full_coverage_and_all_discovered_cleared,550,q4_conservative,12576.02122,0.062073999957647175
0,0,True,edge__iid__58,edge__iid,14,14,14,610,0.06229200000001356,14,,0,594,two_opt,[],44930.106090787434,0,0.0,898.28723,"[2, 5, 6, 7, 8, 9, 11, 12, 14, 15, 16, 18, 19, 20]",selected,58,14,confirmation,45,full_coverage_and_all_discovered_cleared,550,q4_conservative,12576.02122,0.06289970898069441
0,0,True,edge__iid__59,edge__iid,11,11,11,669,0.06200300000000425,11,,0,656,two_opt,[],35949.67174178511,0,0.0,1012.357668090909,"[1, 3, 5, 8, 10, 11, 12, 14, 15, 16, 18]",baseline,59,11,confirmation,45,full_coverage_and_all_discovered_cleared,611,q4_conservative,11135.934349,0.06261737504974008
0,0,True,edge__iid__59,edge__iid,11,11,11,669,0.060937000000024,11,,0,656,two_opt,[],35949.67174178511,0,0.0,1012.357668090909,"[1, 3, 5, 8, 10, 11, 12, 14, 15, 16, 18]",selected,59,11,confirmation,45,full_coverage_and_all_discovered_cleared,611,q4_conservative,11135.934349,0.06133708404377103
0,0,True,edge__iid__60,edge__iid,12,12,12,595,0.060500999999987926,12,,0,581,two_opt,[],42672.734227917404,0,0.0,1003.0455706666667,"[1, 2, 3, 5, 6, 8, 9, 10, 13, 14, 16, 19]",baseline,60,12,confirmation,45,full_coverage_and_all_discovered_cleared,537,q4_conservative,12036.546848,0.06095479102805257
0,0,True,edge__iid__60,edge__iid,12,12,12,595,0.054542999999966923,12,,0,581,two_opt,[],42672.734227917404,0,0.0,1003.0455706666667,"[1, 2, 3, 5, 6, 8, 9, 10, 13, 14, 16, 19]",selected,60,12,confirmation,45,full_coverage_and_all_discovered_cleared,537,q4_conservative,12036.546848,0.05500137497438118
0,0,True,edge__iid__61,edge__iid,13,13,13,606,0.06967500000001792,13,,0,591,two_opt,[],39463.11609579945,0,0.0,881.5094783846154,"[1, 2, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 20]",baseline,61,13,confirmation,45,full_coverage_and_all_discovered_cleared,547,q4_conservative,11459.623219,0.07297245797235519
0,0,True,edge__iid__61,edge__iid,13,13,13,606,0.0643980000000397,13,,0,591,two_opt,[],39463.11609579945,0,0.0,881.5094783846154,"[1, 2, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 20]",selected,61,13,confirmation,45,full_coverage_and_all_discovered_cleared,547,q4_conservative,11459.623219,0.06494041596306488
0,0,True,edge__iid__62,edge__iid,14,14,14,611,0.0705880000000434,14,,0,595,two_opt,[],43922.97162509013,0,0.0,884.3995944999999,"[1, 3, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19, 20]",baseline,62,14,confirmation,45,full_coverage_and_all_discovered_cleared,552,q4_conservative,12381.594323,0.07132908399216831
0,0,True,edge__iid__62,edge__iid,14,14,14,611,0.06892200000004323,14,,0,595,two_opt,[],43922.97162509013,0,0.0,884.3995944999999,"[1, 3, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19, 20]",selected,62,14,confirmation,45,full_coverage_and_all_discovered_cleared,552,q4_conservative,12381.594323,0.0695519580040127
0,0,True,edge__iid__63,edge__iid,13,13,13,713,0.07519900000005464,13,,0,698,two_opt,[],39592.39971120056,0,0.0,932.8061493846154,"[2, 3, 4, 5, 7, 9, 10, 11, 12, 13, 14, 15, 16]",baseline,63,13,confirmation,45,full_coverage_and_all_discovered_cleared,653,q4_conservative,12126.479942,0.07572216703556478
0,0,True,edge__iid__63,edge__iid,13,13,13,713,0.07652500000000373,13,,0,698,two_opt,[],39592.39971120056,0,0.0,932.8061493846154,"[2, 3, 4, 5, 7, 9, 10, 11, 12, 13, 14, 15, 16]",selected,63,13,confirmation,45,full_coverage_and_all_discovered_cleared,653,q4_conservative,12126.479942,0.07710945804137737
0,0,True,edge__iid__64,edge__iid,13,13,13,609,0.06122899999996889,13,,0,594,two_opt,[],41373.198053457076,0,0.0,912.2799700769231,"[1, 2, 3, 4, 5, 7, 11, 12, 13, 16, 18, 19, 20]",baseline,64,13,confirmation,45,full_coverage_and_all_discovered_cleared,550,q4_conservative,11859.639611,0.06194250000407919
0,0,True,edge__iid__64,edge__iid,13,13,13,609,0.06213999999999942,13,,0,594,two_opt,[],41373.198053457076,0,0.0,912.2799700769231,"[1, 2, 3, 4, 5, 7, 11, 12, 13, 16, 18, 19, 20]",selected,64,13,confirmation,45,full_coverage_and_all_discovered_cleared,550,q4_conservative,11859.639611,0.06293666601413861
0,0,True,edge__iid__65,edge__iid,13,13,13,639,0.06898800000004712,13,,0,624,two_opt,[],39578.00610882218,0,0.0,898.5077861538462,"[2, 4, 6, 7, 8, 9, 10, 14, 15, 16, 17, 18, 20]",baseline,65,13,confirmation,45,full_coverage_and_all_discovered_cleared,580,q4_conservative,11680.60122,0.06957879196852446
0,0,True,edge__iid__65,edge__iid,13,13,13,639,0.06912499999998545,13,,0,624,two_opt,[],39578.00610882218,0,0.0,898.5077861538462,"[2, 4, 6, 7, 8, 9, 10, 14, 15, 16, 17, 18, 20]",selected,65,13,confirmation,45,full_coverage_and_all_discovered_cleared,580,q4_conservative,11680.60122,0.06979579199105501
0,0,True,edge__iid__66,edge__iid,10,10,10,708,0.05735199999998031,10,,0,696,two_opt,[],37633.8053258745,0,0.0,1170.8761068,"[2, 5, 8, 9, 10, 13, 14, 15, 19, 20]",baseline,66,10,confirmation,45,full_coverage_and_all_discovered_cleared,652,q4_conservative,11708.761068,0.057731457985937595
0,0,True,edge__iid__66,edge__iid,10,10,10,708,0.05790300000001025,10,,0,696,two_opt,[],37633.8053258745,0,0.0,1170.8761068,"[2, 5, 8, 9, 10, 13, 14, 15, 19, 20]",selected,66,10,confirmation,45,full_coverage_and_all_discovered_cleared,652,q4_conservative,11708.761068,0.058229958987794816
0,0,True,edge__smooth__57,edge__smooth,10,10,10,665,0.055108000000018365,10,,0,653,two_opt,[],42799.63112258619,0,0.0,1248.3926224000002,"[1, 5, 7, 8, 11, 12, 13, 16, 17, 19]",baseline,57,10,confirmation,45,full_coverage_and_all_discovered_cleared,609,q4_conservative,12483.926224,0.05570408300263807
0,0,True,edge__smooth__57,edge__smooth,10,10,10,665,0.05541399999998475,10,,0,653,two_opt,[],42799.63112258619,0,0.0,1248.3926224000002,"[1, 5, 7, 8, 11, 12, 13, 16, 17, 19]",selected,57,10,confirmation,45,full_coverage_and_all_discovered_cleared,609,q4_conservative,12483.926224,0.055779040965717286
0,0,True,edge__smooth__58,edge__smooth,13,14,14,644,0.06229600000000346,14,,0,628,two_opt,[],47991.680354147255,0,0.0,956.5240050714285,"[2, 5, 6, 7, 8, 9, 11, 12, 14, 15, 16, 18, 19, 20]",baseline,58,14,confirmation,45,full_coverage_and_all_discovered_cleared,583,q4_conservative,13391.336071,0.06285275000846013
0,0,True,edge__smooth__58,edge__smooth,13,14,14,644,0.06220300000001089,14,,0,628,two_opt,[],47991.680354147255,0,0.0,956.5240050714285,"[2, 5, 6, 7, 8, 9, 11, 12, 14, 15, 16, 18, 19, 20]",selected,58,14,confirmation,45,full_coverage_and_all_discovered_cleared,583,q4_conservative,13391.336071,0.06266900000628084
0,0,True,edge__smooth__59,edge__smooth,11,11,11,668,0.05837500000001228,11,,0,655,two_opt,[],35780.35565114434,0,0.0,1008.7337391818182,"[1, 3, 5, 8, 10, 11, 12, 14, 15, 16, 18]",baseline,59,11,confirmation,45,full_coverage_and_all_discovered_cleared,610,q4_conservative,11096.071131,0.05871399998432025
0,0,True,edge__smooth__59,edge__smooth,11,11,11,668,0.06013099999995575,11,,0,655,two_opt,[],35780.35565114434,0,0.0,1008.7337391818182,"[1, 3, 5, 8, 10, 11, 12, 14, 15, 16, 18]",selected,59,11,confirmation,45,full_coverage_and_all_discovered_cleared,610,q4_conservative,11096.071131,0.061333834019023925
0,0,True,edge__smooth__60,edge__smooth,12,12,12,598,0.05695300000002135,12,,0,584,two_opt,[],40920.51414943974,0,0.0,975.2585690833333,"[1, 2, 3, 5, 6, 8, 9, 10, 13, 14, 16, 19]",baseline,60,12,confirmation,45,full_coverage_and_all_discovered_cleared,539,q4_conservative,11703.102829,0.057369916001334786
0,0,True,edge__smooth__60,edge__smooth,12,12,12,598,0.05576400000001058,12,,0,584,two_opt,[],40920.51414943974,0,0.0,975.2585690833333,"[1, 2, 3, 5, 6, 8, 9, 10, 13, 14, 16, 19]",selected,60,12,confirmation,45,full_coverage_and_all_discovered_cleared,539,q4_conservative,11703.102829,0.05620962497778237
