active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,clear_calls,cleared,commands,cpu_s,discovered_channels,discovery_prior_worlds,discovery_priority_overrides,early_optical_success,early_optical_trials,failure,forced_continuations,inconsistent_updates,initialization_s,interrupted_channels,joint_route_solves,known_upper_bound_skips,last_sampled_unknown_worlds,maximum_source_primary_rf,maximum_source_rounds,measurements,method,missed_channels,move_m,optical_fallback_calls,optical_local_move_saved_m,optical_max_cover_radius,optical_position_adjustments,outer_priority_used,packet_fallbacks,per_source_s,policy_cleared_channels,problem,seed,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,source_interruptions,source_packets,sources,split,stations_visited,stop_reason,switches,total_virtual_s,wall_s
34,0,True,0,34,1,9,0,clustered__adversarial-spatial__98,clustered__adversarial-spatial,11,20,12,348,0.04689499999999214,12,6144,1,0,0,,30,0,0.0012109579984098673,2,38,0,0,6,6,326,packet_discover300_22,[],22522.265108051946,0,,0.0,,False,0,542.6210850833334,"[2, 5, 8, 9, 11, 12, 14, 15, 16, 18, 19, 20]",4,98,8,0,1,4,46,12,ordinary,22,full_coverage_and_all_discovered_cleared,293,6511.453021,0.04696912498911843
19,0,True,0,19,2,4,0,clustered__adversarial-spatial__99,clustered__adversarial-spatial,11,15,13,291,0.04123599999999783,13,,,0,0,,,0,0.00014687498332932591,,35,0,,,,274,quarter22,[],21540.04076951462,0,,0.0,,False,,461.53908853846156,"[2, 3, 5, 6, 7, 8, 9, 10, 13, 14, 17, 19, 20]",4,99,26,12,9,,,13,ordinary,22,full_coverage_and_all_discovered_cleared,251,6000.008151,0.041241750004701316
13,0,True,0,13,2,4,0,clustered__adversarial-spatial__99,clustered__adversarial-spatial,11,15,13,290,0.0410749999999922,13,,,0,0,,,0,0.00011429202277213335,,35,0,,,,273,clearance_f015_22,[],21568.32253416543,0,108.95393978377133,0.0,11,False,,461.435731,"[2, 3, 5, 6, 7, 8, 9, 10, 13, 14, 17, 19, 20]",4,99,25,8,23,,,13,ordinary,22,full_coverage_and_all_discovered_cleared,249,5998.664503,0.041098292043898255
13,2,True,0,13,2,6,1,clustered__adversarial-spatial__99,clustered__adversarial-spatial,11,17,13,289,0.04168599999999856,13,,,0,0,,0,0,0.0001189579488709569,5,47,0,,5,5,270,packet_center22,[],21406.71237522429,0,,0.0,,False,0,458.1032669230769,"[2, 3, 5, 6, 7, 8, 9, 10, 13, 14, 17, 19, 20]",4,99,15,8,56,6,25,13,ordinary,22,full_coverage_and_all_discovered_cleared,247,5955.34247,0.04179370799101889
18,0,True,0,18,2,4,0,clustered__adversarial-spatial__99,clustered__adversarial-spatial,11,15,13,281,0.04200500000000318,13,,,0,0,,13,0,0.0001466670073568821,3,40,0,,6,6,264,packet_action4_22,[],20864.211789397945,0,,0.0,,False,0,446.449412,"[2, 3, 5, 6, 7, 8, 9, 10, 13, 14, 17, 19, 20]",4,99,21,4,11,4,31,13,ordinary,22,full_coverage_and_all_discovered_cleared,240,5803.842356,0.042023457994218916
18,2,True,0,18,2,5,1,clustered__adversarial-spatial__99,clustered__adversarial-spatial,11,16,13,288,0.04671999999999343,13,,,0,0,,0,0,0.0001259580021724105,7,52,0,,5,5,270,packet_action24_22,[],20802.61667776417,0,,0.0,,False,0,448.57871784615384,"[2, 3, 5, 6, 7, 8, 9, 10, 13, 14, 17, 19, 20]",4,99,23,9,12,9,30,13,ordinary,22,full_coverage_and_all_discovered_cleared,247,5831.523332,0.046762874990236014
22,4,True,0,22,3,5,2,clustered__adversarial-spatial__99,clustered__adversarial-spatial,10,15,13,285,0.049210000000002196,13,6144,2,0,0,,15,0,0.00119441602146253,3,40,0,63,6,6,268,packet_discover300_22,[],21468.07172394611,0,,0.0,,False,0,457.2780262307693,"[2, 3, 5, 6, 7, 8, 9, 10, 13, 14, 17, 19, 20]",4,99,21,4,13,4,33,13,ordinary,22,full_coverage_and_all_discovered_cleared,240,5944.614341,0.04931429197313264
18,4,True,0,18,2,5,2,clustered__adversarial-spatial__100,clustered__adversarial-spatial,9,14,11,333,0.03278999999999144,11,,,0,0,,,0,0.00015787500888109207,,33,0,,,,317,quarter22,[],23722.522016651048,0,,0.0,,False,,607.591309,"[2, 6, 7, 9, 12, 13, 14, 15, 16, 17, 20]",4,100,12,14,15,,,11,ordinary,22,full_coverage_and_all_discovered_cleared,290,6683.504399,0.03281683300156146
22,4,True,0,22,1,5,2,clustered__adversarial-spatial__100,clustered__adversarial-spatial,10,15,11,339,0.0355559999999997,11,,,0,0,,,0,0.00013166695134714246,,33,0,,,,322,clearance_f015_22,[],23940.43420585365,0,83.89413386039804,0.0,10,False,,614.3715306363637,"[2, 6, 7, 9, 12, 13, 14, 15, 16, 17, 20]",4,100,15,14,17,,,11,ordinary,22,full_coverage_and_all_discovered_cleared,293,6758.086837,0.035580749972723424
18,4,True,0,18,2,5,2,clustered__adversarial-spatial__100,clustered__adversarial-spatial,9,14,11,333,0.03660200000000202,11,,,0,0,,0,0,0.00013708299957215786,0,49,0,,7,5,317,packet_center22,[],23722.522016651048,0,,0.0,,False,0,607.591309,"[2, 6, 7, 9, 12, 13, 14, 15, 16, 17, 20]",4,100,12,14,15,0,27,11,ordinary,22,full_coverage_and_all_discovered_cleared,290,6683.504399,0.03662187501322478
22,5,True,0,22,1,5,2,clustered__adversarial-spatial__100,clustered__adversarial-spatial,10,15,11,356,0.03774199999999439,11,,,0,0,,0,0,0.000139000010676682,2,52,0,,5,4,339,packet_action4_22,[],21284.107590042557,0,,0.0,,False,0,575.3474105454545,"[2, 6, 7, 9, 12, 13, 14, 15, 16, 17, 20]",4,100,10,5,3,2,30,11,ordinary,22,full_coverage_and_all_discovered_cleared,310,6328.821516,0.03782016702461988
22,5,True,0,22,1,5,2,clustered__adversarial-spatial__100,clustered__adversarial-spatial,10,15,11,356,0.037537000000000376,11,,,0,0,,0,0,0.00016270799096673727,2,52,0,,5,4,339,packet_action24_22,[],21284.107590042557,0,,0.0,,False,0,575.3474105454545,"[2, 6, 7, 9, 12, 13, 14, 15, 16, 17, 20]",4,100,10,5,3,2,30,11,ordinary,22,full_coverage_and_all_discovered_cleared,310,6328.821516,0.03754291601944715
13,3,True,0,13,0,3,1,clustered__adversarial-spatial__100,clustered__adversarial-spatial,11,14,11,350,0.04171800000000303,11,6144,3,0,0,,0,0,0.00121795799350366,2,44,0,0,5,4,334,packet_discover300_22,[],21881.105528759297,0,,0.0,,False,0,583.6564638181818,"[2, 6, 7, 9, 12, 13, 14, 15, 16, 17, 20]",4,100,10,4,5,2,22,11,ordinary,22,full_coverage_and_all_discovered_cleared,310,6420.221102,0.04174245800822973
15,4,True,0,15,6,8,2,clustered__adversarial-spatial__101,clustered__adversarial-spatial,8,16,14,253,0.03635700000000952,14,,,0,0,,,0,0.00015225005336105824,,36,0,,,,235,quarter22,[],22930.713675603634,0,,0.0,,False,,431.5101952857143,"[2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 15, 17, 18]",4,101,15,0,4,,,14,ordinary,22,full_coverage_and_all_discovered_cleared,204,6041.142734,0.036362042010296136
18,3,True,0,18,2,5,1,clustered__adversarial-spatial__101,clustered__adversarial-spatial,12,17,14,280,0.039520000000010214,14,,,0,0,,,0,0.00011779199121519923,,36,0,,,,261,clearance_f015_22,[],23548.39411307671,0,136.3739727234304,0.0,12,False,,451.6913441428572,"[2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 15, 17, 18]",4,101,18,2,10,,,14,ordinary,22,full_coverage_and_all_discovered_cleared,230,6323.678818,0.039569291984662414
9,4,True,0,9,6,7,2,clustered__adversarial-spatial__101,clustered__adversarial-spatial,8,15,14,247,0.034276000000005524,14,,,0,0,,0,0,0.00012666702968999743,1,43,0,,6,4,230,packet_center22,[],22674.918517527112,0,,0.0,,False,0,425.85597871428575,"[2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 15, 17, 18]",4,101,16,0,4,1,21,14,ordinary,22,full_coverage_and_all_discovered_cleared,204,5961.983702,0.03429825004423037
39,1,True,0,39,0,6,0,clustered__adversarial-spatial__101,clustered__adversarial-spatial,14,20,14,289,0.048738999999997645,14,,,0,0,,30,0,0.00011708296369761229,2,43,0,,10,10,267,packet_action4_22,[],24502.634428582965,0,,0.0,,False,1,467.82334885714283,"[2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 15, 17, 18]",4,101,14,6,34,4,51,14,ordinary,22,full_coverage_and_all_discovered_cleared,226,6549.526884,0.048767915985081345
29,2,True,0,29,1,3,1,clustered__adversarial-spatial__101,clustered__adversarial-spatial,13,16,14,308,0.05458400000000552,14,,,0,0,,0,0,0.00012058299034833908,6,64,0,,5,5,290,packet_action24_22,[],23353.26583012246,0,,0.0,,False,0,460.68951164285716,"[2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 15, 17, 18]",4,101,21,7,54,8,42,14,ordinary,22,full_coverage_and_all_discovered_cleared,253,6449.653163,0.055379875004291534
36,1,True,0,36,0,5,0,clustered__adversarial-spatial__101,clustered__adversarial-spatial,14,19,14,287,0.05853700000000117,14,6144,1,0,0,,26,0,0.001272291992790997,3,44,0,58,10,10,266,packet_discover300_22,[],24422.27752756554,0,,0.0,,False,1,465.9611074285714,"[2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 15, 17, 18]",4,101,14,4,39,4,48,14,ordinary,22,full_coverage_and_all_discovered_cleared,224,6523.455504,0.05859520903322846
23,2,True,0,23,1,7,1,clustered__adversarial-spatial__102,clustered__adversarial-spatial,10,17,11,333,0.03745200000000182,11,,,0,0,,,0,0.00022541702492162585,,33,0,,,,314,quarter22,[],21664.473264299853,0,,0.0,,False,,568.6267864545454,"[1, 5, 6, 7, 10, 12, 13, 14, 18, 19, 20]",4,102,14,1,4,,,11,ordinary,22,full_coverage_and_all_discovered_cleared,279,6254.894651,0.0375352919800207
21,2,True,0,21,1,3,1,clustered__adversarial-spatial__102,clustered__adversarial-spatial,10,13,11,331,0.039097999999995636,11,,,0,0,,,0,0.0001431669807061553,,33,0,,,,316,clearance_f015_22,[],21535.41750416781,0,100.24517727027023,0.0,10,False,,566.371227,"[1, 5, 6, 7, 10, 12, 13, 14, 18, 19, 20]",4,102,16,0,2,,,11,ordinary,22,full_coverage_and_all_discovered_cleared,282,6230.083497,0.03917512501357123
12,2,True,0,12,2,6,1,clustered__adversarial-spatial__102,clustered__adversarial-spatial,9,15,11,311,0.03474400000000344,11,,,0,0,,0,0,0.00015187496319413185,1,44,0,,4,4,294,packet_center22,[],20793.066695356123,0,,0.0,,False,0,542.5103033636364,"[1, 5, 6, 7, 10, 12, 13, 14, 18, 19, 20]",4,102,15,1,4,1,22,11,ordinary,22,full_coverage_and_all_discovered_cleared,272,5967.613337,0.03478625003481284
30,8,True,0,30,0,3,4,clustered__adversarial-spatial__102,clustered__adversarial-spatial,11,14,11,311,0.04221100000000888,11,,,0,0,,12,0,0.00014008302241563797,3,47,0,,8,6,295,packet_action4_22,[],21792.677391456553,0,,0.0,,False,0,559.9577704545454,"[1, 5, 6, 7, 10, 12, 13, 14, 18, 19, 20]",4,102,16,0,16,4,37,11,ordinary,22,full_coverage_and_all_discovered_cleared,262,6159.535475,0.042311167053412646
25,6,True,0,25,0,3,3,clustered__adversarial-spatial__102,clustered__adversarial-spatial,11,14,11,307,0.04141200000000822,11,,,0,0,,0,0,0.00014766695676371455,4,55,0,,8,6,291,packet_action24_22,[],21144.3247233221,0,,0.0,,False,0,546.3513582727272,"[1, 5, 6, 7, 10, 12, 13, 14, 18, 19, 20]",4,102,17,0,16,5,33,11,ordinary,22,full_coverage_and_all_discovered_cleared,262,6009.864941,0.04142279195366427
21,2,True,0,21,0,2,1,clustered__adversarial-spatial__102,clustered__adversarial-spatial,11,13,11,319,0.046504999999996244,11,6144,2,0,0,,12,0,0.0012326249852776527,4,41,0,44,7,7,304,packet_discover300_22,[],22189.725093711222,0,,0.0,,False,0,572.3586377272727,"[1, 5, 6, 7, 10, 12, 13, 14, 18, 19, 20]",4,102,18,1,19,4,31,11,ordinary,22,full_coverage_and_all_discovered_cleared,277,6295.945015,0.04656462499406189
4,2,True,0,4,0,2,1,clustered__adversarial-spatial__103,clustered__adversarial-spatial,15,17,15,219,0.03903700000000754,15,,,0,0,,,0,0.0001360000460408628,,37,0,,,,200,quarter22,[],19743.54043677255,0,,0.0,,False,,347.3138724,"[1, 2, 3, 4, 5, 6, 7, 8, 11, 12, 13, 15, 17, 18, 20]",4,103,29,0,51,,,15,ordinary,22,full_coverage_and_all_discovered_cleared,180,5209.708086,0.03905637498246506
12,2,True,0,12,0,3,1,clustered__adversarial-spatial__103,clustered__adversarial-spatial,15,18,15,248,0.04110400000000425,15,,,0,0,,,0,0.00010133296018466353,,37,0,,,,228,clearance_f015_22,[],20606.405251545897,0,194.22667872039446,0.0,15,False,,369.75206966666667,"[1, 2, 3, 4, 5, 6, 7, 8, 11, 12, 13, 15, 17, 18, 20]",4,103,20,0,43,,,15,ordinary,22,full_coverage_and_all_discovered_cleared,201,5546.281045,0.04114170797402039
4,2,True,0,4,0,2,1,clustered__adversarial-spatial__103,clustered__adversarial-spatial,15,17,15,219,0.041058999999989965,15,,,0,0,,0,0,0.00011529098264873028,0,39,0,,2,1,200,packet_center22,[],19743.54043677255,0,,0.0,,False,0,347.3138724,"[1, 2, 3, 4, 5, 6, 7, 8, 11, 12, 13, 15, 17, 18, 20]",4,103,29,0,51,0,17,15,ordinary,22,full_coverage_and_all_discovered_cleared,180,5209.708086,0.04110141599085182
12,2,True,0,12,1,3,1,clustered__adversarial-spatial__103,clustered__adversarial-spatial,14,17,15,203,0.037729999999996267,15,,,0,0,,0,0,0.00011929200263693929,3,47,0,,4,4,184,packet_action4_22,[],20408.761784650065,0,,0.0,,False,0,349.45015686666665,"[1, 2, 3, 4, 5, 6, 7, 8, 11, 12, 13, 15, 17, 18, 20]",4,103,16,0,13,3,25,15,ordinary,22,full_coverage_and_all_discovered_cleared,159,5241.752353,0.03774458297993988
12,2,True,0,12,1,3,1,clustered__adversarial-spatial__103,clustered__adversarial-spatial,14,17,15,203,0.038030000000006225,15,,,0,0,,0,0,9.537499863654375e-05,3,47,0,,4,4,184,packet_action24_22,[],20408.761784650065,0,,0.0,,False,0,349.45015686666665,"[1, 2, 3, 4, 5, 6, 7, 8, 11, 12, 13, 15, 17, 18, 20]",4,103,16,0,13,3,25,15,ordinary,22,full_coverage_and_all_discovered_cleared,159,5241.752353,0.038061333005316556
12,2,True,0,12,1,3,1,clustered__adversarial-spatial__103,clustered__adversarial-spatial,14,17,15,203,0.04453399999999874,15,6144,0,0,0,,0,0,0.0011934579815715551,3,47,0,88,4,4,184,packet_discover300_22,[],20408.761784650065,0,,0.0,,False,0,349.45015686666665,"[1, 2, 3, 4, 5, 6, 7, 8, 11, 12, 13, 15, 17, 18, 20]",4,103,16,0,13,3,25,15,ordinary,22,full_coverage_and_all_discovered_cleared,159,5241.752353,0.044547832978423685
19,4,True,0,19,1,2,2,clustered__adversarial-spatial__104,clustered__adversarial-spatial,9,11,10,306,0.03009900000000698,10,,,0,0,,,0,0.00010433298302814364,,32,0,,,,293,quarter22,[],21215.64035396132,0,,0.0,,False,,602.5128069,"[1, 3, 7, 8, 11, 12, 13, 14, 16, 18]",4,104,14,5,18,,,10,ordinary,22,full_coverage_and_all_discovered_cleared,264,6025.128069,0.03016991598997265
22,0,True,0,22,1,3,0,clustered__adversarial-spatial__104,clustered__adversarial-spatial,9,12,10,302,0.03509100000000842,10,,,0,0,,,0,0.00012595899170264602,,32,0,,,,288,clearance_f015_22,[],21406.61616788266,0,115.30292965947534,0.0,9,False,,603.632323,"[1, 3, 7, 8, 11, 12, 13, 14, 16, 18]",4,104,12,0,4,,,10,ordinary,22,full_coverage_and_all_discovered_cleared,259,6036.32323,0.035115125006996095
13,0,True,0,13,0,1,0,clustered__adversarial-spatial__104,clustered__adversarial-spatial,10,11,10,314,0.03505699999999479,10,,,0,0,,0,0,0.00013141700765118003,1,45,0,,6,6,301,packet_center22,[],20991.865804658413,0,,0.0,,False,0,603.1373157,"[1, 3, 7, 8, 11, 12, 13, 14, 16, 18]",4,104,15,5,32,1,23,10,ordinary,22,full_coverage_and_all_discovered_cleared,275,6031.373157,0.03508437500568107
15,4,True,0,15,0,2,2,clustered__adversarial-spatial__104,clustered__adversarial-spatial,10,12,10,343,0.035572000000001935,10,,,0,0,,0,0,0.00013679196126759052,1,45,0,,6,5,329,packet_action4_22,[],20622.103659772176,0,,0.0,,False,0,612.8420724,"[1, 3, 7, 8, 11, 12, 13, 14, 16, 18]",4,104,9,0,43,1,23,10,ordinary,22,full_coverage_and_all_discovered_cleared,303,6128.420724,0.035592875035945326
15,4,True,0,15,0,2,2,clustered__adversarial-spatial__104,clustered__adversarial-spatial,10,12,10,343,0.03524600000000078,10,,,0,0,,0,0,0.00013820797903463244,1,45,0,,6,5,329,packet_action24_22,[],20622.103659772176,0,,0.0,,False,0,612.8420724,"[1, 3, 7, 8, 11, 12, 13, 14, 16, 18]",4,104,9,0,43,1,23,10,ordinary,22,full_coverage_and_all_discovered_cleared,303,6128.420724,0.0353543339879252
20,2,True,0,20,0,3,1,clustered__adversarial-spatial__104,clustered__adversarial-spatial,10,13,10,324,0.04471900000000062,10,6144,2,0,0,,0,0,0.0012577500310726464,2,51,0,0,6,6,309,packet_discover300_22,[],22624.11601206713,0,,0.0,,False,0,641.1823196,"[1, 3, 7, 8, 11, 12, 13, 14, 16, 18]",4,104,13,0,2,2,29,10,ordinary,22,full_coverage_and_all_discovered_cleared,283,6411.823196,0.04474741697777063
17,0,True,0,17,5,8,0,clustered__adversarial-spatial__105,clustered__adversarial-spatial,9,17,14,338,0.03768400000001293,14,,,0,0,,,0,0.00013370899250730872,,36,0,,,,319,quarter22,[],21904.379426984404,0,,0.0,,False,,453.2054200714286,"[1, 3, 4, 5, 6, 7, 9, 10, 12, 13, 14, 16, 19, 20]",4,105,6,6,9,,,14,ordinary,22,full_coverage_and_all_discovered_cleared,290,6344.875881,0.03770833398448303
23,4,True,0,23,5,9,2,clustered__adversarial-spatial__105,clustered__adversarial-spatial,9,18,14,343,0.03987300000000005,14,,,0,0,,,0,0.00013354199472814798,,36,0,,,,323,clearance_f015_22,[],22298.49487378817,0,63.07148954896077,0.0,8,False,,460.3356409285714,"[1, 3, 4, 5, 6, 7, 9, 10, 12, 13, 14, 16, 19, 20]",4,105,4,8,9,,,14,ordinary,22,full_coverage_and_all_discovered_cleared,288,6444.698973,0.03988304198719561
18,6,True,0,18,5,10,3,clustered__adversarial-spatial__105,clustered__adversarial-spatial,9,19,14,292,0.034143000000000256,14,,,0,0,,0,0,0.00014483300037682056,2,51,0,,7,5,271,packet_center22,[],21095.157153304295,0,,0.0,,False,0,421.50224478571425,"[1, 3, 4, 5, 6, 7, 9, 10, 12, 13, 14, 16, 19, 20]",4,105,10,11,0,2,29,14,ordinary,22,full_coverage_and_all_discovered_cleared,242,5901.031427,0.03417066700058058
27,4,True,0,27,1,5,2,clustered__adversarial-spatial__105,clustered__adversarial-spatial,13,18,14,312,0.040990000000007853,14,,,0,0,,21,0,0.0001224169973284006,2,40,0,,6,6,292,packet_action4_22,[],21392.66928152007,0,,0.0,,False,0,434.3952752857143,"[1, 3, 4, 5, 6, 7, 9, 10, 12, 13, 14, 16, 19, 20]",4,105,8,2,2,4,39,14,ordinary,22,full_coverage_and_all_discovered_cleared,261,6081.533854,0.041033916000742465
33,4,True,0,33,0,3,2,clustered__adversarial-spatial__105,clustered__adversarial-spatial,14,17,14,306,0.045783999999997604,14,,,0,0,,0,0,0.00015066697960719466,11,67,0,,6,5,287,packet_action24_22,[],21486.564209810396,0,,0.0,,False,0,433.66520285714284,"[1, 3, 4, 5, 6, 7, 9, 10, 12, 13, 14, 16, 19, 20]",4,105,5,0,13,18,45,14,ordinary,22,full_coverage_and_all_discovered_cleared,260,6071.31284,0.04587516700848937
26,4,True,0,26,1,3,2,clustered__adversarial-spatial__105,clustered__adversarial-spatial,13,16,14,309,0.049131999999985965,14,6144,1,0,0,,13,0,0.0012318749795667827,3,47,0,94,7,7,291,packet_discover300_22,[],21340.808274726714,0,,0.0,,False,0,432.7972608571428,"[1, 3, 4, 5, 6, 7, 9, 10, 12, 13, 14, 16, 19, 20]",4,105,7,2,2,4,38,14,ordinary,22,full_coverage_and_all_discovered_cleared,260,6059.161652,0.04917312500765547
12,2,True,0,12,3,6,1,clustered__adversarial-spatial__106,clustered__adversarial-spatial,12,18,15,272,0.0400990000000121,15,,,0,0,,,0,0.00014287501107901335,,37,0,,,,252,quarter22,[],23070.091796936846,0,,0.0,,False,,412.33455706666666,"[1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 16, 17, 18, 19, 20]",4,106,16,0,4,,,15,ordinary,22,full_coverage_and_all_discovered_cleared,227,6185.018356,0.04016595799475908
15,5,True,0,15,1,4,1,clustered__adversarial-spatial__106,clustered__adversarial-spatial,14,18,15,278,0.043326000000007525,15,,,0,0,,,0,0.00020891596795991063,,37,0,,,,258,clearance_f015_22,[],23422.5376667852,0,149.64486699034688,0.0,14,False,,419.5005021333333,"[1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 16, 17, 18, 19, 20]",4,106,19,1,4,,,15,ordinary,22,full_coverage_and_all_discovered_cleared,234,6292.507532,0.04337112500797957
8,4,True,0,8,3,7,2,clustered__adversarial-spatial__106,clustered__adversarial-spatial,12,19,15,270,0.03928899999999658,15,,,0,0,,0,0,0.00022679200628772378,1,43,0,,3,2,249,packet_center22,[],22557.624662796017,0,,0.0,,False,0,404.56832860000003,"[1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 16, 17, 18, 19, 20]",4,106,16,1,1,1,21,15,ordinary,22,full_coverage_and_all_discovered_cleared,225,6068.524929,0.039339540991932154
45,4,True,0,45,1,7,2,clustered__adversarial-spatial__106,clustered__adversarial-spatial,14,21,15,289,0.05379700000000298,15,,,0,0,,34,0,0.0002240000176243484,4,46,0,,8,8,266,packet_action4_22,[],24524.70258878884,0,,0.0,,False,0,436.9960342,"[1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 16, 17, 18, 19, 20]",4,106,24,12,22,4,58,15,ordinary,22,full_coverage_and_all_discovered_cleared,227,6554.940513,0.05382741696666926
26,2,True,0,26,1,3,1,clustered__adversarial-spatial__106,clustered__adversarial-spatial,14,17,15,268,0.04927399999999693,15,,,0,0,,0,0,0.000144458026625216,7,62,0,,6,6,249,packet_action24_22,[],22886.58093020937,0,,0.0,,False,0,408.28774553333335,"[1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 16, 17, 18, 19, 20]",4,106,18,3,6,7,40,15,ordinary,22,full_coverage_and_all_discovered_cleared,221,6124.316183,0.04929675004677847
44,4,True,0,44,1,7,2,clustered__adversarial-spatial__106,clustered__adversarial-spatial,14,21,15,289,0.060087000000009994,15,6144,3,0,0,,34,0,0.0012585840304382145,4,45,0,0,8,8,266,packet_discover300_22,[],25212.106193674925,0,,0.0,,False,0,446.16141553333335,"[1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 16, 17, 18, 19, 20]",4,106,24,12,25,4,57,15,ordinary,22,full_coverage_and_all_discovered_cleared,227,6692.421233,0.060172249970491976
34,29,True,0,34,4,5,14,boundary_outward__n10__positive,boundary_outward,6,11,10,377,0.022252999999992085,10,,,0,0,,,0,0.00014516699593514204,,32,0,,,,364,quarter22,[],24620.435230338448,0,,0.0,,False,,712.2087047,"[7, 8, 9, 10, 11, 14, 15, 18, 19, 20]",4,2142,0,0,15,,,10,stress,22,full_coverage_and_all_discovered_cleared,325,7122.087047,0.022271999972872436
34,27,True,0,34,2,2,11,boundary_outward__n10__positive,boundary_outward,8,10,10,376,0.023939999999996076,10,,,0,0,,,0,0.00015424995217472315,,32,0,,,,364,clearance_f015_22,[],22968.670181735382,0,75.80266976112088,0.0,8,False,,678.873404,"[7, 8, 9, 10, 11, 14, 15, 18, 19, 20]",4,2142,0,0,15,,,10,stress,22,full_coverage_and_all_discovered_cleared,325,6788.73404,0.023955792014021426
34,29,True,0,34,4,5,14,boundary_outward__n10__positive,boundary_outward,6,11,10,377,0.023989999999997735,10,,,0,0,,0,0,0.00015475001418963075,0,51,0,,6,3,364,packet_center22,[],24620.435230338448,0,,0.0,,False,0,712.2087047,"[7, 8, 9, 10, 11, 14, 15, 18, 19, 20]",4,2142,0,0,15,0,29,10,stress,22,full_coverage_and_all_discovered_cleared,325,7122.087047,0.02400708303321153
34,29,True,0,34,4,5,14,boundary_outward__n10__positive,boundary_outward,6,11,10,377,0.024185000000002788,10,,,0,0,,0,0,0.00014370802091434598,0,51,0,,6,3,364,packet_action4_22,[],24620.435230338448,0,,0.0,,False,0,712.2087047,"[7, 8, 9, 10, 11, 14, 15, 18, 19, 20]",4,2142,0,0,15,0,29,10,stress,22,full_coverage_and_all_discovered_cleared,325,7122.087047,0.0241995410178788
34,29,True,0,34,4,5,14,boundary_outward__n10__positive,boundary_outward,6,11,10,377,0.023969999999991387,10,,,0,0,,0,0,0.00014354096492752433,0,51,0,,6,3,364,packet_action24_22,[],24620.435230338448,0,,0.0,,False,0,712.2087047,"[7, 8, 9, 10, 11, 14, 15, 18, 19, 20]",4,2142,0,0,15,0,29,10,stress,22,full_coverage_and_all_discovered_cleared,325,7122.087047,0.023989667010027915
34,29,True,0,34,4,5,14,boundary_outward__n10__positive,boundary_outward,6,11,10,383,0.03122399999999459,10,6144,4,0,0,,0,0,0.0011952079948969185,0,51,0,0,6,3,370,packet_discover300_22,[],24235.922726924797,0,,0.0,,False,0,708.0184547,"[7, 8, 9, 10, 11, 14, 15, 18, 19, 20]",4,2142,0,1,17,0,29,10,stress,22,full_coverage_and_all_discovered_cleared,330,7080.184547,0.031235166010446846
38,32,True,0,38,3,5,14,boundary_outward__n10__negative,boundary_outward,7,12,10,397,0.02389800000000264,10,,,0,0,,,0,0.00017579103587195277,,32,0,,,,383,quarter22,[],24589.589563430105,0,,0.0,,False,,722.9917909,"[7, 8, 9, 10, 11, 14, 15, 18, 19, 20]",4,2143,0,10,0,,,10,stress,22,full_coverage_and_all_discovered_cleared,341,7229.917909,0.023950040980707854
25,19,True,0,25,0,0,8,boundary_outward__n10__negative,boundary_outward,10,10,10,382,0.022766000000004283,10,,,0,0,,,0,0.00015645800158381462,,32,0,,,,370,clearance_f015_22,[],22670.210639174034,0,85.02284851668429,0.0,8,False,,677.5042132,"[7, 8, 9, 10, 11, 14, 15, 18, 19, 20]",4,2143,0,6,0,,,10,stress,22,full_coverage_and_all_discovered_cleared,341,6775.042132,0.02279224997619167
38,32,True,0,38,3,5,14,boundary_outward__n10__negative,boundary_outward,7,12,10,397,0.025651000000010526,10,,,0,0,,0,0,0.00015483400784432888,0,52,0,,6,3,383,packet_center22,[],24589.589563430105,0,,0.0,,False,0,722.9917909,"[7, 8, 9, 10, 11, 14, 15, 18, 19, 20]",4,2143,0,10,0,0,30,10,stress,22,full_coverage_and_all_discovered_cleared,341,7229.917909,0.02565116697223857
38,32,True,0,38,3,5,14,boundary_outward__n10__negative,boundary_outward,7,12,10,397,0.025138999999995804,10,,,0,0,,0,0,0.00013699999544769526,0,52,0,,6,3,383,packet_action4_22,[],24589.589563430105,0,,0.0,,False,0,722.9917909,"[7, 8, 9, 10, 11, 14, 15, 18, 19, 20]",4,2143,0,10,0,0,30,10,stress,22,full_coverage_and_all_discovered_cleared,341,7229.917909,0.025163124955724925
