active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,certified_range_scan_skips,certified_scan_skips,clear_calls,cleared,commands,completion_proxy_weight,configured_angle_schedule,configured_probe_angle_deg,coupled_dispatch_model,coupled_route_plans,cpu_s,deferred_nonstationary_skips,discovered_channels,dispatch_implementation,early_optical_success,early_optical_trials,expanded_sensing_candidates,failure,faithful_attempt_memory_updates,faithful_nonstationary_retained,faithful_stationary_skips,fixed_scan_order,forced_continuations,historical_anchor_mode,historical_batch_screens,historical_cache_evictions,historical_exact_clip_calls,historical_inconsistent_cuts,historical_negative_limit,historical_pair_checks,historical_pair_cuts,historical_pair_updates,inconsistent_updates,inferred_negative_memory_updates,initialization_s,interrupted_channels,joint_route_solves,known_upper_bound_skips,logical_negative_memory_limit,maximum_source_primary_rf,maximum_source_rounds,measurements,method,minimum_actual_unknown_per_station,missed_channels,move_m,optical_fallback_calls,optical_local_move_saved_m,optical_max_cover_radius,optical_position_adjustments,outer_priority_used,packet_fallbacks,pair_prediction_checks,per_source_s,policy_cleared_channels,predicted_pair_skips,probe_angle_cap_deg,problem,seed,service_entry_weight,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,source_interruptions,source_packets,sources,split,stations_visited,stop_reason,switches,total_virtual_s,transverse_target_m,transverse_width_rule,uniform_area_ranking_prior,wall_s
11,0,True,0,11,2,2,0,clustered__smooth__146,clustered__smooth,9,7,,11,11,288,,bounded_transverse_width,,base,0,0.040625000000005684,,11,,0,0,,,,,,False,0,first,,0,,0,8,325,4,3,0,7,0.00014408299466595054,4,44,0,,3,3,275,history_first8_width015,,[],20446.563542175467,0,,0.0,,False,0,,524.8466095454546,"[1, 2, 3, 4, 5, 6, 7, 10, 11, 15, 17]",,30.0,4,146,1.0,13,6,0,4,22,11,ordinary,22,full_coverage_and_all_discovered_cleared,254,5773.312705,40.0,constant,,0.0406835830071941
11,0,True,0,11,2,2,0,clustered__smooth__146,clustered__smooth,9,7,,11,11,288,,bounded_transverse_width,,base,0,0.03888900000001172,,11,,0,0,,,,,,False,0,first,298,0,30,0,8,325,4,3,0,7,0.0001717080012895167,4,44,0,,3,3,275,batch_history_first8_width015,,[],20446.563542175467,0,,0.0,,False,0,,524.8466095454546,"[1, 2, 3, 4, 5, 6, 7, 10, 11, 15, 17]",,30.0,4,146,1.0,13,6,0,4,22,11,ordinary,22,full_coverage_and_all_discovered_cleared,254,5773.312705,40.0,constant,,0.038918583013582975
5,0,True,0,5,2,2,0,clustered__adversarial-positive__137,clustered__adversarial-positive,8,,,10,10,310,,bounded_transverse_width,,,,0.03499500000000921,,10,,0,0,,,,,,,0,,,,,,,,,,0,,0.00016483402578160167,2,37,0,,3,3,298,width40_f015_22,,[],20154.326352847977,0,,0.0,,False,0,,584.4865265999999,"[1, 6, 7, 8, 9, 11, 14, 16, 17, 20]",,30.0,4,137,,26,1,1,2,15,10,ordinary,22,full_coverage_and_all_discovered_cleared,274,5844.865266,40.0,constant,,0.035005000012461096
5,0,True,0,5,2,2,0,clustered__adversarial-positive__137,clustered__adversarial-positive,8,16,,10,10,294,,bounded_transverse_width,,base,0,0.0347189999999955,,10,,0,0,,,,,,False,0,,,,,,,,,,0,16,0.00019208301091566682,2,37,0,,3,3,282,range_width015,,[],20154.326352847977,0,,0.0,,False,0,,574.8865266,"[1, 6, 7, 8, 9, 11, 14, 16, 17, 20]",,30.0,4,137,1.0,26,1,1,2,15,10,ordinary,22,full_coverage_and_all_discovered_cleared,258,5748.865266,40.0,constant,,0.03475358401192352
5,0,True,0,5,2,2,0,clustered__adversarial-positive__137,clustered__adversarial-positive,8,16,,10,10,294,,bounded_transverse_width,,base,0,0.03508899999999926,,10,,0,0,,,16,0,16,False,0,,,,,,,,,,0,16,0.00014783302322030067,2,37,0,,3,3,282,faithful_width015,,[],20154.326352847977,0,,0.0,,False,0,,574.8865266,"[1, 6, 7, 8, 9, 11, 14, 16, 17, 20]",,30.0,4,137,1.0,26,1,1,2,15,10,ordinary,22,full_coverage_and_all_discovered_cleared,258,5748.865266,40.0,constant,,0.03520174999721348
5,0,True,0,5,2,2,0,clustered__adversarial-positive__137,clustered__adversarial-positive,8,16,16,10,10,294,,bounded_transverse_width,,base,0,0.03514800000002083,0,10,,0,0,,,16,0,16,False,0,,,,,,,,,,0,16,0.0001449169940315187,2,37,0,4,3,3,282,deferred_width015,10,[],20154.326352847977,0,,0.0,,False,0,0,574.8865266,"[1, 6, 7, 8, 9, 11, 14, 16, 17, 20]",0,30.0,4,137,1.0,26,1,1,2,15,10,ordinary,22,full_coverage_and_all_discovered_cleared,258,5748.865266,40.0,constant,,0.035157541977241635
5,0,True,0,5,2,2,0,clustered__adversarial-positive__137,clustered__adversarial-positive,8,16,16,10,10,294,,bounded_transverse_width,,base,0,0.039560999999991964,0,10,,0,0,,,16,0,16,False,0,,,,,,,,,,0,16,0.00018145801732316613,2,37,0,8,3,3,282,predict8_width015,10,[],20154.326352847977,0,,0.0,,False,0,184,574.8865266,"[1, 6, 7, 8, 9, 11, 14, 16, 17, 20]",0,30.0,4,137,1.0,26,1,1,2,15,10,ordinary,22,full_coverage_and_all_discovered_cleared,258,5748.865266,40.0,constant,,0.03957183304009959
14,1,True,0,14,2,2,0,clustered__adversarial-positive__137,clustered__adversarial-positive,8,0,,10,10,315,,bounded_transverse_width,,arc,45,0.05519999999998504,,10,cached_distance_prefix_sum,0,0,,,,,,False,0,,,,,,,,,,0,0,0.00014175003161653876,7,0,0,,3,3,303,arc05_noskip_width015,,[],20045.808912743993,0,,0.0,,False,0,,585.1161779,"[1, 6, 7, 8, 9, 11, 14, 16, 17, 20]",,30.0,4,137,0.5,23,1,1,9,23,10,ordinary,22,full_coverage_and_all_discovered_cleared,277,5851.161779,40.0,constant,,0.05531208298634738
14,1,True,0,14,2,2,0,clustered__adversarial-positive__137,clustered__adversarial-positive,8,16,16,10,10,299,,bounded_transverse_width,,arc,45,0.0494419999999991,0,10,cached_distance_prefix_sum,0,0,,,16,0,16,False,0,,,,,,,,,,0,16,0.00016799999866634607,7,0,0,4,3,3,287,deferred_arc05_width015,10,[],20045.808912743993,0,,0.0,,False,0,0,575.5161779,"[1, 6, 7, 8, 9, 11, 14, 16, 17, 20]",0,30.0,4,137,0.5,23,1,1,9,23,10,ordinary,22,full_coverage_and_all_discovered_cleared,261,5755.161779,40.0,constant,,0.04951704095583409
4,0,True,0,4,4,4,0,clustered__adversarial-positive__137,clustered__adversarial-positive,6,0,,10,10,329,,bounded_transverse_width,,locked,36,0.028221999999999525,,10,cached_distance_prefix_sum,0,0,,,,,,True,0,,,,,,,,,,0,0,0.00014120800187811255,0,0,0,,3,3,317,locked_noskip_width015,,[],19311.143851641646,0,,0.0,,False,0,,579.1228768,"[1, 6, 7, 8, 9, 11, 14, 16, 17, 20]",,30.0,4,137,1.0,3,2,1,0,14,10,ordinary,22,full_coverage_and_all_discovered_cleared,294,5791.228768,40.0,constant,,0.02824404096463695
4,0,True,0,4,4,4,0,clustered__adversarial-positive__137,clustered__adversarial-positive,6,19,19,10,10,310,,bounded_transverse_width,,locked,36,0.029001999999991313,0,10,cached_distance_prefix_sum,0,0,,,19,0,19,True,0,,,,,,,,,,0,19,0.00014774996088817716,0,0,0,4,3,3,298,deferred_locked_width015,10,[],19311.143851641646,0,,0.0,,False,0,0,567.7228768,"[1, 6, 7, 8, 9, 11, 14, 16, 17, 20]",0,30.0,4,137,1.0,3,2,1,0,14,10,ordinary,22,full_coverage_and_all_discovered_cleared,275,5677.228768,40.0,constant,,0.02903270797105506
5,0,True,0,5,2,2,0,clustered__adversarial-positive__137,clustered__adversarial-positive,8,16,16,10,10,294,,bounded_transverse_width,,base,0,0.036638000000010607,0,10,,0,0,,,16,0,16,False,0,,,,,,,,,,0,16,0.00013937504263594747,2,37,0,4,3,3,282,cheap_predict4_width015,10,[],20154.326352847977,0,,0.0,,False,0,48,574.8865266,"[1, 6, 7, 8, 9, 11, 14, 16, 17, 20]",0,30.0,4,137,1.0,26,1,1,2,15,10,ordinary,22,full_coverage_and_all_discovered_cleared,258,5748.865266,40.0,constant,,0.03668229200411588
5,0,True,0,5,2,2,0,clustered__adversarial-positive__137,clustered__adversarial-positive,8,16,16,10,10,294,,bounded_transverse_width,,base,0,0.03750399999998422,0,10,,0,0,,,16,0,16,False,0,,,,,,,,,,0,16,0.000140415970236063,2,37,0,8,3,3,282,cheap_predict8_width015,10,[],20154.326352847977,0,,0.0,,False,0,184,574.8865266,"[1, 6, 7, 8, 9, 11, 14, 16, 17, 20]",0,30.0,4,137,1.0,26,1,1,2,15,10,ordinary,22,full_coverage_and_all_discovered_cleared,258,5748.865266,40.0,constant,,0.03752479201648384
14,1,True,0,14,2,2,0,clustered__adversarial-positive__137,clustered__adversarial-positive,8,16,16,10,10,299,,bounded_transverse_width,,arc,45,0.05123499999999126,0,10,cached_distance_prefix_sum,0,0,,,16,0,16,False,0,,,,,,,,,,0,16,0.00015279196668416262,7,0,0,8,3,3,287,cheap_predict8_arc05_width015,10,[],20045.808912743993,0,,0.0,,False,0,184,575.5161779,"[1, 6, 7, 8, 9, 11, 14, 16, 17, 20]",0,30.0,4,137,0.5,23,1,1,9,23,10,ordinary,22,full_coverage_and_all_discovered_cleared,261,5755.161779,40.0,constant,,0.051242041983641684
4,0,True,0,4,4,4,0,clustered__adversarial-positive__137,clustered__adversarial-positive,6,19,20,10,10,309,,bounded_transverse_width,,locked,36,0.031441999999998416,0,10,cached_distance_prefix_sum,0,0,,,20,0,20,True,0,,,,,,,,,,0,20,0.0001432499848306179,0,0,0,8,3,3,297,cheap_predict8_locked_width015,10,[],19311.143851641646,0,,0.0,,False,0,415,567.1228768,"[1, 6, 7, 8, 9, 11, 14, 16, 17, 20]",1,30.0,4,137,1.0,3,2,1,0,14,10,ordinary,22,full_coverage_and_all_discovered_cleared,274,5671.228768,40.0,constant,,0.031455500051379204
5,0,True,0,5,2,2,0,clustered__adversarial-positive__137,clustered__adversarial-positive,8,16,,10,10,294,,bounded_transverse_width,,base,0,0.037812999999999874,,10,,0,0,,,,,,False,0,first,,0,,0,8,120,0,0,0,16,0.00014391698641702533,2,37,0,,3,3,282,history_first8_width015,,[],20154.326352847977,0,,0.0,,False,0,,574.8865266,"[1, 6, 7, 8, 9, 11, 14, 16, 17, 20]",,30.0,4,137,1.0,26,1,1,2,15,10,ordinary,22,full_coverage_and_all_discovered_cleared,258,5748.865266,40.0,constant,,0.03790345799643546
5,0,True,0,5,2,2,0,clustered__adversarial-positive__137,clustered__adversarial-positive,8,16,,10,10,294,,bounded_transverse_width,,base,0,0.038395000000008395,,10,,0,0,,,,,,False,0,first,94,0,26,0,8,120,0,0,0,16,0.00015762494876980782,2,37,0,,3,3,282,batch_history_first8_width015,,[],20154.326352847977,0,,0.0,,False,0,,574.8865266,"[1, 6, 7, 8, 9, 11, 14, 16, 17, 20]",,30.0,4,137,1.0,26,1,1,2,15,10,ordinary,22,full_coverage_and_all_discovered_cleared,258,5748.865266,40.0,constant,,0.03844149998622015
4,0,True,0,4,4,5,0,clustered__adversarial-positive__138,clustered__adversarial-positive,7,,,12,11,377,,bounded_transverse_width,,,,0.02896999999998684,,11,,0,0,,,,,,,0,,,,,,,,,,0,,0.00015187502140179276,3,37,0,,1,1,363,width40_f015_22,,[],19480.42137972767,0,,0.0,,False,0,,555.4622065454546,"[3, 4, 6, 7, 8, 9, 10, 13, 14, 15, 20]",,30.0,4,138,,7,0,2,3,15,11,ordinary,22,full_coverage_and_all_discovered_cleared,341,6110.084272,40.0,constant,,0.028992499981541187
4,0,True,0,4,4,5,0,clustered__adversarial-positive__138,clustered__adversarial-positive,7,22,,12,11,355,,bounded_transverse_width,,base,0,0.02855699999997796,,11,,0,0,,,,,,False,0,,,,,,,,,,0,22,0.0001561670214869082,3,37,0,,1,1,341,range_width015,,[],19480.42137972767,0,,0.0,,False,0,,543.4622065454546,"[3, 4, 6, 7, 8, 9, 10, 13, 14, 15, 20]",,30.0,4,138,1.0,7,0,2,3,15,11,ordinary,22,full_coverage_and_all_discovered_cleared,319,5978.084272,40.0,constant,,0.028576499957125634
4,0,True,0,4,4,5,0,clustered__adversarial-positive__138,clustered__adversarial-positive,7,22,,12,11,355,,bounded_transverse_width,,base,0,0.029130000000009204,,11,,0,0,,,22,0,22,False,0,,,,,,,,,,0,22,0.00015112495748326182,3,37,0,,1,1,341,faithful_width015,,[],19480.42137972767,0,,0.0,,False,0,,543.4622065454546,"[3, 4, 6, 7, 8, 9, 10, 13, 14, 15, 20]",,30.0,4,138,1.0,7,0,2,3,15,11,ordinary,22,full_coverage_and_all_discovered_cleared,319,5978.084272,40.0,constant,,0.029194457980338484
4,0,True,0,4,4,5,0,clustered__adversarial-positive__138,clustered__adversarial-positive,7,22,22,12,11,355,,bounded_transverse_width,,base,0,0.029771000000010872,0,11,,0,0,,,22,0,22,False,0,,,,,,,,,,0,22,0.00016024999786168337,3,37,0,4,1,1,341,deferred_width015,9,[],19480.42137972767,0,,0.0,,False,0,0,543.4622065454546,"[3, 4, 6, 7, 8, 9, 10, 13, 14, 15, 20]",0,30.0,4,138,1.0,7,0,2,3,15,11,ordinary,22,full_coverage_and_all_discovered_cleared,319,5978.084272,40.0,constant,,0.029771375004202127
4,0,True,0,4,4,5,0,clustered__adversarial-positive__138,clustered__adversarial-positive,7,22,26,12,11,351,,bounded_transverse_width,,base,0,0.03513399999999933,0,11,,0,0,,,26,0,26,False,0,,,,,,,,,,0,26,0.0001503750099800527,3,37,0,8,1,1,337,predict8_width015,9,[],19480.42137972767,0,,0.0,,False,0,289,541.2803883636363,"[3, 4, 6, 7, 8, 9, 10, 13, 14, 15, 20]",4,30.0,4,138,1.0,7,0,2,3,15,11,ordinary,22,full_coverage_and_all_discovered_cleared,315,5954.084272,40.0,constant,,0.03516324999509379
16,3,True,0,16,2,2,1,clustered__adversarial-positive__138,clustered__adversarial-positive,9,0,,11,11,286,,bounded_transverse_width,,arc,47,0.039130999999997584,,11,cached_distance_prefix_sum,0,0,,,,,,False,0,,,,,,,,,,0,0,0.00014983303844928741,8,0,0,,3,3,273,arc05_noskip_width015,,[],20347.940226507133,0,,0.0,,False,0,,521.5989128181818,"[3, 4, 6, 7, 8, 9, 10, 13, 14, 15, 20]",,30.0,4,138,0.5,13,1,1,9,25,11,ordinary,22,full_coverage_and_all_discovered_cleared,248,5737.588041,40.0,constant,,0.039156333019491285
16,3,True,0,16,2,2,1,clustered__adversarial-positive__138,clustered__adversarial-positive,9,0,0,11,11,286,,bounded_transverse_width,,arc,47,0.04030700000001275,0,11,cached_distance_prefix_sum,0,0,,,0,0,0,False,0,,,,,,,,,,0,0,0.0001337080029770732,8,0,0,4,3,3,273,deferred_arc05_width015,9,[],20347.940226507133,0,,0.0,,False,0,0,521.5989128181818,"[3, 4, 6, 7, 8, 9, 10, 13, 14, 15, 20]",0,30.0,4,138,0.5,13,1,1,9,25,11,ordinary,22,full_coverage_and_all_discovered_cleared,248,5737.588041,40.0,constant,,0.04038037499412894
7,0,True,0,7,2,3,0,clustered__adversarial-positive__138,clustered__adversarial-positive,9,0,,12,11,399,,bounded_transverse_width,,locked,40,0.03468700000001945,,11,cached_distance_prefix_sum,0,0,,,,,,True,0,,,,,,,,,,0,0,0.0001332079991698265,4,0,0,,2,2,385,locked_noskip_width015,,[],19191.619024490632,0,,0.0,,False,0,,562.1203454545455,"[3, 4, 6, 7, 8, 9, 10, 13, 14, 15, 20]",,30.0,4,138,1.0,2,0,15,4,18,11,ordinary,22,full_coverage_and_all_discovered_cleared,362,6183.3238,40.0,constant,,0.034718125010840595
7,0,True,0,7,2,3,0,clustered__adversarial-positive__138,clustered__adversarial-positive,9,68,68,12,11,331,,bounded_transverse_width,,locked,40,0.034583999999995285,0,11,cached_distance_prefix_sum,0,0,,,68,0,68,True,0,,,,,,,,,,0,68,0.000172999978531152,4,0,0,4,2,2,317,deferred_locked_width015,9,[],19191.619024490632,0,,0.0,,False,0,0,525.0294363636364,"[3, 4, 6, 7, 8, 9, 10, 13, 14, 15, 20]",0,30.0,4,138,1.0,2,0,15,4,18,11,ordinary,22,full_coverage_and_all_discovered_cleared,294,5775.3238,40.0,constant,,0.03461524995509535
4,0,True,0,4,4,5,0,clustered__adversarial-positive__138,clustered__adversarial-positive,7,22,26,12,11,351,,bounded_transverse_width,,base,0,0.03163000000000693,0,11,,0,0,,,26,0,26,False,0,,,,,,,,,,0,26,0.00016116700135171413,3,37,0,4,1,1,337,cheap_predict4_width015,9,[],19480.42137972767,0,,0.0,,False,0,69,541.2803883636363,"[3, 4, 6, 7, 8, 9, 10, 13, 14, 15, 20]",4,30.0,4,138,1.0,7,0,2,3,15,11,ordinary,22,full_coverage_and_all_discovered_cleared,315,5954.084272,40.0,constant,,0.031651166966184974
4,0,True,0,4,4,5,0,clustered__adversarial-positive__138,clustered__adversarial-positive,7,22,26,12,11,351,,bounded_transverse_width,,base,0,0.03262399999999843,0,11,,0,0,,,26,0,26,False,0,,,,,,,,,,0,26,0.00017716700676828623,3,37,0,8,1,1,337,cheap_predict8_width015,9,[],19480.42137972767,0,,0.0,,False,0,289,541.2803883636363,"[3, 4, 6, 7, 8, 9, 10, 13, 14, 15, 20]",4,30.0,4,138,1.0,7,0,2,3,15,11,ordinary,22,full_coverage_and_all_discovered_cleared,315,5954.084272,40.0,constant,,0.03268008300801739
16,3,True,0,16,2,2,1,clustered__adversarial-positive__138,clustered__adversarial-positive,9,0,0,11,11,286,,bounded_transverse_width,,arc,47,0.04173999999997591,0,11,cached_distance_prefix_sum,0,0,,,0,0,0,False,0,,,,,,,,,,0,0,0.00017549999756738544,8,0,0,8,3,3,273,cheap_predict8_arc05_width015,9,[],20347.940226507133,0,,0.0,,False,0,24,521.5989128181818,"[3, 4, 6, 7, 8, 9, 10, 13, 14, 15, 20]",0,30.0,4,138,0.5,13,1,1,9,25,11,ordinary,22,full_coverage_and_all_discovered_cleared,248,5737.588041,40.0,constant,,0.04177475004689768
7,0,True,0,7,2,3,0,clustered__adversarial-positive__138,clustered__adversarial-positive,9,68,68,12,11,331,,bounded_transverse_width,,locked,40,0.037099000000011984,0,11,cached_distance_prefix_sum,0,0,,,68,0,68,True,0,,,,,,,,,,0,68,0.00013204198330640793,4,0,0,8,2,2,317,cheap_predict8_locked_width015,9,[],19191.619024490632,0,,0.0,,False,0,459,525.0294363636364,"[3, 4, 6, 7, 8, 9, 10, 13, 14, 15, 20]",0,30.0,4,138,1.0,2,0,15,4,18,11,ordinary,22,full_coverage_and_all_discovered_cleared,294,5775.3238,40.0,constant,,0.03710391605272889
4,0,True,0,4,4,5,0,clustered__adversarial-positive__138,clustered__adversarial-positive,7,22,,12,11,355,,bounded_transverse_width,,base,0,0.03586000000001377,,11,,0,0,,,,,,False,0,first,,0,,0,8,628,0,0,0,22,0.00015795801300555468,3,37,0,,1,1,341,history_first8_width015,,[],19480.42137972767,0,,0.0,,False,0,,543.4622065454546,"[3, 4, 6, 7, 8, 9, 10, 13, 14, 15, 20]",,30.0,4,138,1.0,7,0,2,3,15,11,ordinary,22,full_coverage_and_all_discovered_cleared,319,5978.084272,40.0,constant,,0.035873625020030886
4,0,True,0,4,4,5,0,clustered__adversarial-positive__138,clustered__adversarial-positive,7,22,,12,11,355,,bounded_transverse_width,,base,0,0.0337989999999877,,11,,0,0,,,,,,False,0,first,598,0,15,0,8,628,0,0,0,22,0.00019120803335681558,3,37,0,,1,1,341,batch_history_first8_width015,,[],19480.42137972767,0,,0.0,,False,0,,543.4622065454546,"[3, 4, 6, 7, 8, 9, 10, 13, 14, 15, 20]",,30.0,4,138,1.0,7,0,2,3,15,11,ordinary,22,full_coverage_and_all_discovered_cleared,319,5978.084272,40.0,constant,,0.033873000007588416
3,0,True,0,3,1,2,0,clustered__adversarial-positive__139,clustered__adversarial-positive,9,,,11,10,320,,bounded_transverse_width,,,,0.030088000000006332,,10,,0,0,,,,,,,0,,,,,,,,,,0,,0.0001889999839477241,1,35,0,,2,2,307,width40_f015_22,,[],19378.67688016359,0,,0.0,,False,0,,574.9735373000001,"[1, 3, 5, 6, 10, 11, 13, 18, 19, 20]",,30.0,4,139,,11,0,15,1,13,10,ordinary,22,full_coverage_and_all_discovered_cleared,286,5749.735373,40.0,constant,,0.030108959006611258
3,0,True,0,3,1,2,0,clustered__adversarial-positive__139,clustered__adversarial-positive,9,3,,11,10,317,,bounded_transverse_width,,base,0,0.029856999999992695,,10,,0,0,,,,,,False,0,,,,,,,,,,0,3,0.00013874995056539774,1,35,0,,2,2,304,range_width015,,[],19378.67688016359,0,,0.0,,False,0,,573.2735373,"[1, 3, 5, 6, 10, 11, 13, 18, 19, 20]",,30.0,4,139,1.0,11,0,15,1,13,10,ordinary,22,full_coverage_and_all_discovered_cleared,284,5732.735373,40.0,constant,,0.029878249973990023
3,0,True,0,3,1,2,0,clustered__adversarial-positive__139,clustered__adversarial-positive,9,1,,11,10,319,,bounded_transverse_width,,base,0,0.03019300000002545,,10,,0,0,,,1,2,1,False,0,,,,,,,,,,0,1,0.0001401670160703361,1,35,0,,2,2,306,faithful_width015,,[],19378.67688016359,0,,0.0,,False,0,,574.4735373000001,"[1, 3, 5, 6, 10, 11, 13, 18, 19, 20]",,30.0,4,139,1.0,11,0,15,1,13,10,ordinary,22,full_coverage_and_all_discovered_cleared,286,5744.735373,40.0,constant,,0.03019366698572412
3,0,True,0,3,1,2,0,clustered__adversarial-positive__139,clustered__adversarial-positive,9,3,3,11,10,317,,bounded_transverse_width,,base,0,0.03102400000000216,2,10,,0,0,,,3,0,1,False,0,,,,,,,,,,0,3,0.00015537498984485865,1,35,0,4,2,2,304,deferred_width015,10,[],19378.67688016359,0,,0.0,,False,0,0,573.3735373000001,"[1, 3, 5, 6, 10, 11, 13, 18, 19, 20]",0,30.0,4,139,1.0,11,0,15,1,13,10,ordinary,22,full_coverage_and_all_discovered_cleared,285,5733.735373,40.0,constant,,0.03102433297317475
3,0,True,0,3,1,2,0,clustered__adversarial-positive__139,clustered__adversarial-positive,9,3,3,11,10,317,,bounded_transverse_width,,base,0,0.03410400000001346,2,10,,0,0,,,3,0,1,False,0,,,,,,,,,,0,3,0.00012704095570370555,1,35,0,8,2,2,304,predict8_width015,10,[],19378.67688016359,0,,0.0,,False,0,99,573.3735373000001,"[1, 3, 5, 6, 10, 11, 13, 18, 19, 20]",0,30.0,4,139,1.0,11,0,15,1,13,10,ordinary,22,full_coverage_and_all_discovered_cleared,285,5733.735373,40.0,constant,,0.03420233295764774
9,1,True,0,9,2,2,0,clustered__adversarial-positive__139,clustered__adversarial-positive,8,0,,10,10,405,,bounded_transverse_width,,arc,40,0.04227000000000203,,10,cached_distance_prefix_sum,0,0,,,,,,False,0,,,,,,,,,,0,0,0.0001492080045863986,4,0,0,,4,3,393,arc05_noskip_width015,,[],20937.95105053241,0,,0.0,,False,0,,657.059021,"[1, 3, 5, 6, 10, 11, 13, 18, 19, 20]",,30.0,4,139,0.5,7,0,33,4,18,10,ordinary,22,full_coverage_and_all_discovered_cleared,368,6570.59021,40.0,constant,,0.04238850000547245
9,1,True,0,9,2,2,0,clustered__adversarial-positive__139,clustered__adversarial-positive,8,74,74,10,10,331,,bounded_transverse_width,,arc,40,0.041249999999990905,21,10,cached_distance_prefix_sum,0,0,,,74,0,53,False,0,,,,,,,,,,0,74,0.00018937501590698957,4,0,0,4,4,3,319,deferred_arc05_width015,10,[],20937.95105053241,0,,0.0,,False,0,0,613.859021,"[1, 3, 5, 6, 10, 11, 13, 18, 19, 20]",0,30.0,4,139,0.5,7,0,33,4,18,10,ordinary,22,full_coverage_and_all_discovered_cleared,306,6138.59021,40.0,constant,,0.041266500018537045
9,1,True,0,9,0,2,0,clustered__adversarial-positive__139,clustered__adversarial-positive,10,0,,12,10,377,,bounded_transverse_width,,locked,40,0.0373079999999959,,10,cached_distance_prefix_sum,0,0,,,,,,True,0,,,,,,,,,,0,0,0.00014470797032117844,3,0,0,,3,2,363,locked_noskip_width015,,[],19677.746392991015,0,,0.0,,False,0,,614.6549276,"[1, 3, 5, 6, 10, 11, 13, 18, 19, 20]",,30.0,4,139,1.0,17,3,52,3,18,10,ordinary,22,full_coverage_and_all_discovered_cleared,340,6146.549276,40.0,constant,,0.037330249964725226
9,1,True,0,9,0,2,0,clustered__adversarial-positive__139,clustered__adversarial-positive,10,32,32,12,10,345,,bounded_transverse_width,,locked,40,0.0378729999999905,7,10,cached_distance_prefix_sum,0,0,,,32,0,25,True,0,,,,,,,,,,0,32,0.00017324998043477535,3,0,0,4,3,2,331,deferred_locked_width015,10,[],19677.746392991015,0,,0.0,,False,0,0,596.1549276,"[1, 3, 5, 6, 10, 11, 13, 18, 19, 20]",0,30.0,4,139,1.0,17,3,52,3,18,10,ordinary,22,full_coverage_and_all_discovered_cleared,315,5961.549276,40.0,constant,,0.03789008304011077
3,0,True,0,3,1,2,0,clustered__adversarial-positive__139,clustered__adversarial-positive,9,3,3,11,10,317,,bounded_transverse_width,,base,0,0.03236200000000622,2,10,,0,0,,,3,0,1,False,0,,,,,,,,,,0,3,0.000155624991748482,1,35,0,4,2,2,304,cheap_predict4_width015,10,[],19378.67688016359,0,,0.0,,False,0,58,573.3735373000001,"[1, 3, 5, 6, 10, 11, 13, 18, 19, 20]",0,30.0,4,139,1.0,11,0,15,1,13,10,ordinary,22,full_coverage_and_all_discovered_cleared,285,5733.735373,40.0,constant,,0.03240374999586493
3,0,True,0,3,1,2,0,clustered__adversarial-positive__139,clustered__adversarial-positive,9,3,3,11,10,317,,bounded_transverse_width,,base,0,0.032823000000007596,2,10,,0,0,,,3,0,1,False,0,,,,,,,,,,0,3,0.0001408339594490826,1,35,0,8,2,2,304,cheap_predict8_width015,10,[],19378.67688016359,0,,0.0,,False,0,99,573.3735373000001,"[1, 3, 5, 6, 10, 11, 13, 18, 19, 20]",0,30.0,4,139,1.0,11,0,15,1,13,10,ordinary,22,full_coverage_and_all_discovered_cleared,285,5733.735373,40.0,constant,,0.03285533300368115
9,1,True,0,9,2,2,0,clustered__adversarial-positive__139,clustered__adversarial-positive,8,74,74,10,10,331,,bounded_transverse_width,,arc,40,0.04404800000000364,21,10,cached_distance_prefix_sum,0,0,,,74,0,53,False,0,,,,,,,,,,0,74,0.00014470797032117844,4,0,0,8,4,3,319,cheap_predict8_arc05_width015,10,[],20937.95105053241,0,,0.0,,False,0,334,613.859021,"[1, 3, 5, 6, 10, 11, 13, 18, 19, 20]",0,30.0,4,139,0.5,7,0,33,4,18,10,ordinary,22,full_coverage_and_all_discovered_cleared,306,6138.59021,40.0,constant,,0.04414462501881644
9,1,True,0,9,0,2,0,clustered__adversarial-positive__139,clustered__adversarial-positive,10,32,32,12,10,345,,bounded_transverse_width,,locked,40,0.04048499999998967,7,10,cached_distance_prefix_sum,0,0,,,32,0,25,True,0,,,,,,,,,,0,32,0.00016441696789115667,3,0,0,8,3,2,331,cheap_predict8_locked_width015,10,[],19677.746392991015,0,,0.0,,False,0,231,596.1549276,"[1, 3, 5, 6, 10, 11, 13, 18, 19, 20]",0,30.0,4,139,1.0,17,3,52,3,18,10,ordinary,22,full_coverage_and_all_discovered_cleared,315,5961.549276,40.0,constant,,0.04051929200068116
